customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST01553,44,Other,South,Secondary,Salaried,125335.72,1780959.53,Business,795.3,22,183,53.36,2022-03-04,0
CUST01554,24,Male,North,Post-Graduate,Self-Employed,2636195.15,1803840.88,Business,755.5,4,249,32.93,2022-09-26,1
CUST01555,62,Other,East,Primary,Salaried,731706.2,1806031.62,Other,637.1,8,213,108.69,2025-11-12,0
CUST01556,40,Other,West,Graduate,Salaried,2675454.82,1157866.68,Other,592.6,3,5,73.41,2018-07-31,1
CUST01557,44,Male,West,Graduate,Unemployed,1917437.38,870768.31,Home,687.5,19,110,113.6,2019-08-13,0
CUST01558,68,Other,South,Secondary,Unemployed,2252255.05,820038.89,Business,807.1,8,54,12.16,2019-07-22,0
CUST01559,58,Other,West,Primary,Self-Employed,2562502.65,1423299.44,Education,641.5,17,12,116.42,2022-05-31,0
CUST01560,18,Female,East,Graduate,Self-Employed,2998718.52,1256765.75,Other,750.3,1,61,56.58,2021-06-13,1
CUST01561,63,Other,East,Secondary,Self-Employed,2505517.36,1426694.31,Education,608.4,10,453,32.39,2021-03-20,0
CUST01562,60,Female,East,Primary,Self-Employed,2645985.08,1511797.43,Business,725.0,12,380,21.72,2019-11-24,0
CUST01563,59,Female,South,Secondary,Unemployed,2598758.22,218450.27,Car,442.3,23,188,31.6,2018-01-30,1
CUST01564,34,Male,South,Graduate,Salaried,1453922.22,248330.52,Car,773.3,20,428,43.44,2021-10-18,0
CUST01565,35,Other,North,Primary,Unemployed,2409809.72,1943294.49,Business,303.2,18,9,78.38,2020-02-24,1
CUST01566,25,Other,North,Post-Graduate,Unemployed,2550939.56,1977917.34,Other,633.9,5,314,48.47,2019-06-26,1
CUST01567,50,Female,North,Secondary,Unemployed,2997755.22,1704265.74,Other,432.8,15,80,32.01,2018-10-22,1
CUST01568,26,Male,East,Graduate,Self-Employed,2105174.43,1505329.34,Car,817.8,6,179,84.15,2019-07-06,0
CUST01569,22,Male,West,Post-Graduate,Unemployed,2526980.54,165327.74,Home,363.7,12,54,38.78,2022-08-30,1
CUST01570,22,Male,East,Post-Graduate,Unemployed,2820861.04,115272.37,Education,387.9,7,450,49.74,2022-05-24,1
CUST01571,54,Female,South,Post-Graduate,Unemployed,978309.83,33317.74,Education,412.6,4,391,87.86,2025-01-01,1
CUST01572,33,Other,West,Primary,Self-Employed,2757209.13,1393979.8,Education,319.6,6,9,114.18,2018-10-16,1
CUST01573,65,Male,North,Post-Graduate,Unemployed,588922.47,1438385.33,Car,508.9,23,161,58.23,2023-01-12,1
CUST01574,31,Other,East,Secondary,Self-Employed,2583164.5,781771.85,Education,826.7,4,432,66.61,2020-07-22,1
CUST01575,49,Other,West,Secondary,Self-Employed,305357.33,1139793.06,Education,352.4,23,245,28.04,2022-06-28,1
CUST01576,19,Other,East,Post-Graduate,Unemployed,1017150.51,1854447.98,Education,482.5,21,225,94.92,2025-02-25,1
CUST01577,68,Male,East,Primary,Self-Employed,1620493.14,1944853.96,Other,392.4,8,218,87.38,2022-10-08,1
CUST01578,67,Female,West,Post-Graduate,Salaried,405696.59,428879.47,Other,308.6,6,238,60.85,2025-06-07,1
CUST01579,18,Female,West,Secondary,Unemployed,1752134.13,1493428.92,Other,557.0,2,338,58.17,2019-08-04,1
CUST01580,62,Male,West,Post-Graduate,Salaried,2162596.08,1527812.68,Home,834.5,14,54,79.92,2023-01-02,0
CUST01581,67,Male,East,Graduate,Unemployed,2908944.03,1812031.71,Education,796.0,12,432,13.86,2025-05-17,0
CUST01582,54,Male,West,Primary,Self-Employed,2795161.16,1534317.16,Other,725.8,4,109,51.94,2025-01-26,1
CUST01583,43,Female,South,Secondary,Salaried,1588114.4,1843950.89,Car,422.8,2,272,45.42,2025-07-23,1
CUST01584,20,Female,West,Secondary,Unemployed,1300806.71,1957973.94,Education,427.6,11,395,15.34,2018-05-16,1
CUST01585,51,Female,North,Primary,Salaried,1425450.86,1768975.58,Business,774.5,1,303,62.27,2019-06-19,1
CUST01586,20,Other,East,Primary,Self-Employed,2642362.08,1371407.94,Business,476.1,15,366,11.15,2019-07-31,1
CUST01587,38,Female,West,Post-Graduate,Salaried,1412095.65,1652135.8,Home,697.0,23,371,38.3,2020-06-07,0
CUST01588,25,Other,South,Primary,Unemployed,933288.13,1985925.97,Car,845.6,6,396,34.93,2020-07-29,0
CUST01589,59,Male,South,Post-Graduate,Self-Employed,2998969.21,1551346.68,Home,795.0,3,280,84.75,2021-09-30,1
CUST01590,49,Female,North,Graduate,Unemployed,1939346.97,269623.63,Business,601.4,7,116,35.76,2021-07-08,0
CUST01591,51,Female,North,Primary,Salaried,1485733.16,243547.88,Business,560.9,1,490,66.09,2022-04-09,1
CUST01592,43,Other,East,Secondary,Unemployed,2598233.68,189639.83,Car,499.0,11,321,99.3,2022-09-26,1
CUST01593,51,Other,South,Graduate,Salaried,540674.31,468196.63,Car,755.6,8,367,71.99,2025-06-16,0
CUST01594,37,Female,South,Primary,Unemployed,669342.15,453476.34,Home,508.2,15,314,36.17,2020-01-15,1
CUST01595,20,Male,West,Secondary,Unemployed,2341301.6,487083.01,Education,621.0,15,401,34.99,2020-11-27,0
CUST01596,40,Female,North,Primary,Unemployed,1202122.81,491687.34,Car,820.3,14,437,41.4,2019-10-14,0
CUST01597,49,Other,West,Secondary,Salaried,695120.14,248156.71,Car,455.9,7,497,83.16,2018-10-31,1
CUST01598,33,Other,North,Graduate,Unemployed,2108664.82,1223975.46,Home,846.3,17,423,87.57,2021-01-27,0
CUST01599,57,Other,West,Post-Graduate,Salaried,2295360.16,37667.92,Other,343.3,21,346,73.77,2023-06-26,1
CUST01600,54,Female,West,Secondary,Salaried,2330107.92,1415091.48,Car,446.9,16,468,31.44,2023-12-04,1
CUST01601,38,Female,South,Primary,Unemployed,576489.29,1194188.97,Other,494.5,20,168,55.65,2020-01-21,1
CUST01602,50,Male,South,Primary,Salaried,2753885.25,1785351.79,Home,532.7,4,18,20.5,2023-07-19,1
CUST01603,59,Female,West,Secondary,Self-Employed,1197868.47,1872939.04,Other,592.9,6,431,37.77,2020-07-21,0
CUST01604,62,Female,South,Post-Graduate,Salaried,2271152.99,1753999.27,Other,679.5,11,227,116.22,2020-02-19,0
CUST01605,48,Male,South,Graduate,Salaried,1631075.18,600620.0,Home,580.2,1,11,67.22,2023-08-29,1
CUST01606,52,Other,West,Graduate,Salaried,2153630.88,61319.7,Other,474.9,9,173,41.79,2020-07-02,1
CUST01607,67,Other,East,Post-Graduate,Salaried,2586236.15,687970.99,Home,404.3,12,376,98.47,2021-11-08,1
CUST01608,56,Other,West,Post-Graduate,Salaried,2914631.23,756107.61,Other,725.9,12,281,84.44,2018-12-21,0
CUST01609,42,Male,West,Secondary,Unemployed,2907315.57,1869460.18,Other,546.8,10,193,19.91,2020-11-08,1
CUST01610,28,Other,West,Secondary,Salaried,1519359.1,427513.05,Car,547.6,1,282,112.87,2021-01-28,1
CUST01611,48,Other,West,Post-Graduate,Salaried,2365148.84,1991009.9,Business,465.9,9,104,57.88,2025-05-27,1
CUST01612,21,Male,North,Graduate,Salaried,2577644.31,293852.94,Home,471.9,4,211,59.5,2019-10-21,1
CUST01613,34,Female,East,Post-Graduate,Self-Employed,2401627.57,1409187.47,Home,664.5,2,468,76.66,2022-01-29,1
CUST01614,42,Female,West,Post-Graduate,Salaried,1527292.71,1259119.5,Business,784.1,7,293,27.72,2024-01-13,0
CUST01615,36,Male,South,Primary,Salaried,738017.45,291932.02,Other,422.6,6,407,43.72,2024-12-05,1
CUST01616,64,Other,East,Primary,Salaried,1740618.94,1900482.24,Education,645.6,3,297,61.61,2021-11-19,1
CUST01617,32,Female,East,Primary,Unemployed,886604.41,544168.73,Car,823.8,23,371,95.17,2025-02-21,0
CUST01618,33,Female,West,Secondary,Salaried,2729116.44,1127335.84,Other,405.9,16,293,15.35,2020-01-14,1
CUST01619,23,Male,North,Graduate,Unemployed,2389683.38,517422.06,Business,590.0,0,108,46.1,2023-10-21,1
CUST01620,30,Female,West,Secondary,Salaried,1360677.41,273773.19,Car,602.2,22,132,63.66,2018-03-30,0
CUST01621,56,Female,North,Primary,Self-Employed,797210.22,462905.27,Education,805.7,24,141,23.93,2021-06-18,0
CUST01622,51,Female,North,Primary,Salaried,1463854.07,1440803.07,Business,402.3,9,42,116.57,2020-07-01,1
CUST01623,58,Male,West,Secondary,Self-Employed,2835536.72,309297.11,Education,782.8,24,484,113.34,2020-08-24,0
CUST01624,60,Other,South,Primary,Unemployed,1309479.06,1207348.34,Car,672.4,6,473,12.0,2021-11-12,0
CUST01625,19,Other,North,Post-Graduate,Self-Employed,2694388.7,350887.34,Car,395.9,15,10,14.16,2024-06-14,1
CUST01626,54,Female,East,Post-Graduate,Self-Employed,2901496.24,1391103.87,Home,355.9,16,163,11.0,2019-11-15,1
CUST01627,52,Other,South,Secondary,Self-Employed,1690257.09,753086.22,Other,511.8,1,237,94.23,2022-12-30,1
CUST01628,32,Female,East,Post-Graduate,Unemployed,1193187.51,1634184.65,Car,816.5,2,386,112.7,2020-03-08,1
CUST01629,62,Other,South,Graduate,Self-Employed,591723.91,1843586.51,Home,448.4,22,179,12.53,2021-11-29,1
CUST01630,62,Male,South,Secondary,Salaried,1541405.87,1922284.03,Business,767.1,21,161,106.29,2023-01-12,0
CUST01631,61,Other,North,Secondary,Unemployed,1028885.07,1074006.65,Business,406.2,17,446,24.15,2024-11-01,1
CUST01632,28,Male,East,Primary,Self-Employed,850154.74,638296.32,Car,531.9,4,334,19.68,2024-11-25,1
CUST01633,41,Female,North,Primary,Salaried,2285099.65,1838696.07,Car,537.2,3,481,77.05,2021-04-05,1
CUST01634,62,Other,South,Graduate,Unemployed,1240857.73,675120.88,Home,611.9,14,327,12.48,2021-09-05,0
CUST01635,34,Male,North,Graduate,Unemployed,1094253.2,866868.17,Car,383.2,23,94,44.14,2026-03-15,1
CUST01636,66,Other,East,Graduate,Unemployed,2953421.99,1542824.36,Education,840.2,8,322,113.68,2025-06-06,0
CUST01637,68,Other,South,Primary,Salaried,1101863.73,1980591.78,Business,486.4,22,260,82.5,2021-05-11,1
CUST01638,18,Male,West,Graduate,Self-Employed,1400804.66,874856.67,Education,364.5,10,314,77.48,2018-05-14,1
CUST01639,66,Female,East,Post-Graduate,Salaried,2971564.46,1498083.06,Home,350.2,23,249,32.48,2020-10-12,1
CUST01640,32,Female,South,Secondary,Salaried,1957016.31,1145615.91,Education,501.8,11,454,17.98,2021-12-02,1
CUST01641,35,Male,South,Post-Graduate,Self-Employed,1172393.11,778603.63,Home,395.2,13,487,9.87,2025-04-17,1
CUST01642,26,Female,North,Primary,Salaried,1400599.45,43258.27,Other,775.2,7,443,33.86,2023-06-09,0
CUST01643,42,Male,East,Secondary,Unemployed,2644188.43,565222.97,Home,829.4,14,164,71.34,2018-10-24,0
CUST01644,60,Female,East,Graduate,Salaried,479146.41,447737.78,Home,445.9,3,27,109.5,2021-03-13,1
CUST01645,32,Female,South,Graduate,Unemployed,1959847.2,1761340.0,Other,457.1,20,227,54.7,2020-12-18,1
CUST01646,59,Other,North,Graduate,Salaried,374942.35,831774.58,Business,737.2,2,9,68.76,2024-03-17,1
CUST01647,59,Male,East,Primary,Self-Employed,1900445.68,1041608.28,Car,415.1,17,128,117.37,2019-02-16,1
CUST01648,65,Female,East,Post-Graduate,Salaried,2484403.44,918120.61,Home,525.1,22,339,16.61,2020-07-24,1
CUST01649,33,Female,South,Post-Graduate,Unemployed,2544995.97,738035.85,Car,395.4,9,355,22.87,2019-03-10,1
CUST01650,54,Male,North,Post-Graduate,Salaried,1584284.66,1989137.21,Home,753.2,2,86,111.79,2019-01-27,1
CUST01651,24,Female,North,Graduate,Salaried,1376991.52,176930.36,Other,442.2,16,114,16.31,2020-01-25,1
CUST01652,31,Male,North,Primary,Unemployed,2806690.77,1150712.27,Education,562.9,9,61,115.99,2021-11-29,0
CUST01653,25,Male,North,Graduate,Unemployed,2401867.12,1198458.55,Business,632.8,2,92,73.37,2020-04-13,1
CUST01654,40,Other,South,Primary,Salaried,609309.61,1011198.02,Car,783.2,0,355,74.91,2023-04-29,1
CUST01655,38,Other,East,Secondary,Unemployed,2276016.54,1477782.79,Home,773.5,12,82,104.61,2026-01-05,0
CUST01656,39,Female,East,Post-Graduate,Unemployed,217991.48,384401.69,Other,619.2,14,142,40.57,2018-06-29,0
CUST01657,56,Other,North,Secondary,Self-Employed,2080611.9,658447.9,Car,631.0,0,480,65.98,2024-07-12,1
CUST01658,32,Male,West,Secondary,Self-Employed,2532350.77,1201043.75,Home,380.6,22,368,5.87,2022-08-16,1
CUST01659,33,Other,South,Primary,Unemployed,2143629.41,1863314.55,Home,799.0,1,385,17.72,2023-11-19,1
CUST01660,58,Male,North,Graduate,Self-Employed,1088127.21,497893.07,Other,529.2,5,39,97.91,2021-02-03,1
CUST01661,70,Other,North,Graduate,Unemployed,2738945.45,1909712.04,Other,510.8,22,352,94.57,2020-04-08,1
CUST01662,43,Female,North,Primary,Self-Employed,184397.4,396254.13,Car,392.3,19,491,55.94,2018-04-12,1
CUST01663,43,Other,West,Primary,Unemployed,1421317.44,1509854.66,Business,336.9,11,24,48.99,2018-06-20,1
CUST01664,67,Other,North,Primary,Unemployed,1756449.9,1798857.2,Car,775.8,3,258,60.14,2024-12-06,1
CUST01665,30,Other,West,Graduate,Salaried,545270.14,86299.49,Other,665.2,9,33,87.03,2025-07-14,0
CUST01666,58,Female,East,Secondary,Salaried,998809.08,1751371.94,Business,347.1,19,171,80.13,2018-07-27,1
CUST01667,58,Other,West,Primary,Unemployed,2597273.44,1373885.94,Business,735.3,4,249,67.19,2023-06-29,1
CUST01668,58,Other,North,Secondary,Salaried,2706355.52,1176542.74,Other,450.8,16,116,62.52,2018-06-14,1
CUST01669,34,Other,North,Graduate,Salaried,2117374.17,228973.67,Business,605.2,3,366,75.05,2025-03-30,1
CUST01670,56,Female,West,Graduate,Self-Employed,1277159.94,1657623.51,Home,704.7,22,211,15.15,2019-07-13,0
CUST01671,58,Other,North,Secondary,Unemployed,1110964.82,705301.08,Education,536.1,15,29,33.15,2023-12-02,1
CUST01672,25,Other,West,Graduate,Unemployed,973618.21,1445915.12,Home,791.7,19,411,27.03,2022-01-21,0
CUST01673,51,Female,North,Secondary,Salaried,489880.04,1076540.42,Home,667.4,12,102,25.61,2022-05-20,0
CUST01674,63,Male,East,Primary,Unemployed,2005758.35,1903538.66,Home,832.7,20,463,63.86,2021-11-02,0
CUST01675,33,Female,North,Post-Graduate,Unemployed,280724.8,1604145.22,Car,712.8,8,394,58.25,2018-04-24,0
CUST01676,40,Other,North,Primary,Self-Employed,858939.47,1300910.17,Education,507.8,24,236,43.07,2025-03-26,1
CUST01677,34,Male,West,Secondary,Salaried,1766289.4,1208796.41,Education,460.7,5,377,101.6,2020-03-03,1
CUST01678,60,Other,South,Graduate,Unemployed,2241550.14,1698989.71,Other,603.4,21,408,64.84,2023-06-03,0
CUST01679,21,Female,West,Primary,Unemployed,2273882.69,571394.97,Other,827.1,13,263,77.02,2025-04-07,0
CUST01680,19,Female,West,Post-Graduate,Unemployed,1006494.94,1358163.68,Education,453.9,0,30,84.17,2021-04-07,1
CUST01681,30,Male,South,Secondary,Salaried,1235009.24,1798114.28,Education,479.3,18,283,85.62,2019-05-05,1
CUST01682,31,Other,South,Secondary,Self-Employed,487079.23,1262175.98,Other,637.7,24,319,106.6,2021-04-17,0
CUST01683,34,Male,South,Graduate,Self-Employed,2873973.99,1265405.92,Other,581.2,4,425,62.0,2024-10-06,1
CUST01684,61,Male,East,Post-Graduate,Self-Employed,1530010.44,699679.42,Business,455.2,19,334,65.29,2020-06-02,1
CUST01685,31,Female,East,Graduate,Unemployed,2991155.2,1773729.04,Business,612.6,15,426,39.22,2021-01-29,0
CUST01686,54,Male,North,Post-Graduate,Salaried,1891120.91,307767.94,Other,313.0,24,31,52.23,2019-12-01,1
CUST01687,32,Male,North,Primary,Salaried,2132224.87,1849945.73,Car,468.7,9,223,56.14,2018-07-18,1
CUST01688,23,Female,South,Primary,Salaried,1378985.83,29291.14,Business,463.7,3,46,89.02,2019-01-17,1
CUST01689,34,Male,East,Graduate,Self-Employed,1707566.47,335248.44,Other,580.7,2,85,14.1,2019-01-06,1
CUST01690,22,Male,South,Secondary,Self-Employed,961201.82,1902793.98,Education,545.2,23,278,29.38,2024-03-19,1
CUST01691,61,Male,South,Primary,Unemployed,1685667.91,146155.04,Home,519.4,0,253,74.21,2020-11-28,1
CUST01692,55,Female,East,Graduate,Unemployed,2275154.24,1636171.46,Other,431.8,13,361,68.88,2019-12-11,1
CUST01693,43,Female,North,Post-Graduate,Unemployed,1384892.62,1178660.57,Car,579.0,0,78,36.1,2018-01-06,1
CUST01694,65,Female,North,Post-Graduate,Salaried,2710210.69,1894813.5,Home,671.1,5,345,101.68,2024-07-29,1
CUST01695,50,Female,South,Secondary,Salaried,515869.63,1032539.31,Other,527.1,10,343,110.02,2024-03-14,1
CUST01696,48,Male,North,Graduate,Unemployed,854057.79,1312298.14,Other,773.5,12,182,47.51,2024-05-08,0
CUST01697,54,Other,West,Post-Graduate,Self-Employed,1279905.01,116325.14,Education,595.2,24,462,115.22,2021-02-23,0
CUST01698,31,Male,South,Primary,Salaried,385366.95,191877.07,Other,534.9,9,479,46.36,2023-09-23,1
CUST01699,66,Female,East,Post-Graduate,Salaried,2762705.93,953325.04,Car,458.1,0,185,56.82,2024-08-16,1
CUST01700,31,Female,South,Secondary,Self-Employed,391454.94,313622.03,Car,733.1,22,411,18.46,2024-12-27,0
CUST01701,18,Other,South,Secondary,Unemployed,1419909.53,103956.22,Other,373.9,15,67,15.93,2024-07-19,1
CUST01702,64,Male,East,Post-Graduate,Unemployed,2180249.29,1304333.41,Car,419.1,3,183,58.16,2018-11-17,1
CUST01703,38,Male,South,Primary,Salaried,1202331.67,936910.75,Education,795.2,3,396,25.42,2025-03-14,1
CUST01704,63,Female,East,Post-Graduate,Unemployed,175736.9,1663995.46,Home,430.7,0,47,116.79,2022-12-21,1
CUST01705,41,Male,West,Secondary,Salaried,390304.96,1659246.38,Car,796.5,11,217,12.59,2018-04-26,0
CUST01706,36,Female,North,Graduate,Self-Employed,1382493.78,1536371.83,Business,824.7,6,99,74.45,2024-10-08,0
CUST01707,37,Male,North,Graduate,Unemployed,2332625.64,1492743.1,Home,699.6,15,154,8.4,2020-10-05,0
CUST01708,35,Other,South,Secondary,Unemployed,2512228.96,416173.93,Business,446.2,19,318,12.65,2021-09-13,1
CUST01709,63,Male,West,Graduate,Unemployed,516986.91,1113942.28,Home,599.4,7,166,39.26,2021-05-24,0
CUST01710,58,Other,South,Secondary,Unemployed,2661271.37,909088.84,Education,718.9,14,404,48.11,2022-01-09,0
CUST01711,65,Other,North,Secondary,Salaried,2928451.34,1176351.82,Car,303.8,6,334,42.48,2021-10-30,1
CUST01712,69,Male,South,Primary,Unemployed,1152809.45,1901306.42,Other,831.3,14,378,16.44,2024-11-23,0
CUST01713,41,Male,East,Post-Graduate,Salaried,1152560.48,818654.18,Education,411.3,20,494,19.79,2020-08-22,1
CUST01714,22,Male,East,Post-Graduate,Unemployed,448108.96,1688515.49,Car,523.3,8,70,85.98,2021-12-24,1
CUST01715,43,Male,South,Post-Graduate,Self-Employed,2923096.1,1835294.69,Home,523.1,19,296,37.52,2023-01-08,1
CUST01716,32,Other,East,Graduate,Salaried,2297021.07,398402.85,Education,815.3,20,403,85.57,2025-03-28,0
CUST01717,60,Other,South,Post-Graduate,Unemployed,958920.88,1047154.29,Car,502.1,20,118,86.29,2019-10-19,1
CUST01718,67,Other,East,Post-Graduate,Salaried,2234707.33,518814.8,Car,583.3,20,283,93.16,2022-02-15,0
CUST01719,63,Other,West,Post-Graduate,Unemployed,2458109.3,904242.16,Education,683.5,5,19,41.68,2020-03-14,1
CUST01720,43,Other,North,Graduate,Self-Employed,2335796.23,1731678.81,Business,594.8,15,271,14.28,2020-10-26,0
CUST01721,22,Male,West,Secondary,Salaried,2723611.31,789708.31,Other,816.4,12,372,83.36,2023-04-15,0
CUST01722,56,Female,South,Graduate,Salaried,1621233.67,1367883.48,Car,846.2,4,74,69.14,2018-02-01,1
CUST01723,45,Male,South,Secondary,Salaried,716357.3,1192121.96,Home,656.0,14,295,61.61,2020-05-15,0
CUST01724,53,Male,South,Secondary,Unemployed,1657880.4,1187300.47,Business,454.8,17,413,35.03,2020-07-05,1
CUST01725,31,Female,North,Secondary,Unemployed,2952179.89,689374.39,Business,688.3,17,106,18.59,2023-11-26,0
CUST01726,38,Male,West,Secondary,Salaried,1456803.97,8430.97,Business,613.6,10,52,60.78,2020-05-24,0
CUST01727,22,Male,South,Post-Graduate,Self-Employed,1043692.44,495888.8,Other,368.8,16,108,45.38,2020-02-14,1
CUST01728,21,Other,South,Secondary,Unemployed,2667051.61,1236331.24,Home,630.6,16,147,93.94,2024-06-24,0
CUST01729,43,Female,West,Secondary,Self-Employed,899513.69,1621620.57,Business,578.4,22,490,49.21,2025-05-09,0
CUST01730,64,Other,South,Graduate,Salaried,2127015.69,1015224.86,Education,602.0,1,73,84.0,2019-08-02,1
CUST01731,58,Male,South,Secondary,Salaried,1596455.21,222652.97,Home,328.2,14,204,111.11,2023-05-06,1
CUST01732,49,Male,South,Graduate,Self-Employed,830532.52,420662.41,Education,509.3,19,109,34.97,2020-01-29,1
CUST01733,23,Female,East,Primary,Salaried,2604862.06,543827.73,Home,684.0,21,397,78.6,2025-07-07,0
CUST01734,60,Other,South,Secondary,Unemployed,1317001.49,649645.79,Business,457.4,5,130,90.55,2023-10-09,1
CUST01735,54,Other,West,Primary,Unemployed,627075.24,1218729.19,Home,674.5,20,140,102.8,2018-11-14,0
CUST01736,22,Female,South,Graduate,Unemployed,874975.98,1387098.11,Other,702.5,6,475,94.97,2024-02-01,0
CUST01737,25,Male,North,Post-Graduate,Salaried,634308.5,1281495.61,Education,574.3,21,255,84.42,2019-04-14,0
CUST01738,39,Other,South,Secondary,Self-Employed,1825657.28,947497.05,Education,484.0,14,494,70.96,2021-09-10,1
CUST01739,36,Female,South,Secondary,Unemployed,1376744.36,1529098.23,Business,472.7,11,19,62.84,2020-10-12,1
CUST01740,22,Female,East,Secondary,Salaried,1986392.67,78804.19,Education,808.3,24,154,108.01,2019-12-09,0
CUST01741,50,Other,East,Primary,Unemployed,2355446.83,399193.38,Business,836.1,3,65,118.2,2020-12-05,1
CUST01742,40,Female,North,Primary,Salaried,720920.76,261113.51,Car,415.3,20,403,54.58,2020-01-16,1
CUST01743,55,Male,West,Primary,Unemployed,1806368.02,1263787.23,Car,675.0,11,93,5.93,2021-03-18,0
CUST01744,55,Other,East,Graduate,Self-Employed,530284.56,785943.93,Other,537.9,18,406,116.23,2022-02-19,1
CUST01745,65,Other,South,Secondary,Salaried,359744.11,505976.83,Car,790.5,18,331,60.53,2024-03-01,0
CUST01746,33,Female,West,Secondary,Self-Employed,1839337.62,1868107.36,Car,829.1,11,10,68.34,2020-10-02,0
CUST01747,26,Male,East,Graduate,Unemployed,2546627.32,102911.86,Home,418.1,22,171,58.91,2022-09-05,1
CUST01748,23,Female,South,Primary,Salaried,325059.64,1576931.66,Education,563.7,12,238,78.72,2021-06-07,0
