customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST01020,51,Male,South,Graduate,Unemployed,1428438.41,1726574.56,Other,361.4,12,158,96.8,2018-05-29,1,1.2087147390554978,26.333333333333332,96.8
CUST01021,54,Other,East,Primary,Salaried,1839796.61,1152613.12,Business,847.3,19,384,85.81,2023-06-16,0,0.6264894248283238,64.0,85.81
CUST01022,51,Male,East,Primary,Self-Employed,1695390.81,930348.84,Home,464.1,9,217,35.64,2024-12-12,1,0.5487518479588785,36.166666666666664,35.64
CUST01023,67,Male,North,Graduate,Self-Employed,1703459.45,1265618.03,Other,451.4,17,402,12.88,2020-05-22,1,0.7429692734981159,67.0,12.88
CUST01024,50,Other,East,Secondary,Salaried,1481789.6,1952180.91,Education,616.3,1,205,118.28,2024-04-09,1,1.3174481113917926,34.166666666666664,118.28
CUST01025,40,Female,North,Primary,Self-Employed,1128265.59,60639.02,Business,396.3,10,475,10.41,2021-12-22,1,0.0537453419987753,79.16666666666667,10.41
CUST01026,25,Other,West,Graduate,Self-Employed,1419726.78,1596513.72,Education,603.5,24,200,55.09,2024-12-12,0,1.1245218041178318,33.333333333333336,55.09
CUST01027,38,Female,East,Post-Graduate,Self-Employed,2155238.22,1351119.88,Education,516.6,8,441,61.27,2023-10-24,1,0.6269004824905154,73.5,61.27
CUST01028,70,Other,South,Graduate,Salaried,464039.63,1999209.44,Education,463.4,3,485,119.12,2023-04-20,1,4.308273067108514,80.83333333333333,119.12
CUST01029,66,Male,North,Graduate,Self-Employed,2816715.23,1148533.41,Home,378.8,15,371,25.82,2024-11-12,1,0.40775631053054656,61.833333333333336,25.82
CUST01030,43,Other,South,Post-Graduate,Self-Employed,1661066.28,1616501.69,Education,788.1,16,345,72.2,2025-07-17,0,0.9731710946537304,57.5,72.2
CUST01031,58,Male,North,Primary,Unemployed,2445927.29,880532.43,Car,484.8,3,379,61.23,2024-09-14,1,0.35999942990946393,63.166666666666664,61.23
CUST01032,46,Male,West,Graduate,Unemployed,1281033.41,1938679.08,Home,636.7,17,110,36.79,2023-05-03,0,1.5133712086400621,18.333333333333332,36.79
CUST01033,30,Male,East,Post-Graduate,Self-Employed,458938.33,582342.58,Other,478.7,4,370,60.9,2021-07-16,1,1.2688907025917837,61.666666666666664,60.9
CUST01034,54,Female,North,Primary,Unemployed,1818513.52,564401.9,Other,666.3,3,104,111.34,2020-10-07,1,0.3103644233560606,17.333333333333332,111.34
CUST01035,46,Male,South,Graduate,Self-Employed,1798172.81,812392.89,Home,503.9,11,490,64.69,2019-04-17,1,0.4517879958378416,81.66666666666667,64.69
CUST01036,40,Other,South,Post-Graduate,Unemployed,558715.55,195392.08,Business,745.0,15,290,24.37,2022-07-04,0,0.3497165597055603,48.333333333333336,24.37
CUST01037,33,Male,North,Graduate,Unemployed,2514922.97,476244.86,Education,499.5,1,341,55.99,2021-08-24,1,0.18936757335354887,56.833333333333336,55.99
CUST01038,70,Male,South,Primary,Unemployed,1124345.84,1063337.55,Car,607.5,8,487,81.25,2026-03-01,0,0.9457388573608276,81.16666666666667,81.25
CUST01039,55,Other,West,Graduate,Self-Employed,2211583.36,1461022.03,Business,762.6,19,254,88.91,2023-12-17,0,0.6606226364445065,42.333333333333336,88.91
CUST01040,23,Male,East,Secondary,Unemployed,1884954.7,1958021.87,Education,399.1,4,15,106.91,2020-10-05,1,1.0387633559575729,2.5,106.91
CUST01041,28,Male,North,Post-Graduate,Unemployed,2906202.43,475522.8,Home,607.3,14,371,75.51,2023-05-27,0,0.16362342660349366,61.833333333333336,75.51
CUST01042,20,Female,East,Primary,Unemployed,1225396.34,1957743.02,Other,677.2,0,138,78.05,2019-12-10,1,1.597640662122428,23.0,78.05
CUST01043,58,Female,West,Post-Graduate,Self-Employed,974684.98,706639.26,Home,541.4,9,213,97.19,2021-05-20,1,0.7249924585890305,35.5,97.19
CUST01044,46,Other,East,Secondary,Self-Employed,2839368.07,1639255.05,Other,621.7,21,168,7.69,2020-10-05,0,0.5773309446281123,28.0,7.69
CUST01045,55,Other,West,Post-Graduate,Salaried,2661365.73,1530711.2,Education,483.4,18,494,76.32,2025-07-07,1,0.5751600325897336,82.33333333333333,76.32
CUST01046,37,Female,South,Post-Graduate,Self-Employed,771008.32,736138.65,Other,682.0,17,380,77.1,2025-12-22,0,0.9547739381074384,63.333333333333336,77.1
CUST01047,63,Male,East,Post-Graduate,Unemployed,514497.56,1899234.75,Home,447.9,10,421,14.26,2025-08-14,1,3.69143587386498,70.16666666666667,14.26
CUST01048,29,Male,North,Secondary,Self-Employed,1332028.07,1572293.51,Business,738.6,3,139,27.27,2023-10-31,1,1.1803756582997533,23.166666666666668,27.27
CUST01049,25,Other,South,Graduate,Self-Employed,298320.12,277682.2,Business,634.0,0,345,104.71,2024-03-07,1,0.9308195504882474,57.5,104.71
CUST01050,25,Female,West,Graduate,Salaried,2053834.8,849506.32,Business,778.4,2,102,24.18,2022-01-29,1,0.41361959588960123,17.0,24.18
CUST01051,44,Female,North,Secondary,Salaried,2063056.57,961549.26,Business,544.9,8,205,66.6,2019-12-15,1,0.4660799291606434,34.166666666666664,66.6
CUST01052,24,Female,North,Primary,Salaried,2592570.65,1301996.06,Home,677.0,8,77,46.24,2024-01-29,0,0.5022027307143974,12.833333333333334,46.24
CUST01053,55,Female,North,Primary,Salaried,867587.36,388730.97,Business,362.7,16,38,53.54,2019-09-18,1,0.44805974351677963,6.333333333333333,53.54
CUST01054,32,Female,East,Secondary,Unemployed,1718665.12,1974585.62,Other,415.2,14,4,95.78,2026-01-03,1,1.148906553709544,0.6666666666666666,95.78
CUST01055,50,Female,West,Graduate,Unemployed,216439.25,100057.08,Education,519.7,4,85,41.21,2021-04-05,1,0.46228713137751126,14.166666666666666,41.21
CUST01056,65,Male,South,Post-Graduate,Unemployed,2137821.59,1856028.52,Other,482.9,1,355,100.49,2024-09-22,1,0.8681868162815215,59.166666666666664,100.49
CUST01057,65,Male,South,Secondary,Self-Employed,2630327.08,1877354.87,Other,611.2,15,193,27.98,2026-03-10,0,0.7137343808968427,32.166666666666664,27.98
CUST01058,56,Female,East,Post-Graduate,Salaried,1798185.88,339696.33,Education,641.7,9,21,90.17,2018-03-09,0,0.1889105758076579,3.5,90.17
CUST01059,60,Female,North,Post-Graduate,Salaried,863291.25,219923.03,Car,362.2,0,133,81.9,2025-09-10,1,0.25474951819562636,22.166666666666668,81.9
CUST01060,18,Female,West,Primary,Salaried,2573400.36,858815.94,Car,815.1,0,142,40.13,2019-02-13,1,0.3337280717563901,23.666666666666668,40.13
CUST01061,35,Male,North,Graduate,Salaried,2080347.78,1266746.19,Home,651.1,1,369,54.54,2022-10-08,1,0.6089107802927066,61.5,54.54
CUST01062,40,Other,North,Graduate,Unemployed,1081655.09,82136.56,Business,836.3,8,416,83.91,2025-03-03,0,0.07593599915477676,69.33333333333333,83.91
CUST01063,39,Male,West,Graduate,Self-Employed,111544.52,949288.99,Home,712.0,18,153,62.49,2023-07-12,0,8.510404545198634,25.5,62.49
CUST01064,27,Male,West,Secondary,Salaried,1406377.94,649834.87,Education,461.1,16,406,45.52,2025-10-22,1,0.4620627581800665,67.66666666666667,45.52
CUST01065,31,Female,East,Secondary,Self-Employed,177988.05,1730455.28,Car,723.0,3,3,89.7,2021-08-22,1,9.72231158215397,0.5,89.7
CUST01066,29,Female,West,Secondary,Salaried,1856951.43,762232.25,Other,475.2,19,300,104.91,2018-08-16,1,0.4104750601904542,50.0,104.91
CUST01067,55,Other,South,Post-Graduate,Salaried,647721.05,194828.6,Education,470.2,0,89,67.45,2023-11-15,1,0.300790903738577,14.833333333333334,67.45
CUST01068,67,Male,West,Primary,Salaried,2787719.68,1587833.45,Other,835.6,19,19,51.86,2019-03-25,0,0.5695814616482529,3.1666666666666665,51.86
CUST01069,43,Male,West,Primary,Salaried,2987850.99,845371.19,Home,761.3,14,78,94.44,2020-03-02,0,0.2829361948870147,13.0,94.44
CUST01070,28,Female,South,Primary,Self-Employed,188265.95,26826.8,Car,706.7,11,218,46.8,2019-01-28,0,0.14249416848877877,36.333333333333336,46.8
CUST01071,48,Female,West,Primary,Unemployed,2451151.62,1412527.45,Business,354.7,7,431,46.95,2021-07-16,1,0.5762709407588584,71.83333333333333,46.95
CUST01072,63,Other,South,Primary,Self-Employed,616048.29,558310.54,Other,784.0,10,452,81.72,2019-06-30,0,0.906277233559077,75.33333333333333,81.72
CUST01073,46,Male,North,Primary,Salaried,1051105.61,1058601.7,Education,534.2,20,220,56.01,2018-08-18,1,1.0071316240049368,36.666666666666664,56.01
CUST01074,21,Female,West,Secondary,Salaried,2823074.72,1212026.75,Other,704.7,1,484,113.24,2025-02-24,1,0.4293286116068511,80.66666666666667,113.24
CUST01075,22,Female,South,Graduate,Salaried,410709.02,723648.47,Home,752.8,1,256,114.39,2022-08-12,1,1.761949299287364,42.666666666666664,114.39
CUST01076,46,Male,East,Graduate,Salaried,2393242.45,908685.9,Home,812.8,10,108,69.33,2018-12-05,0,0.37968819247711405,18.0,69.33
CUST01077,56,Other,West,Graduate,Unemployed,1240130.34,704230.29,Other,588.4,21,150,110.2,2025-03-16,0,0.5678679629755692,25.0,110.2
CUST01078,23,Male,South,Graduate,Unemployed,2688565.56,610885.22,Home,722.9,13,65,85.85,2023-07-28,0,0.2272160400656177,10.833333333333334,85.85
CUST01079,65,Female,South,Graduate,Salaried,2818190.0,831680.93,Business,396.2,1,319,100.56,2025-06-14,1,0.2951117312885221,53.166666666666664,100.56
CUST01080,20,Other,North,Post-Graduate,Salaried,240214.76,118277.18,Other,702.9,22,241,107.07,2024-08-22,0,0.49238098441577854,40.166666666666664,107.07
CUST01081,30,Male,North,Post-Graduate,Self-Employed,2926201.58,933671.93,Other,429.5,12,420,108.03,2023-04-13,1,0.31907300453306436,70.0,108.03
CUST01082,42,Male,North,Primary,Unemployed,2375861.49,51233.27,Car,424.5,16,50,104.5,2023-01-17,1,0.021564081161987263,8.333333333333334,104.5
CUST01083,46,Other,South,Secondary,Unemployed,2588417.33,1485694.57,Business,542.8,13,155,19.67,2018-09-24,1,0.5739779875449992,25.833333333333332,19.67
CUST01084,26,Female,South,Graduate,Salaried,968487.92,1939793.05,Education,632.2,3,126,15.6,2021-10-17,1,2.0029088746920043,21.0,15.6
CUST01085,70,Female,East,Post-Graduate,Unemployed,661696.31,589039.73,Other,721.1,9,282,89.21,2018-09-25,0,0.8901964860586875,47.0,89.21
CUST01086,62,Other,West,Graduate,Unemployed,1812156.67,135532.93,Home,320.5,17,480,118.99,2025-03-16,1,0.07479095612632654,80.0,118.99
CUST01087,24,Female,East,Graduate,Unemployed,1309912.58,669397.93,Car,647.5,17,481,87.51,2022-10-06,0,0.5110248883936972,80.16666666666667,87.51
CUST01088,43,Male,North,Post-Graduate,Self-Employed,985338.02,246751.08,Home,803.5,4,261,45.23,2025-09-14,1,0.250422773699527,43.5,45.23
CUST01089,20,Male,East,Post-Graduate,Salaried,2122342.01,1951172.83,Education,695.1,16,208,7.89,2018-12-08,0,0.9193489177552492,34.666666666666664,7.89
CUST01090,69,Female,North,Graduate,Salaried,1577529.6,1504531.27,Business,444.8,14,72,117.21,2026-02-19,1,0.9537261741396167,12.0,117.21
CUST01091,48,Male,North,Graduate,Self-Employed,1990063.6,331074.75,Home,363.3,6,407,117.79,2024-04-09,1,0.16636390414859104,67.83333333333333,117.79
CUST01092,47,Male,South,Graduate,Self-Employed,676635.18,157199.13,Education,520.9,7,499,115.24,2024-09-15,1,0.23232479576364917,83.16666666666667,115.24
CUST01093,58,Male,West,Secondary,Self-Employed,641258.4,1794844.41,Business,510.5,21,197,76.42,2024-08-12,1,2.7989409729369625,32.833333333333336,76.42
CUST01094,65,Male,East,Post-Graduate,Self-Employed,1317564.88,179102.1,Home,762.6,6,439,75.7,2021-03-05,0,0.1359341788163024,73.16666666666667,75.7
CUST01095,39,Male,South,Secondary,Salaried,2253412.32,1558593.53,Education,712.6,2,466,78.92,2022-02-17,1,0.6916592743222422,77.66666666666667,78.92
CUST01096,60,Other,West,Graduate,Self-Employed,736604.96,1303409.29,Business,761.1,10,179,102.09,2022-04-04,0,1.7694820979755554,29.833333333333332,102.09
CUST01097,50,Male,South,Graduate,Salaried,1031232.36,858590.28,Car,323.0,6,227,36.69,2019-05-26,1,0.8325866345001044,37.833333333333336,36.69
CUST01098,28,Male,East,Secondary,Salaried,2397534.08,755348.34,Other,633.5,4,324,118.01,2024-08-02,1,0.3150521806138413,54.0,118.01
CUST01099,19,Male,West,Graduate,Salaried,800997.83,1591780.86,Car,347.1,22,499,66.24,2026-02-22,1,1.987247406150901,83.16666666666667,66.24
CUST01100,38,Other,West,Secondary,Salaried,1573839.87,1490199.28,Home,645.5,20,446,37.49,2020-05-22,0,0.9468557179200193,74.33333333333333,37.49
CUST01101,55,Other,South,Primary,Unemployed,1292679.35,1051954.38,Car,716.4,21,342,34.28,2024-09-22,0,0.8137782815204713,57.0,34.28
CUST01102,46,Male,North,Secondary,Self-Employed,346447.45,1706782.05,Car,374.7,12,387,111.43,2020-02-14,1,4.92652507616956,64.5,111.43
CUST01103,54,Male,South,Primary,Salaried,1645566.81,238481.99,Other,748.7,15,459,28.67,2022-05-12,0,0.1449239183427624,76.5,28.67
CUST01104,38,Female,North,Secondary,Self-Employed,491348.45,851878.32,Home,386.1,2,402,64.53,2018-01-04,1,1.7337559933281563,67.0,64.53
CUST01105,53,Male,East,Primary,Unemployed,2822573.56,1079266.39,Business,827.6,1,44,91.87,2021-01-25,1,0.3823696236990188,7.333333333333333,91.87
CUST01106,30,Female,South,Post-Graduate,Unemployed,1452009.5,417583.82,Education,406.4,13,325,44.79,2018-05-02,1,0.28759028091758354,54.166666666666664,44.79
CUST01107,67,Other,East,Secondary,Unemployed,1671485.86,1347978.03,Education,799.5,19,51,110.15,2024-07-18,0,0.8064549406358723,8.5,110.15
CUST01108,22,Female,West,Primary,Unemployed,1203696.12,1623090.59,Education,609.7,9,216,18.18,2020-01-15,0,1.3484222163979394,36.0,18.18
CUST01109,63,Female,East,Graduate,Self-Employed,128721.87,79004.57,Education,629.0,15,275,56.7,2019-10-15,0,0.6137618261760803,45.833333333333336,56.7
CUST01110,26,Other,South,Secondary,Unemployed,1984386.51,1293710.25,Car,711.5,4,303,107.99,2024-07-08,1,0.6519446909564004,50.5,107.99
CUST01111,44,Female,South,Graduate,Unemployed,1844108.19,90890.3,Car,817.5,9,468,45.77,2020-12-06,0,0.04928685881493754,78.0,45.77
CUST01112,46,Male,North,Post-Graduate,Unemployed,719748.01,1475151.69,Education,333.7,17,50,47.67,2023-05-27,1,2.049539101886506,8.333333333333334,47.67
CUST01113,22,Male,South,Post-Graduate,Self-Employed,2420867.22,1112063.02,Home,750.4,3,372,102.56,2025-09-06,1,0.4593655574385447,62.0,102.56
CUST01114,20,Female,South,Post-Graduate,Self-Employed,1189808.5,662775.86,Car,579.2,16,236,51.96,2020-07-25,0,0.5570441461798264,39.333333333333336,51.96
CUST01115,48,Female,South,Post-Graduate,Self-Employed,2510077.96,1565853.59,Education,579.5,15,403,16.95,2023-10-09,0,0.6238266758853976,67.16666666666667,16.95
CUST01116,37,Male,West,Graduate,Self-Employed,2139836.94,1044718.44,Education,504.9,7,433,106.69,2024-06-04,1,0.4882233877128974,72.16666666666667,106.69
CUST01117,38,Male,South,Post-Graduate,Self-Employed,1726118.2,1197274.46,Home,641.9,24,38,111.7,2024-03-19,0,0.693622522490059,6.333333333333333,111.7
CUST01118,19,Female,East,Post-Graduate,Self-Employed,943696.54,784396.62,Home,707.7,18,353,30.75,2025-03-09,0,0.8311958206395458,58.833333333333336,30.75
CUST01119,31,Male,South,Post-Graduate,Unemployed,866650.46,1239746.14,Home,749.5,20,456,55.27,2022-10-31,0,1.4305030657919455,76.0,55.27
CUST01120,59,Male,North,Graduate,Unemployed,2187821.6,771919.49,Home,818.2,8,254,30.11,2020-11-20,0,0.3528256097297878,42.333333333333336,30.11
CUST01121,60,Female,West,Secondary,Unemployed,1472786.18,860026.31,Education,334.3,22,499,96.98,2024-02-06,1,0.5839451250146848,83.16666666666667,96.98
CUST01122,61,Female,South,Secondary,Self-Employed,787524.21,1773174.4,Car,301.6,10,235,80.55,2023-12-01,1,2.2515808117187914,39.166666666666664,80.55
CUST01123,36,Female,West,Post-Graduate,Salaried,958117.9,185515.28,Business,536.3,8,54,7.41,2022-11-01,1,0.19362468856912077,9.0,7.41
CUST01124,65,Female,West,Post-Graduate,Self-Employed,704372.11,410228.31,Home,370.1,9,192,80.42,2023-07-10,1,0.5824028296634289,32.0,80.42
CUST01125,68,Female,North,Primary,Self-Employed,1336793.36,1212090.06,Home,478.4,3,441,64.18,2025-05-15,1,0.9067146024722923,73.5,64.18
CUST01126,48,Female,East,Graduate,Self-Employed,830491.92,790443.8,Car,830.4,3,472,99.03,2022-05-25,1,0.9517778330703085,78.66666666666667,99.03
CUST01127,27,Other,West,Post-Graduate,Unemployed,2123561.2,1073362.78,Business,612.5,2,226,23.99,2024-05-25,1,0.5054541305425998,37.666666666666664,23.99
CUST01128,45,Male,North,Graduate,Self-Employed,2402427.41,869909.06,Home,383.8,0,270,31.79,2020-01-22,1,0.36209587701965157,45.0,31.79
CUST01129,69,Other,South,Secondary,Self-Employed,1772808.22,145498.41,Home,325.7,23,59,13.57,2023-08-19,1,0.08207227852316705,9.833333333333334,13.57
CUST01130,43,Other,North,Secondary,Unemployed,2649285.17,150295.49,Education,538.7,24,480,72.03,2024-02-20,1,0.05673058215926222,80.0,72.03
CUST01131,66,Female,South,Secondary,Unemployed,2415081.35,541435.36,Other,442.6,8,405,48.94,2021-08-07,1,0.2241892845555699,67.5,48.94
CUST01132,69,Male,North,Graduate,Salaried,385723.64,363939.01,Education,578.2,2,500,41.74,2020-04-10,1,0.943522699308759,83.33333333333333,41.74
CUST01133,69,Male,South,Graduate,Salaried,2280635.95,150504.4,Business,668.9,22,400,112.62,2018-09-06,0,0.06599229482460801,66.66666666666667,112.62
CUST01134,50,Other,South,Primary,Self-Employed,2145852.35,113580.62,Other,323.9,23,263,12.27,2024-11-27,1,0.052930305293372115,43.833333333333336,12.27
CUST01135,70,Female,East,Graduate,Self-Employed,721667.58,975992.8,Other,712.4,22,135,113.96,2019-03-02,0,1.3524132537587459,22.5,113.96
CUST01136,32,Other,North,Post-Graduate,Unemployed,1050624.03,143714.52,Other,538.5,4,131,39.97,2022-09-14,1,0.1367896753703606,21.833333333333332,39.97
CUST01137,58,Other,East,Post-Graduate,Salaried,2354209.63,969500.69,Education,401.4,8,116,51.6,2023-04-21,1,0.41181578634524574,19.333333333333332,51.6
CUST01138,28,Other,South,Graduate,Salaried,1747197.41,1571561.63,Education,833.6,2,310,96.25,2024-11-12,1,0.8994757095021105,51.666666666666664,96.25
CUST01139,46,Female,North,Secondary,Self-Employed,2994152.18,1264085.62,Business,683.4,22,329,7.46,2022-12-18,0,0.42218482695826104,54.833333333333336,7.46
CUST01140,47,Other,West,Graduate,Unemployed,1031464.53,303750.62,Business,364.1,20,104,69.19,2026-03-10,1,0.2944847943535198,17.333333333333332,69.19
CUST01141,69,Female,West,Primary,Self-Employed,746167.07,660713.41,Business,613.0,19,444,41.31,2019-02-03,0,0.8854765059519446,74.0,41.31
CUST01142,44,Other,East,Post-Graduate,Self-Employed,1539304.41,1548056.94,Home,380.3,24,403,84.39,2021-07-18,1,1.0056860293150203,67.16666666666667,84.39
CUST01143,53,Female,South,Graduate,Self-Employed,823261.67,1205614.6,Business,689.2,13,224,74.08,2023-01-10,0,1.4644366960507222,37.333333333333336,74.08
CUST01144,24,Male,South,Post-Graduate,Unemployed,2212909.58,1235769.02,Home,326.6,6,1,119.45,2021-08-13,1,0.5584362918253533,0.16666666666666666,119.45
CUST01145,31,Other,West,Post-Graduate,Salaried,2633866.75,607040.41,Car,426.6,13,126,7.86,2019-11-08,1,0.23047498891126517,21.0,7.86
CUST01146,23,Other,South,Graduate,Self-Employed,1762008.87,630843.39,Business,620.2,12,43,119.67,2024-05-30,0,0.3580250932561991,7.166666666666667,119.67
CUST01147,27,Male,East,Secondary,Unemployed,601386.53,1213083.03,Business,339.4,0,251,101.66,2024-12-29,1,2.017143666320561,41.833333333333336,101.66
CUST01148,57,Male,South,Secondary,Self-Employed,182800.54,397217.39,Education,547.3,7,377,69.21,2022-09-24,1,2.17295523306441,62.833333333333336,69.21
CUST01149,27,Male,North,Graduate,Salaried,129660.4,890550.96,Home,587.4,10,206,63.04,2025-11-21,0,6.86833420226993,34.333333333333336,63.04
CUST01150,70,Female,South,Post-Graduate,Unemployed,1944456.02,1561703.4,Car,732.9,10,459,65.88,2020-12-06,0,0.8031569672632657,76.5,65.88
CUST01151,64,Male,East,Graduate,Unemployed,1589662.88,48414.62,Business,544.9,2,80,75.01,2019-08-13,1,0.030455903958706017,13.333333333333334,75.01
CUST01152,59,Female,North,Post-Graduate,Salaried,2878724.7,780412.89,Car,624.6,17,44,7.85,2023-06-23,0,0.27109674294315117,7.333333333333333,7.85
CUST01153,60,Female,South,Graduate,Unemployed,2864759.0,1997438.45,Education,807.0,4,497,53.18,2021-02-03,1,0.6972448467741963,82.83333333333333,53.18
CUST01154,64,Female,North,Primary,Unemployed,557356.54,1218661.12,Home,728.6,19,347,78.36,2024-03-23,0,2.186501875442244,57.833333333333336,78.36
CUST01155,22,Female,South,Post-Graduate,Salaried,894746.65,74075.45,Business,358.2,3,455,48.72,2018-04-02,1,0.08278930130668832,75.83333333333333,48.72
