ride_id,pickup_datetime,pickup_city,pickup_zone,distance_km,fare_amount,traffic_level,driver_rating,ride_category,payment_mode,ride_duration_min,is_surge,ride_driver_id
OLA-R0003275,2025-03-20 17:48:00,Coimbatore,Suburb,17.48,556.25,Low,4.13,Prime,UPI,91.16,0,DRV_05653
OLA-R0003276,2025-04-07 16:27:00,Lucknow,Metro Core,4.15,177.58,Low,3.6,Mini,UPI,18.04,0,DRV_01604
OLA-R0003277,2025-01-09 08:49:00,Coimbatore,City,14.31,310.94,High,4.69,Prime,Ola Money,87.93,1,DRV_02394
OLA-R0003278,2025-04-22 23:06:00,Lucknow,Outskirts,9.0,215.62,High,4.57,Auto,Card,55.19,1,DRV_02771
OLA-R0003279,2025-04-14 08:07:00,Indore,City,6.39,89.2,Low,4.9,Auto,Cash,16.8,0,DRV_04429
OLA-R0003280,2025-04-07 22:42:00,Kochi,Outskirts,11.7,284.34,Medium,2.98,Mini,Cash,32.87,1,DRV_00829
OLA-R0003281,2025-01-14 00:24:00,Kolkata,Suburb,4.63,127.25,High,3.59,Mini,Ola Money,22.51,0,DRV_03848
OLA-R0003282,2025-03-15 04:55:00,Bangalore,City,17.29,647.73,Severe,4.02,Auto,Ola Money,66.03,0,DRV_02397
OLA-R0003283,2025-01-15 08:01:00,Bhopal,Suburb,0.83,19.57,High,4.54,Micro,Card,5.36,1,DRV_06224
OLA-R0003284,2025-02-12 04:45:00,Chandigarh,Suburb,1.24,30.5,Low,4.11,Sedan,Ola Money,6.12,0,DRV_03447
OLA-R0003285,2025-03-13 04:15:00,Chandigarh,Metro Core,5.6,262.89,High,4.64,Mini,Card,58.2,0,DRV_00435
OLA-R0003286,2025-01-21 16:53:00,Kolkata,City,3.32,126.5,High,4.53,Micro,Card,11.91,1,DRV_05786
OLA-R0003287,2025-02-27 18:38:00,Hyderabad,Metro Core,0.93,16.11,,4.18,Bike,UPI,2.91,0,DRV_04242
OLA-R0003288,2025-05-14 22:18:00,Jaipur,City,,1003.49,Severe,4.52,Bike,Ola Money,99.31,0,DRV_05157
OLA-R0003289,2025-04-23 01:28:00,Chandigarh,Metro Core,13.32,408.05,Low,3.24,Bike,Card,75.14,0,DRV_04255
OLA-R0003290,2025-05-15 21:54:00,Hyderabad,Outskirts,0.57,9.65,Severe,4.82,Bike,Card,2.1,0,DRV_03526
OLA-R0003291,2025-03-31 14:43:00,Nagpur,City,,225.01,High,4.43,Auto,Cash,50.29,0,DRV_03835
OLA-R0003292,2025-04-22 09:42:00,Chandigarh,Suburb,3.38,106.9,Low,3.88,Auto,Cash,10.0,0,DRV_00733
OLA-R0003293,2025-01-20 05:44:00,Patna,Outskirts,25.85,557.18,High,3.93,Sedan,Card,167.55,0,DRV_03370
OLA-R0003294,2025-03-24 10:21:00,Surat,Suburb,14.03,427.96,Medium,4.39,Sedan,UPI,80.86,0,DRV_05623
OLA-R0003295,2025-03-12 01:59:00,Surat,Suburb,3.88,143.46,High,3.66,Micro,Ola Money,24.89,0,DRV_03461
OLA-R0003296,2025-04-10 13:56:00,Kolkata,Suburb,0.53,23.37,Severe,3.28,Auto,UPI,3.53,0,DRV_00363
OLA-R0003297,2025-02-06 22:56:00,Surat,Metro Core,0.21,7.27,Medium,4.01,Prime,UPI,1.59,1,DRV_04615
OLA-R0003298,2025-01-30 05:06:00,Indore,City,2.29,52.41,High,3.52,Bike,Card,11.74,0,DRV_01061
OLA-R0003299,2025-03-21 23:46:00,Surat,Outskirts,7.54,185.21,Low,4.05,Auto,Card,64.96,0,DRV_01753
OLA-R0003300,2025-01-04 00:17:00,Jaipur,Suburb,9.15,178.55,Medium,,Prime,UPI,35.03,0,DRV_04618
OLA-R0003301,2025-02-17 09:30:00,Delhi,Suburb,3.19,123.9,High,3.81,Bike,Ola Money,23.57,0,DRV_04787
OLA-R0003302,2025-01-13 19:11:00,Bhopal,Metro Core,,75.16,Low,4.65,Bike,UPI,14.86,0,DRV_01750
OLA-R0003303,2025-04-16 06:37:00,Mumbai,Outskirts,12.63,432.39,Medium,4.66,Sedan,UPI,92.01,0,DRV_02192
OLA-R0003304,2025-02-21 15:15:00,Pune,City,16.57,525.35,Severe,3.79,Sedan,Ola Money,45.9,0,DRV_00292
OLA-R0003305,2025-04-18 03:58:00,Jaipur,City,13.2,365.92,Low,4.4,Auto,Ola Money,67.55,0,DRV_04466
OLA-R0003306,2025-01-12 00:56:00,Bhopal,Metro Core,1.56,24.87,Medium,4.07,Sedan,Cash,5.7,0,DRV_02829
OLA-R0003307,2025-01-05 12:50:00,Patna,Suburb,3.62,96.77,Severe,4.19,Auto,Ola Money,30.85,0,DRV_04874
OLA-R0003308,2025-03-31 18:56:00,Lucknow,Outskirts,3.1,87.43,Medium,3.79,Auto,Card,15.13,1,DRV_02081
OLA-R0003309,2025-01-31 01:15:00,Bhopal,Metro Core,1.71,58.6,Severe,4.31,Prime,Cash,6.86,0,DRV_04459
OLA-R0003310,2025-04-10 04:28:00,Nagpur,Outskirts,12.82,338.04,Low,4.7,Prime,Ola Money,77.1,0,DRV_00824
OLA-R0003311,2025-01-29 13:48:00,Hyderabad,Metro Core,13.95,630.52,Medium,3.78,Micro,Card,76.91,1,DRV_05001
OLA-R0003312,2025-04-29 04:53:00,Bangalore,Outskirts,2.58,116.59,Medium,4.99,Mini,Ola Money,13.47,0,DRV_06421
OLA-R0003313,2025-02-26 19:10:00,Jaipur,Suburb,10.34,220.11,High,,Sedan,Card,23.52,0,DRV_04351
OLA-R0003314,2025-05-08 18:57:00,Surat,Metro Core,11.66,333.07,Severe,4.71,Mini,Card,41.85,0,DRV_05530
OLA-R0003315,2025-02-07 23:38:00,Delhi,Outskirts,5.65,118.64,Low,4.06,Sedan,Cash,28.03,1,DRV_05993
OLA-R0003316,2025-03-06 09:58:00,Nagpur,Outskirts,10.13,206.62,Low,4.93,Micro,Ola Money,59.33,1,DRV_02281
OLA-R0003317,2025-01-05 12:04:00,Ahmedabad,Outskirts,4.61,93.25,Low,4.47,Mini,UPI,26.34,1,DRV_04618
OLA-R0003318,2025-02-23 03:40:00,Jaipur,City,11.42,299.45,High,4.21,Auto,UPI,32.33,0,DRV_01051
OLA-R0003319,2025-01-24 06:26:00,Hyderabad,Outskirts,1.5,46.76,High,4.7,Bike,Cash,6.91,0,DRV_01336
OLA-R0003320,2025-02-17 23:42:00,Indore,Outskirts,6.56,117.1,Severe,3.74,Auto,Ola Money,19.95,0,DRV_00738
OLA-R0003321,2025-01-26 09:18:00,Indore,Outskirts,1.82,50.21,High,4.39,Sedan,Card,7.29,0,DRV_03774
OLA-R0003322,2025-03-06 19:20:00,Surat,Outskirts,6.77,177.72,Low,4.52,Bike,Ola Money,31.87,0,DRV_03220
OLA-R0003323,2025-04-17 08:28:00,Mumbai,City,20.44,956.86,Severe,3.8,Sedan,Cash,170.61,0,DRV_01636
OLA-R0003324,2025-05-08 17:57:00,Lucknow,City,12.69,315.47,,3.73,Auto,UPI,59.6,1,DRV_02584
OLA-R0003325,2025-04-24 00:44:00,Hyderabad,City,7.17,173.13,Low,3.87,Bike,Ola Money,16.28,0,DRV_04399
OLA-R0003326,2025-02-11 07:20:00,Delhi,Metro Core,1.33,42.12,High,3.56,Auto,Ola Money,6.43,0,DRV_04080
OLA-R0003327,2025-03-07 03:47:00,Pune,Suburb,0.57,9.73,Severe,3.9,Micro,UPI,2.81,1,DRV_05942
OLA-R0003328,2025-05-08 03:37:00,Chennai,Metro Core,5.57,236.98,Low,4.72,Micro,UPI,27.9,1,DRV_06489
OLA-R0003329,2025-05-18 20:38:00,Indore,Suburb,5.92,178.18,Severe,4.27,Prime,Cash,24.91,0,DRV_02644
OLA-R0003330,2025-02-09 10:51:00,Hyderabad,Outskirts,22.47,624.32,Medium,4.57,Sedan,UPI,69.9,0,DRV_04402
OLA-R0003331,2025-02-06 08:48:00,Hyderabad,Outskirts,21.52,491.83,High,4.64,Auto,Ola Money,147.1,0,DRV_00518
OLA-R0003332,2025-01-19 02:44:00,Nagpur,Outskirts,3.75,180.82,Medium,4.33,Mini,Ola Money,34.98,0,DRV_03072
OLA-R0003333,2025-02-08 01:02:00,Delhi,City,18.39,466.8,Severe,3.85,Mini,Ola Money,130.55,0,DRV_01244
OLA-R0003334,2025-01-22 08:10:00,Kolkata,Suburb,3.8,104.41,Severe,5.24,Auto,Ola Money,21.64,0,DRV_01650
OLA-R0003335,2025-05-07 10:11:00,Ahmedabad,Suburb,14.79,378.6,Low,3.51,Sedan,Card,143.06,0,DRV_05963
OLA-R0003336,2025-01-21 13:03:00,Kochi,Suburb,7.72,302.27,High,3.41,Mini,Card,28.72,0,DRV_00506
OLA-R0003337,2025-01-06 01:39:00,Pune,Suburb,1.31,49.42,Severe,4.22,Sedan,Ola Money,7.31,0,DRV_03630
OLA-R0003338,2025-03-05 17:47:00,Indore,Outskirts,0.22,2.96,High,3.88,Mini,Card,0.51,0,DRV_04576
OLA-R0003339,2025-05-16 19:30:00,Bangalore,City,25.28,1232.46,Severe,4.33,Sedan,Ola Money,258.45,0,DRV_03927
OLA-R0003340,2025-02-07 10:51:00,Chennai,Suburb,6.2,83.32,Medium,4.4,Prime,Card,27.42,0,DRV_01588
OLA-R0003341,2025-01-18 19:23:00,Surat,City,17.79,738.95,Severe,3.68,Prime,Ola Money,98.45,0,DRV_00967
OLA-R0003342,2025-05-02 17:11:00,Indore,City,14.7,234.5,Severe,4.17,Auto,UPI,36.25,0,DRV_04364
OLA-R0003343,2025-04-04 01:35:00,Surat,Metro Core,5.01,99.85,High,4.56,Prime,Ola Money,17.51,0,DRV_03151
OLA-R0003344,2025-02-21 01:52:00,Coimbatore,City,0.67,18.05,High,3.64,Mini,Cash,2.88,0,DRV_06346
OLA-R0003345,2025-01-09 02:02:00,Ahmedabad,City,4.63,101.98,Severe,3.65,Bike,UPI,24.47,0,DRV_03460
OLA-R0003346,2025-02-05 17:47:00,Chennai,Suburb,2.63,87.22,Severe,4.46,Sedan,Cash,10.62,0,DRV_03438
OLA-R0003347,2025-05-11 10:58:00,Hyderabad,Outskirts,17.5,736.75,Medium,4.71,Auto,Cash,140.39,1,DRV_04229
OLA-R0003348,2025-01-21 17:54:00,Lucknow,Suburb,10.26,413.82,Medium,4.91,Micro,Cash,51.49,0,DRV_04951
OLA-R0003349,2025-01-15 16:24:00,Jaipur,Metro Core,6.98,325.16,Severe,3.73,Auto,Ola Money,35.38,1,DRV_00978
OLA-R0003350,2025-04-09 17:41:00,Hyderabad,Suburb,16.89,434.2,Medium,4.28,Auto,Card,77.17,0,DRV_00904
OLA-R0003351,2025-03-27 21:14:00,Chennai,Suburb,1.21,49.77,Severe,3.98,Bike,Ola Money,6.58,1,DRV_02168
OLA-R0003352,2025-03-07 17:36:00,Kochi,Suburb,5.88,202.1,Severe,4.68,Bike,Cash,39.33,0,DRV_03634
OLA-R0003353,2025-03-10 03:00:00,Surat,Suburb,6.38,296.99,Severe,4.06,Prime,Ola Money,58.27,1,DRV_05810
OLA-R0003354,2025-01-30 20:41:00,Kolkata,Suburb,,13.43,Medium,,Mini,Cash,3.32,0,DRV_04214
OLA-R0003355,2025-01-22 19:30:00,Bhopal,Suburb,11.23,523.14,Severe,4.49,Bike,Cash,107.0,0,DRV_03067
OLA-R0003356,2025-01-28 06:39:00,Bhopal,City,23.22,568.44,High,4.19,Sedan,UPI,94.76,0,DRV_01389
OLA-R0003357,2025-04-20 06:37:00,Kolkata,Suburb,6.27,165.45,High,3.52,Sedan,UPI,24.69,0,DRV_01293
OLA-R0003358,2025-01-07 22:11:00,Bhopal,City,54.23,1392.19,Medium,5.15,Bike,Card,314.58,1,DRV_03670
OLA-R0003359,2025-02-13 09:12:00,Ahmedabad,Outskirts,,407.75,Medium,4.33,Micro,Ola Money,54.34,0,DRV_03609
OLA-R0003360,2025-01-16 13:36:00,Indore,Outskirts,0.67,19.28,High,5.2,Micro,Card,5.32,1,DRV_03392
OLA-R0003361,2025-01-23 23:38:00,Patna,Suburb,2.21,41.96,High,4.45,Micro,UPI,7.3,0,DRV_05268
OLA-R0003362,2025-01-03 23:14:00,Coimbatore,Outskirts,5.01,153.51,Severe,3.64,Bike,Card,19.98,1,DRV_02733
OLA-R0003363,2025-04-02 12:04:00,Bangalore,Outskirts,0.25,5.44,Severe,5.11,Micro,Card,1.63,0,DRV_01286
OLA-R0003364,2025-03-26 03:07:00,Lucknow,Metro Core,,49.74,Medium,3.53,Prime,Ola Money,13.33,1,DRV_01931
OLA-R0003365,2025-03-09 21:44:00,Bhopal,Suburb,23.73,515.94,Severe,3.7,Sedan,Cash,59.33,0,DRV_00413
OLA-R0003366,2025-05-07 00:04:00,Chandigarh,City,7.82,249.2,High,3.89,Sedan,Cash,61.11,0,DRV_01495
OLA-R0003367,2025-02-17 08:55:00,Kochi,City,14.05,599.88,Medium,4.05,Auto,UPI,107.87,0,DRV_04871
OLA-R0003368,2025-03-05 20:26:00,Chandigarh,Metro Core,5.49,118.89,Medium,4.91,Micro,Card,14.99,1,DRV_00239
OLA-R0003369,2025-05-06 02:57:00,Pune,Outskirts,4.36,110.74,Severe,,Auto,Ola Money,29.37,0,DRV_03147
OLA-R0003370,2025-05-19 19:57:00,Delhi,Outskirts,17.39,289.8,Medium,4.34,Bike,Cash,38.0,0,DRV_00181
OLA-R0003371,2025-05-08 00:29:00,Delhi,Outskirts,19.69,799.34,Medium,4.14,Micro,Card,148.41,0,DRV_01558
OLA-R0003372,2025-05-15 11:19:00,Indore,City,7.0,110.43,Medium,4.34,Micro,Cash,23.64,0,DRV_04524
OLA-R0003373,2025-01-19 22:18:00,Surat,Suburb,1.63,36.71,Medium,4.16,Auto,UPI,7.95,1,DRV_05949
OLA-R0003374,2025-04-29 07:58:00,Chandigarh,Outskirts,,311.8,High,4.25,Prime,Cash,54.41,1,DRV_03597
OLA-R0003375,2025-01-10 09:36:00,Indore,Outskirts,1.42,71.83,Low,4.97,Bike,UPI,13.98,0,DRV_04870
OLA-R0003376,2025-05-17 01:26:00,Jaipur,City,,207.39,High,4.63,Auto,Cash,25.59,0,DRV_02052
OLA-R0003377,2025-04-19 12:20:00,Ahmedabad,Metro Core,2.88,115.45,High,3.85,Sedan,Ola Money,11.23,0,DRV_05355
OLA-R0003378,2025-05-03 21:36:00,Bangalore,Metro Core,0.21,5.48,Low,4.6,Micro,Ola Money,1.65,0,DRV_05695
OLA-R0003379,2025-04-28 23:02:00,Hyderabad,Metro Core,3.18,,High,4.03,Sedan,Cash,20.73,0,DRV_02589
OLA-R0003380,2025-02-11 22:12:00,Surat,Outskirts,2.28,60.38,Low,3.4,Sedan,Ola Money,19.9,1,DRV_00709
OLA-R0003381,2025-01-02 09:05:00,Chennai,Outskirts,8.75,307.92,Medium,4.5,Sedan,Cash,45.43,0,DRV_00726
OLA-R0003382,2025-02-24 14:54:00,Mumbai,Metro Core,,277.39,Severe,3.33,Sedan,Ola Money,29.83,0,DRV_02526
OLA-R0003383,2025-02-13 16:24:00,Coimbatore,Suburb,5.63,122.76,Medium,3.71,Sedan,UPI,29.08,1,DRV_02909
OLA-R0003384,2025-02-22 07:24:00,Patna,City,5.69,117.67,Low,3.69,Auto,Ola Money,20.72,0,DRV_01941
OLA-R0003385,2025-03-23 11:20:00,Mumbai,City,10.73,303.09,Severe,3.71,Sedan,UPI,77.31,0,DRV_01708
OLA-R0003386,2025-03-02 02:39:00,Indore,Metro Core,9.45,422.81,,4.51,Sedan,Card,59.13,1,DRV_03875
OLA-R0003387,2025-01-25 10:58:00,Coimbatore,Metro Core,5.07,129.76,Low,3.46,Bike,Ola Money,21.79,0,DRV_02656
OLA-R0003388,2025-05-02 06:18:00,Chandigarh,Outskirts,2.19,79.84,Medium,4.73,Prime,Card,17.82,0,DRV_04860
OLA-R0003389,2025-05-11 08:51:00,Indore,Suburb,6.01,201.5,Severe,3.73,Mini,Card,45.41,1,DRV_01759
OLA-R0003390,2025-05-17 23:55:00,Mumbai,Suburb,2.74,78.85,Severe,4.21,Prime,Card,24.2,0,DRV_04280
OLA-R0003391,2025-04-25 19:16:00,Kolkata,Metro Core,2.68,77.19,High,3.76,Sedan,Cash,13.11,0,DRV_03229
OLA-R0003392,2025-01-01 13:03:00,Surat,Suburb,21.73,931.87,Medium,5.42,Micro,Ola Money,148.46,0,DRV_05499
OLA-R0003393,2025-05-15 19:48:00,Lucknow,City,14.42,441.04,High,3.58,Auto,Cash,77.29,0,DRV_03411
OLA-R0003394,2025-02-15 19:57:00,Nagpur,City,12.08,387.16,High,4.31,Micro,Card,104.78,0,DRV_01768
OLA-R0003395,2025-01-17 16:47:00,Surat,Suburb,12.65,407.88,Medium,4.4,Auto,Ola Money,76.0,0,DRV_02108
OLA-R0003396,2025-03-22 05:21:00,Delhi,Outskirts,8.52,154.32,,4.44,Auto,Ola Money,26.7,0,DRV_05683
OLA-R0003397,2025-04-08 11:00:00,Chennai,Metro Core,24.38,1124.9,Low,4.93,Mini,Cash,152.48,1,DRV_01232
OLA-R0003398,2025-01-12 06:58:00,Kochi,Outskirts,9.47,364.84,Severe,4.19,Prime,Card,40.28,1,DRV_01849
OLA-R0003399,2025-02-20 18:26:00,Nagpur,Metro Core,7.45,243.89,,4.33,Auto,Cash,60.62,0,DRV_06217
OLA-R0003400,2025-02-19 08:09:00,Indore,Metro Core,1.34,47.44,Medium,4.39,Mini,Card,9.36,0,DRV_00534
OLA-R0003401,2025-05-11 23:32:00,Bangalore,Outskirts,3.78,90.29,Severe,3.59,Bike,Card,29.73,0,DRV_01150
OLA-R0003402,2025-01-05 22:23:00,Chandigarh,Suburb,1.37,46.1,High,4.16,Bike,Card,12.99,1,DRV_01711
OLA-R0003403,2025-02-16 04:14:00,Delhi,Suburb,3.36,68.5,Medium,3.79,Bike,Card,12.71,0,DRV_04646
OLA-R0003404,2025-01-21 22:46:00,Ahmedabad,Metro Core,4.47,174.89,Severe,3.55,Mini,Cash,22.04,0,DRV_00028
OLA-R0003405,2025-02-21 02:37:00,Bangalore,Metro Core,10.25,266.96,Low,4.17,Bike,Ola Money,67.68,0,DRV_06496
OLA-R0003406,2025-03-10 09:39:00,Kochi,Outskirts,11.52,272.27,Low,4.32,Micro,Ola Money,49.04,0,DRV_04534
OLA-R0003407,2025-01-14 01:21:00,Ahmedabad,Outskirts,21.92,857.32,Low,4.76,Micro,Cash,134.88,0,DRV_01361
OLA-R0003408,2025-05-18 23:15:00,Hyderabad,Metro Core,31.68,967.45,Medium,3.97,Micro,UPI,254.53,0,DRV_06476
OLA-R0003409,2025-02-08 15:41:00,Surat,Metro Core,8.39,174.76,Severe,4.45,Bike,Cash,36.38,0,DRV_03778
OLA-R0003410,2025-02-11 08:34:00,Lucknow,Metro Core,,689.63,Medium,3.1,Mini,Cash,201.74,1,DRV_04990
OLA-R0003411,2025-02-19 14:29:00,Lucknow,Metro Core,54.35,1750.06,,5.01,Sedan,Cash,265.38,1,DRV_02958
OLA-R0003412,2025-01-29 08:38:00,Lucknow,Suburb,4.76,149.13,Low,3.72,Mini,Card,21.27,1,DRV_06033
OLA-R0003413,2025-02-06 21:22:00,Nagpur,Metro Core,1.82,40.33,Medium,,Prime,Ola Money,9.93,0,DRV_05150
OLA-R0003414,2025-02-11 08:59:00,Ahmedabad,Outskirts,2.49,57.71,Severe,4.45,Bike,Ola Money,6.67,0,DRV_04192
OLA-R0003415,2025-02-02 20:13:00,Indore,City,3.36,93.74,Low,4.27,Auto,Ola Money,15.09,0,DRV_04690
OLA-R0003416,2025-04-10 23:48:00,Pune,City,7.18,168.14,Medium,3.92,Bike,Ola Money,37.91,0,DRV_05164
OLA-R0003417,2025-04-28 09:19:00,Mumbai,City,,171.12,Medium,4.12,Prime,Ola Money,36.61,0,DRV_04470
OLA-R0003418,2025-01-22 16:48:00,Coimbatore,Outskirts,10.23,217.67,High,4.36,Auto,Ola Money,35.24,1,DRV_02969
OLA-R0003419,2025-04-09 19:18:00,Nagpur,Metro Core,8.17,243.87,Medium,3.77,Prime,Cash,57.52,0,DRV_02240
OLA-R0003420,2025-01-29 20:31:00,Coimbatore,Outskirts,4.64,237.12,Medium,4.26,Prime,Ola Money,38.95,1,DRV_01190
OLA-R0003421,2025-04-16 00:07:00,Chennai,City,17.7,312.62,Low,3.86,Prime,Card,64.1,0,DRV_04431
OLA-R0003422,2025-04-15 23:04:00,Surat,City,6.16,150.22,Severe,3.76,Auto,Card,46.52,0,DRV_03413
OLA-R0003423,2025-05-04 06:27:00,Ahmedabad,Suburb,9.02,228.49,High,4.56,Prime,Card,71.15,0,DRV_04643
OLA-R0003424,2025-02-04 06:36:00,Pune,Suburb,15.63,485.02,Low,4.21,Prime,Cash,70.1,0,DRV_04859
OLA-R0003425,2025-03-10 18:38:00,Lucknow,Outskirts,17.59,554.07,Low,4.87,Auto,Cash,59.23,0,DRV_03856
OLA-R0003426,2025-01-23 08:55:00,Jaipur,Metro Core,13.31,190.42,High,3.81,Auto,Card,30.01,0,DRV_00095
OLA-R0003427,2025-03-10 15:11:00,Kolkata,City,3.14,152.68,High,4.49,Bike,Cash,23.55,0,DRV_02366
OLA-R0003428,2025-02-09 01:03:00,Coimbatore,Suburb,8.77,207.21,Low,3.9,Prime,Cash,58.79,0,DRV_02648
OLA-R0003429,2025-03-22 00:46:00,Chennai,Outskirts,51.46,1835.91,Low,4.43,Auto,Card,324.52,1,DRV_01918
OLA-R0003430,2025-04-29 00:39:00,Delhi,Outskirts,13.19,425.94,High,3.76,Sedan,Ola Money,68.24,1,DRV_04642
OLA-R0003431,2025-05-09 16:20:00,Mumbai,Metro Core,5.42,161.57,Medium,4.78,Sedan,UPI,21.3,0,DRV_06114
OLA-R0003432,2025-01-17 05:51:00,Patna,Suburb,18.46,552.54,High,3.85,Sedan,Ola Money,137.09,0,DRV_06253
OLA-R0003433,2025-01-27 10:40:00,Hyderabad,Suburb,7.13,218.23,Medium,3.44,Mini,UPI,24.87,0,DRV_00687
OLA-R0003434,2025-01-09 08:54:00,Chandigarh,Outskirts,9.95,286.29,Medium,4.6,Sedan,Cash,74.32,0,DRV_01102
OLA-R0003435,2025-01-04 08:52:00,Surat,City,9.3,331.23,Low,4.14,Auto,Ola Money,40.0,1,DRV_02317
OLA-R0003436,2025-04-13 21:30:00,Hyderabad,Metro Core,13.88,453.37,Low,4.92,Bike,Ola Money,87.93,1,DRV_06346
OLA-R0003437,2025-02-05 05:41:00,Kochi,City,4.16,148.78,High,4.04,Sedan,Card,29.78,0,DRV_06012
OLA-R0003438,2025-01-20 00:14:00,Kochi,City,2.59,80.04,Severe,4.3,Prime,Ola Money,17.29,0,DRV_02550
OLA-R0003439,2025-05-07 00:59:00,Bhopal,City,0.05,2.01,Low,5.04,Mini,UPI,0.38,1,DRV_01558
OLA-R0003440,2025-03-19 04:17:00,Hyderabad,Suburb,2.69,57.26,Medium,3.4,Auto,Card,9.52,0,DRV_03704
OLA-R0003441,2025-05-01 20:33:00,Jaipur,Suburb,22.07,845.99,Low,4.18,Sedan,UPI,83.76,0,DRV_01236
OLA-R0003442,2025-02-14 08:04:00,Delhi,Outskirts,5.7,196.76,High,3.91,Sedan,Cash,34.94,0,DRV_00308
OLA-R0003443,2025-01-03 20:00:00,Patna,Suburb,1.38,22.2,Severe,4.52,Bike,Card,4.06,0,DRV_05630
OLA-R0003444,2025-03-22 12:08:00,Kolkata,Outskirts,5.54,180.99,Low,4.66,Bike,Card,41.77,0,DRV_04765
OLA-R0003445,2025-04-05 11:45:00,Kochi,City,46.63,1550.76,Medium,4.26,Bike,UPI,331.73,0,DRV_04263
OLA-R0003446,2025-01-13 19:17:00,Surat,City,5.49,246.51,High,4.01,Mini,Card,26.23,0,DRV_02137
OLA-R0003447,2025-03-13 22:54:00,Nagpur,City,6.08,230.55,High,4.27,Sedan,Card,44.35,0,DRV_03818
OLA-R0003448,2025-05-15 02:12:00,Coimbatore,Metro Core,7.66,256.64,High,4.4,Mini,Ola Money,44.4,0,DRV_00234
OLA-R0003449,2025-01-24 05:31:00,Lucknow,City,18.98,433.81,High,4.32,Bike,Cash,115.48,1,DRV_01578
OLA-R0003450,2025-05-04 02:21:00,Ahmedabad,Outskirts,1.41,50.45,Medium,5.3,Sedan,Ola Money,8.03,0,DRV_06410
OLA-R0003451,2025-05-15 09:22:00,Chandigarh,Outskirts,1.0,43.0,Severe,3.8,Micro,UPI,6.27,0,DRV_01238
OLA-R0003452,2025-01-03 04:02:00,Kochi,Metro Core,2.59,,Medium,4.21,Bike,Ola Money,9.26,0,DRV_01892
OLA-R0003453,2025-01-31 17:18:00,Pune,Outskirts,2.65,61.27,High,,Bike,Card,23.36,0,DRV_02276
OLA-R0003454,2025-01-28 00:27:00,Indore,Suburb,1.69,69.55,Medium,4.04,Micro,Ola Money,7.67,0,DRV_05643
OLA-R0003455,2025-05-09 19:31:00,Lucknow,Suburb,12.95,332.04,Low,4.21,Micro,Ola Money,58.33,0,DRV_04193
OLA-R0003456,2025-03-09 12:54:00,Hyderabad,City,20.21,,Severe,4.41,Micro,Cash,123.59,0,DRV_00894
OLA-R0003457,2025-01-23 13:12:00,Ahmedabad,City,2.37,60.19,Low,4.47,Mini,UPI,9.73,1,DRV_06058
OLA-R0003458,2025-01-29 18:38:00,Chennai,Suburb,4.31,109.16,High,3.69,Prime,UPI,34.26,0,DRV_02597
OLA-R0003459,2025-01-07 14:15:00,Bangalore,Outskirts,1.61,30.18,High,3.94,Mini,Ola Money,4.48,0,DRV_00001
OLA-R0003460,2025-03-01 19:47:00,Kolkata,Metro Core,14.81,407.02,High,4.05,Bike,Cash,89.99,0,DRV_05634
OLA-R0003461,2025-05-09 14:08:00,Kochi,Metro Core,5.66,117.46,Low,3.57,Sedan,UPI,29.71,0,DRV_05994
OLA-R0003462,2025-01-21 17:56:00,Bangalore,Suburb,0.58,28.67,High,4.27,Auto,UPI,4.67,0,DRV_00225
OLA-R0003463,2025-03-15 23:43:00,Mumbai,Metro Core,22.24,713.03,Severe,3.05,Sedan,UPI,89.02,0,DRV_05310
OLA-R0003464,2025-05-06 12:53:00,Chennai,Suburb,2.87,103.14,High,4.01,Prime,Card,25.46,0,DRV_05070
OLA-R0003465,2025-05-11 11:37:00,Bangalore,City,1.55,30.67,High,3.95,Bike,Ola Money,7.39,0,DRV_00794
OLA-R0003466,2025-02-11 13:22:00,Chandigarh,City,16.78,307.43,Severe,4.09,Prime,UPI,84.91,0,DRV_00134
OLA-R0003467,2025-03-14 02:19:00,Kochi,Outskirts,7.23,224.54,Low,4.17,Mini,UPI,55.46,1,DRV_04450
OLA-R0003468,2025-05-08 17:23:00,Surat,Metro Core,17.7,304.71,High,3.8,Micro,Ola Money,53.41,0,DRV_02616
OLA-R0003469,2025-03-20 14:32:00,Kochi,Suburb,0.83,26.06,,,Sedan,UPI,3.79,1,DRV_05788
OLA-R0003470,2025-03-21 21:27:00,Delhi,Suburb,5.92,178.24,Severe,4.43,Prime,UPI,27.97,0,DRV_04765
OLA-R0003471,2025-01-23 13:07:00,Ahmedabad,City,19.73,314.48,High,3.44,Micro,UPI,87.66,0,DRV_03421
OLA-R0003472,2025-04-20 11:22:00,Hyderabad,Metro Core,5.11,114.85,Low,3.44,Bike,UPI,27.84,0,DRV_00355
OLA-R0003473,2025-04-27 23:50:00,Mumbai,City,1.59,45.75,High,4.74,Bike,Cash,6.35,0,DRV_00647
OLA-R0003474,2025-04-17 07:13:00,Indore,Metro Core,20.59,859.13,High,3.53,Bike,UPI,172.79,0,DRV_06185
OLA-R0003475,2025-05-05 22:27:00,Jaipur,Metro Core,0.33,5.48,Low,4.06,Bike,Cash,1.06,0,DRV_04782
OLA-R0003476,2025-02-23 12:09:00,Coimbatore,City,14.19,425.47,Severe,3.96,Sedan,UPI,139.8,0,DRV_03591
