order_id,order_datetime,delivery_city,delivery_zone,distance_km,agent_rating,weather_condition,traffic_index,vehicle_type,package_weight_kg,delivery_time_min,is_delayed,agent_id
AMZ-20250410-13355,2025-04-10 10:17:00,Surat,C,7.03,4.77,Clear,7.33,Van,8.5,11.19,0,AGENT_02207
AMZ-20250211-13356,2025-02-11 13:22:00,Bhopal,C,30.9,3.38,,9.06,Van,8.89,29.95,1,AGENT_00342
AMZ-20250420-13357,2025-04-20 21:27:00,Mumbai,C,11.82,,Cloudy,3.56,Bike,1.74,71.3,1,AGENT_04162
AMZ-20250303-13358,2025-03-03 22:38:00,Chandigarh,C,2.49,2.99,Cloudy,5.89,Cycle,2.76,14.88,0,AGENT_04476
AMZ-20250214-13359,2025-02-14 15:39:00,Delhi,C,6.79,3.98,Rain,,Bike,0.9,32.38,1,AGENT_05262
AMZ-20250130-13360,2025-01-30 04:34:00,Lucknow,C,21.99,3.72,Cloudy,5.27,Van,1.35,58.9,0,AGENT_04158
AMZ-20250122-13361,2025-01-22 12:26:00,Hyderabad,C,5.39,3.72,,4.9,Cycle,1.16,56.26,0,AGENT_01152
AMZ-20250424-13362,2025-04-24 00:38:00,Chandigarh,D,4.66,3.6,Cloudy,5.95,Cycle,4.97,123.75,1,AGENT_00063
AMZ-20250429-13363,2025-04-29 01:12:00,Hyderabad,C,1.66,3.95,Rain,9.16,Scooter,2.98,46.29,0,AGENT_03459
AMZ-20250422-13364,2025-04-22 23:53:00,Bhopal,C,1.7,4.0,Storm,6.67,Cycle,0.73,109.52,0,AGENT_01605
AMZ-20250502-13365,2025-05-02 22:04:00,Bangalore,B,5.81,4.18,Storm,8.2,Scooter,1.93,94.26,0,AGENT_04577
AMZ-20250513-13366,2025-05-13 02:43:00,Indore,B,16.05,3.15,Rain,3.55,Cycle,0.6,21.33,0,AGENT_00225
AMZ-20250120-13367,2025-01-20 16:34:00,Bhopal,D,8.79,4.55,Storm,6.48,Van,6.14,10.27,1,AGENT_02647
AMZ-20250501-13368,2025-05-01 08:21:00,Pune,A,9.94,3.92,Cloudy,9.73,Bike,0.1,17.62,0,AGENT_04330
AMZ-20250509-13369,2025-05-09 12:54:00,Nagpur,C,3.93,3.76,Rain,2.87,Scooter,1.59,31.53,1,AGENT_01184
AMZ-20250305-13370,2025-03-05 14:49:00,Bangalore,B,4.65,4.68,Fog,4.46,Bike,4.34,93.31,0,AGENT_00118
AMZ-20250203-13371,2025-02-03 10:07:00,Mumbai,B,19.99,3.93,Clear,6.01,Bike,3.24,49.64,1,AGENT_01748
AMZ-20250119-13372,2025-01-19 21:22:00,Nagpur,A,0.01,3.65,Clear,5.33,Cycle,3.39,133.58,0,AGENT_05802
AMZ-20250302-13373,2025-03-02 12:13:00,Pune,D,0.95,2.98,Rain,7.63,Bike,1.16,114.51,0,AGENT_04843
AMZ-20250127-13374,2025-01-27 15:50:00,Mumbai,D,19.83,3.36,Rain,6.7,Van,1.57,73.17,1,AGENT_02765
AMZ-20250105-13375,2025-01-05 17:11:00,Hyderabad,A,1.08,3.65,Clear,4.4,Scooter,1.6,20.8,1,AGENT_05023
AMZ-20250305-13376,2025-03-05 14:44:00,Hyderabad,D,0.79,3.92,Clear,0.74,Van,1.13,30.3,0,AGENT_00162
AMZ-20250430-13377,2025-04-30 21:50:00,Pune,B,4.98,3.68,Storm,6.76,Van,2.01,43.81,0,AGENT_04127
AMZ-20250314-13378,2025-03-14 15:05:00,Delhi,D,9.96,3.78,Fog,8.54,Scooter,1.34,34.66,0,AGENT_01537
AMZ-20250116-13379,2025-01-16 05:43:00,Mumbai,B,2.46,4.74,Rain,5.21,Scooter,7.39,29.23,0,AGENT_03834
AMZ-20250507-13380,2025-05-07 10:40:00,Chandigarh,D,13.09,4.43,Clear,5.68,Cycle,3.9,71.6,0,AGENT_05917
AMZ-20250412-13381,2025-04-12 00:58:00,Jaipur,D,3.43,3.96,Cloudy,1.37,Bike,0.18,23.27,0,AGENT_01909
AMZ-20250222-13382,2025-02-22 05:01:00,Chennai,B,28.74,3.81,Rain,5.52,Scooter,4.04,12.05,1,AGENT_00970
AMZ-20250223-13383,2025-02-23 14:33:00,Kolkata,B,6.78,3.72,Fog,5.23,Cycle,4.52,34.35,0,AGENT_05895
AMZ-20250220-13384,2025-02-20 02:33:00,Bhopal,C,0.59,3.25,Storm,0.47,Bike,6.31,32.58,1,AGENT_00674
AMZ-20250320-13385,2025-03-20 01:44:00,Bangalore,C,0.85,4.26,Clear,3.69,Bike,0.21,67.45,1,AGENT_05473
AMZ-20250209-13386,2025-02-09 19:11:00,Bangalore,A,3.73,3.44,Fog,9.11,Van,0.23,23.36,1,AGENT_00969
AMZ-20250404-13387,2025-04-04 01:33:00,Chandigarh,D,4.23,3.56,Fog,5.9,Bike,0.35,16.99,0,AGENT_04660
AMZ-20250324-13388,2025-03-24 13:18:00,Bangalore,A,2.91,4.41,Cloudy,,Cycle,4.75,28.19,1,AGENT_04556
AMZ-20250217-13389,2025-02-17 04:58:00,Lucknow,D,18.19,4.38,Storm,7.23,Van,4.37,29.56,0,AGENT_05930
AMZ-20250221-13390,2025-02-21 03:50:00,Mumbai,C,2.26,3.74,Clear,4.44,Scooter,0.55,11.66,1,AGENT_04720
AMZ-20250212-13391,2025-02-12 03:23:00,Indore,B,15.89,4.03,Cloudy,9.55,Scooter,1.12,124.01,0,AGENT_05609
AMZ-20250227-13392,2025-02-27 01:10:00,Nagpur,A,0.14,4.82,Cloudy,9.77,Scooter,0.6,27.1,1,AGENT_01368
AMZ-20250427-13393,2025-04-27 15:41:00,Bhopal,D,6.53,4.1,Cloudy,9.48,Van,6.41,57.89,0,AGENT_04236
AMZ-20250508-13394,2025-05-08 18:35:00,Ahmedabad,B,3.59,4.51,Clear,4.08,Cycle,2.21,11.31,1,AGENT_02902
AMZ-20250212-13395,2025-02-12 15:14:00,Delhi,C,5.95,3.54,Cloudy,7.22,Van,5.04,19.8,1,AGENT_01451
AMZ-20250118-13396,2025-01-18 00:41:00,Chandigarh,D,10.64,3.88,Cloudy,2.13,Scooter,10.02,32.66,0,AGENT_01042
AMZ-20250121-13397,2025-01-21 21:31:00,Patna,A,25.66,4.7,Storm,5.51,Bike,2.49,152.14,0,AGENT_04003
AMZ-20250510-13398,2025-05-10 19:08:00,Lucknow,A,16.23,3.96,Rain,,Cycle,4.2,14.23,1,AGENT_02337
AMZ-20250413-13399,2025-04-13 16:00:00,Chandigarh,C,,3.37,Rain,6.04,Bike,0.85,87.73,0,AGENT_01667
AMZ-20250313-13400,2025-03-13 04:30:00,Chandigarh,C,25.64,3.47,Cloudy,7.69,Van,1.98,22.61,0,AGENT_03743
AMZ-20250111-13401,2025-01-11 20:37:00,Chennai,D,1.18,5.08,,3.49,Bike,1.49,71.36,1,AGENT_01484
AMZ-20250217-13402,2025-02-17 21:22:00,Kolkata,D,19.61,3.66,Fog,2.77,Bike,10.62,48.54,0,AGENT_03597
AMZ-20250423-13403,2025-04-23 15:03:00,Kolkata,C,3.59,3.75,Cloudy,2.7,Bike,0.03,68.36,0,AGENT_02263
AMZ-20250314-13404,2025-03-14 07:18:00,Lucknow,A,1.26,3.73,Clear,8.41,Scooter,2.07,81.84,0,AGENT_00857
AMZ-20250326-13405,2025-03-26 19:33:00,Nagpur,D,13.49,3.97,Cloudy,7.08,Bike,2.84,12.26,0,AGENT_01288
AMZ-20250324-13406,2025-03-24 17:53:00,Pune,C,5.78,3.77,Rain,6.21,Cycle,2.15,55.84,1,AGENT_01925
AMZ-20250406-13407,2025-04-06 08:03:00,Kolkata,A,23.07,3.75,Clear,4.62,Scooter,0.06,11.9,0,AGENT_02382
AMZ-20250122-13408,2025-01-22 11:13:00,Bangalore,B,4.18,3.81,Rain,0.12,Bike,0.32,40.38,0,AGENT_00294
AMZ-20250327-13409,2025-03-27 16:35:00,Jaipur,A,2.44,4.55,,4.34,Scooter,0.72,91.45,0,AGENT_03884
AMZ-20250323-13410,2025-03-23 18:37:00,Mumbai,C,6.22,4.13,Clear,6.65,Cycle,6.11,51.87,1,AGENT_01364
AMZ-20250310-13411,2025-03-10 02:30:00,Chandigarh,C,1.26,4.7,Fog,3.76,Scooter,1.26,49.47,1,AGENT_03354
AMZ-20250219-13412,2025-02-19 20:56:00,Kolkata,C,7.01,4.43,Rain,0.23,Van,0.55,56.85,0,AGENT_01584
AMZ-20250217-13413,2025-02-17 20:56:00,Bangalore,A,1.24,3.86,Cloudy,2.73,Van,2.27,18.36,0,AGENT_05625
AMZ-20250407-13414,2025-04-07 10:47:00,Ahmedabad,B,21.78,4.52,Fog,7.54,Bike,7.45,13.46,0,AGENT_03773
AMZ-20250401-13415,2025-04-01 08:49:00,Patna,A,6.37,3.81,Rain,4.06,Bike,4.68,41.38,0,AGENT_02045
AMZ-20250315-13416,2025-03-15 20:48:00,Hyderabad,B,9.5,3.54,Fog,,Scooter,2.82,40.89,0,AGENT_04076
AMZ-20250502-13417,2025-05-02 16:38:00,Ahmedabad,A,7.36,4.71,Rain,3.08,Bike,0.98,15.48,1,AGENT_01682
AMZ-20250222-13418,2025-02-22 08:41:00,Surat,A,36.25,4.18,Cloudy,2.91,Scooter,0.41,10.97,1,AGENT_01570
AMZ-20250120-13419,2025-01-20 06:29:00,Bhopal,C,3.84,4.23,Storm,0.54,Van,0.51,97.4,1,AGENT_04701
AMZ-20250312-13420,2025-03-12 16:10:00,Bangalore,C,7.99,4.29,Cloudy,3.33,Scooter,1.13,35.64,0,AGENT_01551
AMZ-20250427-13421,2025-04-27 12:01:00,Bhopal,B,11.14,4.22,Cloudy,4.88,Cycle,15.0,50.9,1,AGENT_05645
AMZ-20250207-13422,2025-02-07 01:01:00,Patna,D,0.82,4.86,Rain,2.38,Scooter,4.69,12.66,1,AGENT_03354
AMZ-20250320-13423,2025-03-20 04:59:00,Bangalore,B,4.25,4.21,Storm,8.75,Van,1.83,55.92,0,AGENT_01954
AMZ-20250421-13424,2025-04-21 03:23:00,Bangalore,D,6.01,4.12,Cloudy,1.92,Cycle,4.99,50.79,0,AGENT_03199
AMZ-20250517-13425,2025-05-17 02:05:00,Patna,A,1.89,4.54,Storm,0.93,Cycle,3.2,72.92,0,AGENT_02120
AMZ-20250419-13426,2025-04-19 03:13:00,Ahmedabad,A,4.57,3.89,Fog,1.13,Bike,2.41,22.15,0,AGENT_05112
AMZ-20250430-13427,2025-04-30 09:41:00,Chennai,B,17.64,3.78,Cloudy,7.14,Scooter,6.18,37.63,1,AGENT_02973
AMZ-20250220-13428,2025-02-20 00:49:00,Patna,A,0.59,4.29,Storm,1.62,Scooter,0.96,49.29,0,AGENT_02410
AMZ-20250325-13429,2025-03-25 22:53:00,Nagpur,B,,3.54,Rain,9.34,Cycle,0.08,44.03,0,AGENT_04585
AMZ-20250501-13430,2025-05-01 12:55:00,Kolkata,B,3.99,5.07,Storm,1.18,Cycle,5.28,35.43,1,AGENT_02999
AMZ-20250412-13431,2025-04-12 05:08:00,Kolkata,C,16.73,4.26,Rain,4.18,Cycle,1.68,11.52,1,AGENT_04403
AMZ-20250221-13432,2025-02-21 07:08:00,Bangalore,B,0.42,3.11,Fog,7.09,Cycle,0.39,47.97,1,AGENT_00583
AMZ-20250122-13433,2025-01-22 08:44:00,Delhi,C,12.87,3.87,Storm,7.86,Scooter,1.94,121.08,0,AGENT_02963
AMZ-20250408-13434,2025-04-08 23:09:00,Nagpur,D,2.23,4.0,,3.75,Van,5.53,30.11,1,AGENT_02038
AMZ-20250106-13435,2025-01-06 01:56:00,Ahmedabad,C,26.32,4.32,Cloudy,6.12,Bike,3.87,32.17,1,AGENT_01389
AMZ-20250111-13436,2025-01-11 15:04:00,Hyderabad,B,1.38,3.18,Fog,4.71,Cycle,5.81,83.25,0,AGENT_00413
AMZ-20250421-13437,2025-04-21 13:33:00,Mumbai,A,39.52,,Clear,4.86,Cycle,1.29,75.57,1,AGENT_02377
AMZ-20250413-13438,2025-04-13 18:29:00,Chandigarh,D,8.91,3.95,Cloudy,7.75,Bike,4.51,11.59,1,AGENT_00941
AMZ-20250106-13439,2025-01-06 10:21:00,Lucknow,A,14.05,3.57,Fog,7.41,Van,2.57,27.45,1,AGENT_02369
AMZ-20250504-13440,2025-05-04 18:54:00,Lucknow,B,3.35,4.19,Clear,,Scooter,5.11,37.6,0,AGENT_03639
AMZ-20250115-13441,2025-01-15 02:50:00,Surat,D,0.31,4.6,Fog,4.01,Scooter,1.47,19.44,1,AGENT_02834
AMZ-20250104-13442,2025-01-04 01:58:00,Pune,D,2.9,3.64,Cloudy,0.35,Scooter,1.65,79.26,0,AGENT_00508
AMZ-20250218-13443,2025-02-18 15:27:00,Mumbai,C,13.01,4.06,,8.14,Cycle,1.75,87.4,0,AGENT_02051
AMZ-20250408-13444,2025-04-08 06:28:00,Patna,C,16.43,4.26,Clear,2.53,Van,1.76,23.22,0,AGENT_03748
AMZ-20250112-13445,2025-01-12 07:16:00,Bhopal,B,7.02,4.29,Storm,1.16,Bike,1.05,209.18,1,AGENT_01317
AMZ-20250425-13446,2025-04-25 04:21:00,Chennai,D,11.87,4.17,Clear,1.53,Van,1.64,19.27,0,AGENT_03374
AMZ-20250102-13447,2025-01-02 19:35:00,Mumbai,C,17.29,3.94,Cloudy,3.69,Cycle,1.71,22.25,1,AGENT_03201
AMZ-20250408-13448,2025-04-08 18:33:00,Nagpur,B,10.45,4.28,Storm,6.58,Bike,1.23,10.22,1,AGENT_03966
AMZ-20250410-13449,2025-04-10 19:35:00,Nagpur,C,12.37,3.7,Clear,2.25,Scooter,0.14,47.31,1,AGENT_05275
AMZ-20250513-13450,2025-05-13 02:19:00,Bangalore,B,12.68,3.08,Storm,2.95,Van,2.37,100.12,1,AGENT_04764
AMZ-20250122-13451,2025-01-22 19:00:00,Bangalore,A,9.99,3.44,Rain,7.66,Bike,0.22,119.89,1,AGENT_05591
AMZ-20250209-13452,2025-02-09 20:48:00,Delhi,D,4.34,3.42,Fog,5.53,Bike,4.6,15.27,0,AGENT_01063
AMZ-20250219-13453,2025-02-19 06:56:00,Pune,A,2.77,4.97,Fog,1.89,Scooter,4.27,49.86,1,AGENT_04964
AMZ-20250421-13454,2025-04-21 07:49:00,Lucknow,B,9.18,4.22,Cloudy,9.67,Cycle,0.18,39.69,0,AGENT_00073
AMZ-20250303-13455,2025-03-03 09:06:00,Jaipur,A,3.54,4.02,Clear,0.89,Bike,5.27,10.5,0,AGENT_01248
AMZ-20250227-13456,2025-02-27 12:19:00,Chennai,B,6.64,4.19,Rain,1.19,Bike,2.06,198.23,0,AGENT_02067
AMZ-20250513-13457,2025-05-13 11:59:00,Mumbai,A,10.21,3.08,Cloudy,3.53,Bike,5.01,16.87,0,AGENT_01039
AMZ-20250208-13458,2025-02-08 19:13:00,Ahmedabad,A,26.94,3.93,Fog,,Scooter,0.92,26.82,1,AGENT_01569
AMZ-20250415-13459,2025-04-15 04:57:00,Pune,B,50.35,4.07,Clear,0.73,Cycle,0.4,43.94,0,AGENT_03032
AMZ-20250312-13460,2025-03-12 00:31:00,Kolkata,D,27.67,3.87,Rain,6.62,Scooter,8.1,29.06,0,AGENT_04679
AMZ-20250321-13461,2025-03-21 14:11:00,Ahmedabad,A,5.18,5.02,Cloudy,1.11,Cycle,2.44,19.36,0,AGENT_02313
AMZ-20250313-13462,2025-03-13 21:29:00,Kolkata,C,0.3,,Rain,6.92,Van,0.39,26.68,1,AGENT_00765
AMZ-20250406-13463,2025-04-06 20:32:00,Kolkata,B,0.95,4.41,Fog,9.76,Van,2.56,85.39,1,AGENT_04810
AMZ-20250214-13464,2025-02-14 09:21:00,Patna,C,14.32,3.77,Rain,0.61,Bike,2.28,61.15,0,AGENT_01164
AMZ-20250307-13465,2025-03-07 15:36:00,Lucknow,B,6.12,4.14,Rain,9.92,Van,2.47,15.06,0,AGENT_04874
AMZ-20250203-13466,2025-02-03 17:03:00,Bangalore,D,4.45,3.31,Storm,5.03,Van,1.1,40.99,1,AGENT_00074
AMZ-20250119-13467,2025-01-19 17:04:00,Surat,D,0.43,3.75,Cloudy,0.87,Bike,1.54,24.8,0,AGENT_03333
AMZ-20250123-13468,2025-01-23 19:45:00,Patna,C,1.24,3.45,Cloudy,2.28,Cycle,4.29,186.25,1,AGENT_03692
AMZ-20250214-13469,2025-02-14 13:24:00,Chandigarh,A,6.27,4.45,Fog,6.38,Scooter,3.03,20.12,1,AGENT_02160
AMZ-20250309-13470,2025-03-09 09:47:00,Indore,A,12.2,4.81,Rain,6.77,Van,6.7,22.13,0,AGENT_03675
AMZ-20250303-13471,2025-03-03 22:36:00,Ahmedabad,A,2.39,3.76,Cloudy,9.74,Cycle,1.55,93.99,0,AGENT_02505
AMZ-20250227-13472,2025-02-27 06:02:00,Mumbai,A,10.33,4.29,Cloudy,0.77,Bike,10.86,51.94,1,AGENT_01107
AMZ-20250117-13473,2025-01-17 17:15:00,Bangalore,D,9.47,2.99,Cloudy,1.81,Scooter,1.45,12.38,0,AGENT_02625
AMZ-20250116-13474,2025-01-16 16:03:00,Chandigarh,B,5.09,3.9,Clear,3.06,Van,3.24,17.54,0,AGENT_00035
AMZ-20250312-13475,2025-03-12 08:59:00,Mumbai,D,12.08,3.53,Cloudy,1.78,Cycle,6.41,69.31,0,AGENT_04833
AMZ-20250130-13476,2025-01-30 04:27:00,Ahmedabad,B,12.43,3.71,Fog,6.82,Bike,5.47,40.15,0,AGENT_00882
AMZ-20250203-13477,2025-02-03 13:53:00,Jaipur,D,8.33,3.77,Rain,5.41,Bike,0.48,48.76,0,AGENT_02611
AMZ-20250514-13478,2025-05-14 11:37:00,Bangalore,D,4.24,4.36,Clear,1.46,Scooter,1.54,27.64,0,AGENT_00824
AMZ-20250424-13479,2025-04-24 15:58:00,Lucknow,A,11.29,4.14,Cloudy,3.71,Cycle,0.61,80.66,0,AGENT_00135
AMZ-20250223-13480,2025-02-23 10:11:00,Lucknow,D,6.62,4.3,Storm,8.21,Cycle,6.47,42.18,0,AGENT_03487
AMZ-20250203-13481,2025-02-03 19:19:00,Hyderabad,A,1.03,4.2,Cloudy,1.16,Scooter,0.1,24.71,1,AGENT_03464
AMZ-20250408-13482,2025-04-08 16:11:00,Patna,D,16.37,3.95,Storm,,Cycle,0.8,49.63,1,AGENT_02507
AMZ-20250421-13483,2025-04-21 22:01:00,Pune,B,11.81,3.58,Rain,1.63,Bike,15.09,49.52,0,AGENT_00357
AMZ-20250223-13484,2025-02-23 17:07:00,Bangalore,C,6.2,4.78,Fog,,Bike,0.07,70.02,0,AGENT_00744
AMZ-20250401-13485,2025-04-01 04:37:00,Surat,C,9.32,4.23,Fog,7.45,Van,4.51,22.94,0,AGENT_05166
AMZ-20250204-13486,2025-02-04 12:30:00,Kolkata,C,2.1,4.24,Cloudy,3.66,Cycle,0.59,102.77,1,AGENT_04204
AMZ-20250107-13487,2025-01-07 04:08:00,Indore,C,1.8,3.75,,2.03,Van,7.74,138.78,0,AGENT_05376
AMZ-20250223-13488,2025-02-23 05:06:00,Kolkata,C,1.96,4.05,Fog,1.71,Bike,1.53,49.55,0,AGENT_03230
AMZ-20250501-13489,2025-05-01 05:19:00,Kolkata,D,0.92,3.59,Storm,3.91,Cycle,0.93,40.96,0,AGENT_01376
AMZ-20250130-13490,2025-01-30 06:08:00,Pune,A,23.98,3.86,Cloudy,6.41,Bike,11.29,17.75,1,AGENT_03082
AMZ-20250209-13491,2025-02-09 02:02:00,Pune,A,11.92,3.71,Fog,5.1,Cycle,1.56,31.36,0,AGENT_04584
AMZ-20250401-13492,2025-04-01 15:23:00,Jaipur,A,3.27,4.41,Storm,7.7,Cycle,5.51,60.13,0,AGENT_00924
AMZ-20250105-13493,2025-01-05 22:45:00,Delhi,B,11.07,4.65,Fog,7.76,Bike,0.39,26.7,1,AGENT_03012
AMZ-20250330-13494,2025-03-30 16:00:00,Chandigarh,D,14.2,2.62,Clear,5.24,Van,2.11,16.0,0,AGENT_04108
AMZ-20250324-13495,2025-03-24 02:26:00,Indore,C,10.75,3.73,Fog,0.61,Bike,0.18,134.75,1,AGENT_03936
AMZ-20250515-13496,2025-05-15 06:19:00,Delhi,A,15.74,4.15,Rain,,Bike,0.46,32.81,1,AGENT_02095
AMZ-20250211-13497,2025-02-11 04:05:00,Lucknow,D,8.79,4.76,Cloudy,2.97,Scooter,0.67,30.9,1,AGENT_00780
AMZ-20250324-13498,2025-03-24 20:43:00,Jaipur,D,38.5,3.49,Rain,4.2,Van,1.29,47.32,0,AGENT_02982
AMZ-20250211-13499,2025-02-11 03:11:00,Pune,B,4.14,2.9,Storm,9.9,Scooter,0.71,33.05,0,AGENT_05375
AMZ-20250118-13500,2025-01-18 18:57:00,Ahmedabad,A,28.17,3.89,Rain,,Scooter,1.98,99.97,0,AGENT_03616
AMZ-20250206-13501,2025-02-06 23:38:00,Kolkata,C,5.43,3.75,Cloudy,5.03,Cycle,0.43,21.85,1,AGENT_05806
AMZ-20250421-13502,2025-04-21 09:16:00,Nagpur,A,,3.85,Clear,4.45,Cycle,4.19,65.52,0,AGENT_02703
AMZ-20250106-13503,2025-01-06 16:49:00,Nagpur,A,12.59,4.65,Cloudy,6.86,Van,8.49,34.11,0,AGENT_04862
AMZ-20250329-13504,2025-03-29 07:07:00,Kolkata,C,12.97,4.31,Rain,3.41,Van,0.17,46.62,0,AGENT_05834
AMZ-20250502-13505,2025-05-02 16:38:00,Chandigarh,B,24.24,3.76,Fog,1.83,Bike,1.96,26.16,1,AGENT_01294
AMZ-20250424-13506,2025-04-24 06:17:00,Patna,C,16.51,3.53,Cloudy,2.1,Van,1.17,36.41,0,AGENT_05668
AMZ-20250104-13507,2025-01-04 08:44:00,Delhi,A,8.81,3.63,Fog,4.49,Cycle,1.15,23.57,0,AGENT_04619
AMZ-20250506-13508,2025-05-06 03:36:00,Mumbai,D,5.92,3.68,Fog,4.01,Cycle,6.29,29.53,0,AGENT_03871
AMZ-20250413-13509,2025-04-13 06:07:00,Kolkata,C,6.8,4.32,Cloudy,9.66,Van,1.87,14.62,0,AGENT_04645
AMZ-20250505-13510,2025-05-05 03:26:00,Chandigarh,D,0.84,3.94,Rain,4.58,Van,13.83,109.46,0,AGENT_03473
AMZ-20250127-13511,2025-01-27 19:10:00,Hyderabad,B,12.1,3.66,Rain,4.96,Scooter,4.67,97.16,1,AGENT_00165
AMZ-20250222-13512,2025-02-22 05:28:00,Chennai,D,15.44,,Storm,5.44,Van,1.77,20.1,1,AGENT_02559
AMZ-20250103-13513,2025-01-03 09:10:00,Surat,D,5.16,5.05,Fog,5.79,Scooter,0.51,23.38,1,AGENT_01524
AMZ-20250309-13514,2025-03-09 16:39:00,Chandigarh,B,12.57,4.01,Cloudy,0.85,Van,2.28,95.23,1,AGENT_01723
AMZ-20250304-13515,2025-03-04 18:48:00,Jaipur,C,3.9,4.07,Cloudy,5.48,Cycle,5.17,38.6,0,AGENT_03256
AMZ-20250203-13516,2025-02-03 15:33:00,Chennai,A,7.58,3.53,Storm,2.28,Scooter,0.59,51.33,0,AGENT_03652
AMZ-20250128-13517,2025-01-28 23:51:00,Delhi,B,12.68,4.43,Fog,2.32,Scooter,0.6,60.3,1,AGENT_02177
AMZ-20250426-13518,2025-04-26 02:08:00,Hyderabad,B,3.1,4.64,Rain,5.19,Bike,0.54,25.27,1,AGENT_02146
AMZ-20250227-13519,2025-02-27 04:21:00,Surat,C,13.49,3.98,Fog,0.25,Van,1.14,20.56,0,AGENT_03861
AMZ-20250207-13520,2025-02-07 10:52:00,Bangalore,C,8.93,3.3,Rain,2.81,Van,0.16,182.93,0,AGENT_00544
AMZ-20250126-13521,2025-01-26 08:04:00,Kolkata,A,8.34,4.7,Storm,,Van,2.41,33.78,0,AGENT_02289
AMZ-20250414-13522,2025-04-14 15:04:00,Chennai,B,6.35,4.22,Cloudy,3.94,Cycle,4.01,30.9,1,AGENT_04497
AMZ-20250218-13523,2025-02-18 07:27:00,Bangalore,B,6.95,3.3,Cloudy,5.4,Scooter,0.81,18.92,0,AGENT_02265
AMZ-20250418-13524,2025-04-18 10:45:00,Surat,A,38.72,3.21,Cloudy,8.56,Scooter,0.84,105.81,1,AGENT_04334
AMZ-20250514-13525,2025-05-14 21:49:00,Jaipur,C,6.17,3.54,Cloudy,4.16,Bike,11.24,12.41,0,AGENT_02906
AMZ-20250218-13526,2025-02-18 13:56:00,Mumbai,A,26.92,3.51,Cloudy,6.41,Bike,2.23,29.79,1,AGENT_03677
AMZ-20250416-13527,2025-04-16 00:13:00,Jaipur,D,0.06,3.44,Rain,2.98,Van,0.91,11.06,0,AGENT_01645
AMZ-20250503-13528,2025-05-03 22:34:00,Hyderabad,B,5.15,4.42,Clear,2.62,Scooter,1.66,19.24,1,AGENT_04102
AMZ-20250424-13529,2025-04-24 14:16:00,Jaipur,B,9.97,4.66,Cloudy,7.72,Cycle,1.25,29.43,0,AGENT_04785
AMZ-20250330-13530,2025-03-30 23:40:00,Hyderabad,D,4.18,3.74,Storm,1.38,Scooter,3.0,19.6,1,AGENT_03299
AMZ-20250116-13531,2025-01-16 22:10:00,Ahmedabad,D,3.08,3.82,Fog,6.31,Cycle,1.79,17.43,0,AGENT_03330
AMZ-20250221-13532,2025-02-21 21:28:00,Kolkata,A,10.67,3.64,Cloudy,5.9,Bike,1.29,81.66,0,AGENT_02663
AMZ-20250220-13533,2025-02-20 23:07:00,Kolkata,B,2.39,3.82,Cloudy,4.67,Scooter,0.87,32.08,1,AGENT_05936
AMZ-20250325-13534,2025-03-25 06:31:00,Chandigarh,D,1.43,2.92,Clear,3.1,Cycle,1.33,37.08,0,AGENT_05846
AMZ-20250417-13535,2025-04-17 19:07:00,Ahmedabad,D,21.07,4.37,Clear,4.2,Bike,0.6,57.96,1,AGENT_02623
AMZ-20250228-13536,2025-02-28 10:21:00,Kolkata,C,0.57,3.47,Storm,3.27,Van,4.52,11.04,1,AGENT_01856
AMZ-20250409-13537,2025-04-09 15:39:00,Delhi,C,4.91,3.83,Storm,5.19,Scooter,4.84,13.21,0,AGENT_05878
AMZ-20250204-13538,2025-02-04 06:07:00,Mumbai,D,1.97,3.22,Rain,2.78,Bike,0.13,12.35,0,AGENT_04661
AMZ-20250417-13539,2025-04-17 22:11:00,Patna,A,2.5,3.94,Clear,9.38,Bike,11.58,51.9,0,AGENT_01454
AMZ-20250424-13540,2025-04-24 11:26:00,Patna,C,1.41,3.7,Cloudy,6.19,Bike,3.29,19.3,1,AGENT_04472
AMZ-20250118-13541,2025-01-18 14:49:00,Nagpur,C,9.51,3.95,Storm,,Cycle,2.43,56.77,0,AGENT_01370
AMZ-20250501-13542,2025-05-01 19:41:00,Indore,A,3.03,4.28,Storm,4.1,Scooter,3.13,20.15,0,AGENT_01198
AMZ-20250411-13543,2025-04-11 20:00:00,Surat,C,8.2,4.28,Fog,5.84,Scooter,13.92,10.81,0,AGENT_03770
AMZ-20250304-13544,2025-03-04 21:25:00,Chennai,B,0.04,3.7,Cloudy,3.82,Cycle,10.32,81.67,1,AGENT_00171
AMZ-20250221-13545,2025-02-21 08:32:00,Surat,B,13.2,4.23,Clear,8.34,Van,2.21,19.89,0,AGENT_01302
AMZ-20250131-13546,2025-01-31 07:06:00,Mumbai,B,15.22,3.51,Cloudy,5.25,Van,1.07,22.4,0,AGENT_02662
AMZ-20250323-13547,2025-03-23 17:30:00,Hyderabad,B,5.86,4.56,Clear,4.24,Van,0.03,10.4,0,AGENT_05887
AMZ-20250422-13548,2025-04-22 17:40:00,Lucknow,D,2.64,3.63,Fog,2.44,Bike,0.43,29.22,1,AGENT_04995
AMZ-20250419-13549,2025-04-19 09:31:00,Ahmedabad,B,9.0,4.04,Fog,5.75,Van,6.57,16.33,0,AGENT_05305
