runs,strike_rate,boundaries,innings,team,area_sqft,price_lakhs,bedrooms,floor
3235,176.77,316,43,DC,1085.54,374.72,4,59
1629,125.75,168,21,MI,1083.63,289.46,3,35
3725,121.05,353,131,SRH,626.29,154.51,2,38
696,138.8,33,31,RR,826.74,183.21,2,19
1090,133.73,111,155,MI,787.86,171.73,5,9
2412,132.38,258,27,LSG,1268.56,276.44,3,19
2369,139.67,215,73,CSK,1318.84,312.47,4,40
2959,143.24,297,185,MI,1262.6,288.79,4,17
3145,148.27,297,97,CSK,933.5,213.02,1,10
2229,151.16,229,161,SRH,1067.05,268.82,2,59
3923,108.87,411,90,RCB,548.13,159.79,5,30
1946,112.49,181,44,SRH,1328.6,264.48,1,10
3390,152.56,350,43,RCB,889.85,299.41,4,40
1357,158.11,146,31,PBKS,1284.16,309.33,3,48
1325,97.24,156,117,KKR,668.18,148.92,5,29
2367,118.49,277,193,RR,1022.64,290.42,2,30
611,140.4,73,76,RR,1003.29,167.53,1,10
2136,160.74,216,145,SRH,1123.36,244.26,1,17
3601,153.6,329,143,CSK,661.98,209.47,3,3
1721,138.34,163,34,MI,1183.12,275.5,3,7
2763,157.44,311,80,PBKS,903.14,240.75,2,46
3822,118.67,383,4,DC,1092.23,259.96,1,35
2952,148.63,298,72,RR,674.09,241.82,1,52
3421,133.48,342,98,GT,382.37,126.96,3,52
3312,118.34,330,110,RR,948.48,270.48,1,7
1964,155.16,231,28,GT,999.94,268.82,3,45
2310,124.57,243,130,LSG,1034.69,230.03,4,34
1299,121.88,155,17,PBKS,703.74,214.46,2,55
3556,111.63,340,58,LSG,1244.4,270.34,2,42
0,151.45,7,127,KKR,1173.08,323.71,2,42
1844,165.97,165,9,DC,581.37,170.49,2,53
2929,135.29,313,31,SRH,1433.48,348.56,4,43
2119,127.73,213,194,RR,1728.0,386.15,2,21
4648,124.26,452,88,MI,381.8,144.13,3,41
3479,157.5,383,62,GT,809.25,171.68,1,33
1767,148.72,164,19,MI,889.59,221.89,3,6
4235,94.98,426,81,DC,801.5,190.3,1,43
2495,113.57,245,107,LSG,577.59,208.03,4,26
3337,100.61,339,55,DC,1168.02,329.95,4,33
1916,161.28,199,156,RR,1273.29,325.46,3,56
3410,120.59,298,112,RCB,250.0,109.49,1,32
3951,125.39,416,123,RR,400.75,146.57,5,9
4000,139.72,368,178,DC,322.65,111.05,3,58
911,128.06,101,65,MI,1475.04,273.66,1,19
2263,168.0,209,124,CSK,797.62,250.82,3,17
2850,120.85,291,3,GT,356.91,122.0,5,57
1412,133.18,130,180,RR,1576.41,454.41,5,48
2168,155.83,260,138,PBKS,625.54,110.73,1,35
932,110.07,107,21,PBKS,810.81,119.45,3,10
4521,150.32,454,37,PBKS,250.0,89.49,5,5
2319,147.07,191,15,LSG,412.21,120.61,2,43
2653,122.98,247,87,CSK,1364.93,332.15,1,33
2014,133.93,221,120,DC,996.9,231.77,1,48
1505,135.89,144,137,MI,250.0,110.22,3,58
3905,130.78,380,44,RCB,1395.81,361.57,5,24
1250,135.59,136,39,KKR,250.0,108.96,3,7
3638,141.83,389,133,LSG,960.66,304.26,5,19
0,153.49,0,25,GT,1462.31,381.93,4,45
658,109.12,66,56,RR,475.83,141.25,3,18
2866,121.0,307,121,LSG,930.6,240.07,5,55
2024,139.49,204,90,PBKS,948.37,249.34,3,39
4817,168.95,512,64,GT,1719.43,375.54,1,51
4708,126.92,445,180,KKR,1578.84,382.72,1,43
3060,159.65,265,89,DC,1082.7,318.26,5,16
1582,149.27,152,112,CSK,798.21,213.06,5,23
3092,145.77,300,76,GT,333.71,85.36,2,43
2935,148.88,265,137,LSG,880.75,280.5,5,15
2808,127.86,283,138,LSG,1261.38,354.41,3,43
108,133.03,28,10,MI,921.73,224.49,3,18
5275,133.68,556,62,CSK,1577.95,359.77,3,52
2780,132.45,289,90,LSG,1463.93,426.89,5,38
3033,132.26,319,60,LSG,1464.3,314.39,2,42
1549,154.77,157,147,LSG,1487.06,318.31,2,10
1543,151.4,122,107,PBKS,1059.57,354.88,5,42
2741,146.73,234,38,RCB,518.89,129.21,1,23
1615,119.34,141,134,CSK,954.66,292.2,5,13
1860,95.29,163,143,RCB,968.35,224.06,1,24
2505,133.63,238,47,DC,555.69,152.77,1,46
2106,104.58,250,173,SRH,1459.27,366.35,2,26
3317,140.64,321,133,GT,429.65,177.32,5,8
3142,162.05,319,78,PBKS,733.34,253.69,5,5
2112,130.14,179,53,GT,1434.58,301.15,2,6
972,124.9,126,194,GT,1100.72,254.59,3,35
4524,169.27,437,62,LSG,1155.06,311.62,5,12
2505,138.13,236,23,RR,897.75,204.45,1,26
0,149.73,14,44,DC,749.41,218.54,2,36
1514,148.26,121,52,RR,617.43,237.51,3,50
2429,141.55,279,46,MI,412.67,150.27,3,51
3573,129.01,356,147,CSK,647.17,261.42,5,2
2855,152.4,274,84,MI,1324.4,309.79,2,10
1152,144.03,128,47,SRH,444.87,181.3,5,24
4121,137.56,439,91,PBKS,882.45,220.63,4,26
452,127.27,23,52,KKR,250.0,144.54,5,45
2787,135.3,299,24,GT,1315.12,426.26,5,39
1627,168.93,115,145,RCB,1646.31,403.65,3,25
4600,128.92,488,89,PBKS,1097.64,206.0,3,4
4271,110.22,427,174,PBKS,981.68,233.67,1,47
3798,137.81,401,64,GT,1526.44,323.97,1,17
2352,142.83,214,119,GT,831.79,237.81,3,41
2972,150.65,307,156,CSK,656.24,172.28,3,9
2103,138.36,204,178,DC,898.67,227.35,2,29
2178,135.88,173,64,CSK,865.31,257.13,5,27
1713,94.8,185,156,RR,867.23,234.72,4,32
4630,133.85,456,86,LSG,1205.26,314.13,4,46
3304,147.38,345,56,PBKS,395.11,177.38,4,22
1446,132.27,132,59,LSG,915.74,256.03,5,11
3265,105.38,306,133,CSK,935.54,259.39,5,7
2302,153.3,265,182,MI,1171.84,325.21,1,49
2891,158.46,282,172,CSK,1034.56,263.83,3,33
1852,122.34,189,170,MI,1390.59,293.9,1,52
3862,131.76,364,125,PBKS,1445.81,353.38,3,10
2663,131.67,263,185,RR,597.03,148.9,2,43
3628,147.67,352,47,DC,843.98,223.99,3,29
2075,116.07,222,121,DC,250.0,84.66,1,32
1044,159.99,119,153,KKR,863.34,196.99,2,43
1643,113.0,150,102,PBKS,1551.4,367.57,3,1
3104,147.08,300,44,SRH,270.58,187.73,5,19
1114,136.71,97,15,RR,1366.4,323.61,4,39
2211,123.02,237,105,PBKS,473.94,149.25,3,5
2235,150.15,209,51,LSG,1220.96,240.98,2,56
3041,170.31,323,53,RR,938.1,285.17,3,44
1385,161.69,164,34,SRH,543.67,187.02,2,55
2858,127.13,299,124,KKR,589.0,228.99,4,9
2829,125.21,283,77,LSG,650.31,237.89,5,7
1630,97.73,155,136,GT,1806.72,442.39,5,36
3910,184.55,388,123,SRH,250.0,51.1,4,23
2699,153.59,283,70,SRH,1165.15,291.59,1,26
1985,145.16,216,21,SRH,328.33,147.52,3,24
3144,142.17,330,108,RR,608.39,156.32,2,46
3335,119.96,334,108,KKR,433.15,137.39,4,28
2887,139.23,284,135,GT,842.59,229.9,1,56
3773,123.14,357,90,RCB,345.6,145.7,5,34
2819,117.37,265,79,PBKS,880.66,266.45,4,44
3995,117.48,389,184,LSG,787.16,214.67,4,15
1208,149.86,100,177,LSG,1192.58,333.89,4,53
2564,138.35,247,42,RCB,1125.98,329.53,5,55
2004,178.14,171,151,PBKS,1327.3,336.71,2,1
2627,159.12,310,52,KKR,1353.42,312.62,4,52
4503,137.01,477,102,LSG,406.21,190.17,3,42
1791,150.3,206,105,GT,814.96,268.63,5,44
2835,127.87,236,79,CSK,1455.87,394.88,5,30
1069,157.51,123,112,DC,1602.92,355.42,4,8
4542,143.75,430,181,MI,1641.41,376.62,3,21
2530,123.62,253,104,MI,1364.02,289.12,2,13
2206,156.01,244,16,RCB,928.0,262.73,3,32
3977,160.97,373,96,LSG,1718.57,401.78,3,14
2447,128.98,244,37,RR,1009.71,269.38,4,51
3512,113.18,332,146,DC,595.8,121.1,2,48
2907,148.25,292,148,LSG,945.43,297.79,5,21
3044,144.07,359,46,DC,474.74,96.08,2,45
5556,123.26,545,2,RCB,1284.0,348.52,5,45
2727,163.96,286,119,DC,737.27,247.15,5,59
3180,174.67,295,87,GT,961.69,344.69,4,52
519,116.84,82,94,CSK,912.51,314.39,4,58
506,153.6,64,191,RCB,721.71,176.66,1,44
2364,140.18,249,3,RCB,1126.97,269.58,4,45
1507,147.83,123,174,CSK,250.0,31.37,1,30
1536,165.24,177,111,GT,2066.3,420.75,4,30
1619,136.09,135,177,RCB,967.88,232.01,4,54
4701,159.35,480,1,GT,422.58,138.4,2,43
3111,111.91,308,105,DC,511.86,143.33,3,28
3823,142.21,378,22,SRH,1007.25,190.07,1,46
4907,125.23,468,142,DC,958.32,286.83,5,23
1717,131.83,158,173,RR,741.98,186.37,5,42
4322,127.77,401,134,PBKS,673.41,232.13,2,48
667,137.21,92,65,GT,706.8,258.51,5,16
4051,124.4,419,21,LSG,1393.83,345.3,5,42
2038,114.21,213,4,GT,903.35,269.52,2,53
2408,142.82,240,131,SRH,583.1,175.14,2,12
4085,114.93,392,113,KKR,1217.0,293.86,3,14
2930,146.17,270,30,CSK,1308.49,328.86,5,12
3111,123.71,341,31,LSG,357.8,72.27,4,56
1563,154.91,112,162,PBKS,1326.8,367.74,2,50
2887,133.04,306,20,MI,826.01,167.4,2,9
2465,164.23,257,54,MI,389.03,113.54,1,31
2144,109.8,207,126,GT,355.43,154.44,5,16
2802,128.7,317,153,PBKS,388.41,165.78,2,23
1790,115.42,162,15,PBKS,1376.28,345.23,5,17
3643,121.97,391,166,KKR,331.27,171.58,4,10
3208,146.76,318,151,RR,1447.81,371.45,4,54
2297,127.33,240,180,KKR,1381.12,341.39,3,23
1476,142.88,181,194,MI,627.69,131.82,1,45
2274,116.15,198,185,GT,314.18,82.02,3,27
1835,128.66,212,57,CSK,1362.63,288.87,4,28
4134,105.06,454,79,RCB,967.29,250.3,3,12
2444,151.09,268,180,RCB,1025.25,290.92,5,26
3477,130.21,353,163,RR,669.87,258.23,4,38
2688,161.5,246,14,CSK,957.07,148.56,1,14
1961,125.34,154,91,GT,1138.4,324.94,3,59
3977,147.82,386,14,SRH,592.95,206.47,2,37
582,125.38,82,99,CSK,774.33,243.76,4,23
3202,131.11,322,33,LSG,613.37,211.14,3,49
2843,171.4,255,180,PBKS,1492.44,356.65,4,32
3194,148.96,353,1,LSG,1694.18,353.34,3,12
2201,95.56,184,34,GT,932.65,255.79,4,23
0,101.68,0,19,CSK,837.34,232.85,4,13
2595,137.06,281,152,DC,1186.54,374.49,4,59
2831,100.33,289,4,DC,1221.93,250.99,1,13
3806,147.64,401,164,MI,415.96,121.0,3,23
2558,133.01,236,77,SRH,1037.87,320.28,3,27
1453,154.18,140,58,KKR,846.4,193.37,3,19
3537,141.42,354,160,GT,1509.4,368.13,3,17
1682,132.76,182,137,DC,1258.47,328.77,4,10
2713,112.11,238,103,PBKS,1271.4,272.82,1,5
1740,164.59,177,67,RCB,379.12,167.71,3,51
2983,142.09,305,116,LSG,588.89,154.31,1,22
3226,145.56,283,148,RR,469.66,162.48,3,5
2206,122.93,251,120,LSG,1179.21,297.96,3,24
4468,122.05,404,190,GT,1381.58,332.57,1,4
3971,134.81,401,186,CSK,1191.28,299.76,4,44
3059,121.22,315,22,RCB,739.58,214.43,4,55
1695,153.18,179,112,PBKS,1186.89,311.98,4,25
3501,135.13,342,195,DC,1477.58,326.0,3,47
2809,130.3,277,75,MI,385.89,121.95,2,41
1832,107.06,186,176,MI,1025.62,335.23,5,42
4136,108.57,420,136,SRH,604.29,156.76,3,13
2565,155.37,261,143,LSG,1296.64,311.95,3,40
2952,118.57,303,32,GT,964.6,290.75,5,11
3356,163.86,304,181,SRH,1120.93,203.42,4,11
2005,138.61,177,67,PBKS,944.96,266.45,1,29
2128,135.65,188,4,RR,491.53,174.44,1,14
4858,158.03,512,30,PBKS,512.91,185.42,5,48
3299,132.49,327,13,MI,496.45,127.31,1,31
2472,129.12,228,21,RCB,824.58,155.8,1,38
689,112.69,66,41,RCB,918.95,233.69,1,14
829,130.63,58,121,GT,1372.7,374.7,3,53
3177,118.21,303,19,CSK,570.33,160.73,1,17
2308,110.89,233,48,CSK,1375.24,364.44,4,36
2976,140.21,283,86,MI,1249.48,269.63,3,31
2623,116.22,235,63,PBKS,533.67,207.27,5,10
3421,152.29,349,148,KKR,250.0,72.86,2,46
3165,134.69,305,192,GT,1724.95,350.17,1,33
4769,137.93,481,37,LSG,730.0,153.19,1,41
2786,140.48,296,31,GT,1283.4,352.48,5,58
1980,115.37,178,74,CSK,1866.21,481.24,2,52
2241,131.24,230,146,DC,1059.37,255.28,4,37
2365,141.96,216,107,PBKS,1110.85,216.64,1,2
1630,131.65,197,103,LSG,835.18,203.3,4,14
2418,161.87,283,110,SRH,1039.19,328.01,4,1
2891,151.55,287,20,RCB,362.65,111.07,3,12
2309,136.39,226,139,SRH,918.3,234.77,5,33
2703,127.0,275,86,SRH,805.07,137.3,3,16
0,137.49,0,44,CSK,585.81,148.47,2,20
2735,138.83,312,82,CSK,857.15,238.46,2,21
1582,98.74,122,64,GT,844.69,167.71,2,44
3626,133.92,353,122,KKR,1077.83,325.25,3,56
1809,157.94,181,162,KKR,439.96,134.29,4,29
3931,159.19,387,87,PBKS,387.31,146.19,1,50
1453,149.18,166,65,KKR,365.05,137.88,2,12
330,125.93,39,55,SRH,1391.27,321.9,3,3
2452,145.28,232,74,DC,445.27,175.54,5,5
3412,104.59,351,117,PBKS,970.53,207.61,5,19
2573,117.37,247,129,KKR,1196.38,354.98,4,9
4934,128.34,524,166,RR,916.79,218.2,2,32
1404,134.94,164,137,GT,1256.09,342.86,4,28
3473,143.97,358,95,KKR,470.47,178.63,3,51
3787,108.15,377,199,LSG,951.68,289.16,5,32
3336,107.38,350,145,GT,250.0,61.43,4,50
1549,128.63,127,99,LSG,1111.13,287.61,3,16
2854,143.88,297,112,RR,1069.84,277.28,1,20
2844,136.68,284,52,RCB,905.39,241.8,3,45
1377,120.49,112,146,GT,636.86,155.89,2,27
1036,115.97,127,191,CSK,550.73,202.18,5,58
3387,131.14,355,33,CSK,1190.5,362.92,5,28
3303,135.39,349,4,RCB,1047.85,358.1,4,21
2317,170.83,237,87,DC,1496.61,290.24,1,42
3147,112.7,307,75,DC,1368.23,326.64,2,49
3626,126.06,375,180,MI,1095.21,319.94,2,59
5372,125.07,553,9,SRH,621.77,212.74,5,44
3581,191.37,350,64,MI,998.59,255.54,1,50
3002,139.05,313,30,MI,1609.93,335.17,1,18
1337,106.29,125,136,RCB,598.98,147.66,1,7
1632,152.48,204,133,CSK,580.06,164.77,3,42
1104,140.63,79,76,CSK,1389.09,306.54,3,39
2704,113.24,287,191,RR,890.31,253.58,3,16
1838,140.64,196,129,MI,1519.65,352.76,2,58
4154,124.92,420,15,GT,820.29,247.47,5,20
2909,145.96,263,89,RR,1050.96,284.71,3,4
4965,139.16,511,166,GT,1003.19,305.44,3,39
2329,141.73,198,170,RR,1469.01,300.22,3,23
2369,142.79,243,128,DC,889.41,317.02,5,30
3175,119.44,339,174,MI,1018.5,226.46,2,37
3214,140.62,288,181,SRH,1145.74,308.44,2,48
0,96.08,6,26,GT,834.14,230.13,1,48
538,162.3,46,61,KKR,981.59,221.21,1,19
2800,111.17,260,123,GT,973.4,243.06,3,38
1823,121.51,197,67,KKR,765.54,222.67,2,22
874,105.94,29,182,RCB,1165.64,318.29,5,36
2792,138.4,259,150,RR,1169.96,264.28,1,18
2831,144.9,246,26,PBKS,485.24,149.71,4,47
2290,134.03,244,83,LSG,1013.69,350.14,5,47
2404,104.83,209,108,PBKS,1456.8,338.24,4,43
1510,133.0,138,111,RR,1367.86,307.9,3,18
2240,122.69,207,60,PBKS,659.75,164.14,1,20
3454,125.14,352,39,MI,1024.99,243.23,1,18
1503,126.66,155,123,PBKS,794.84,248.0,5,52
2402,153.98,194,36,MI,1029.63,260.24,5,38
1735,154.16,151,21,RR,1735.35,336.16,2,2
2117,151.04,226,169,GT,1075.95,250.7,1,13
875,127.2,103,118,CSK,1213.89,271.24,5,32
2719,132.42,288,48,RR,1356.75,344.53,4,21
2766,160.13,286,26,PBKS,1320.65,249.52,1,17
1144,128.27,118,191,RCB,307.53,81.61,3,3
2149,139.03,250,36,DC,250.0,78.41,3,15
2483,109.48,240,152,MI,1482.11,278.04,1,3
3195,166.26,341,128,RR,1033.81,273.68,3,27
1974,126.72,191,149,DC,1213.39,315.16,4,17
1764,137.13,204,146,RCB,1542.57,400.46,4,13
1917,149.25,187,15,RR,398.12,149.43,5,10
3170,163.39,332,79,GT,1329.82,319.47,4,15
2164,146.27,199,134,DC,837.29,202.53,5,12
1795,155.32,218,171,GT,250.0,108.84,5,7
1737,121.74,188,159,GT,899.61,181.5,3,15
4250,165.82,382,28,CSK,1436.04,341.17,3,12
3212,143.86,321,136,LSG,835.12,181.83,2,47
2542,96.85,277,157,MI,673.84,236.27,4,1
2667,150.11,250,149,GT,421.86,140.54,3,43
3187,159.0,330,120,KKR,1510.97,387.17,3,59
0,137.41,7,88,MI,1120.77,299.47,5,39
1038,115.84,98,186,PBKS,1244.14,351.3,2,8
1947,97.31,232,188,GT,627.29,141.91,4,33
2418,118.28,218,178,RR,426.4,223.89,5,40
1117,134.63,115,31,RCB,1178.15,313.1,4,7
3850,83.85,346,47,DC,1118.4,291.64,3,45
3833,148.78,366,34,MI,1240.47,326.37,3,22
1717,122.94,159,2,CSK,2052.31,509.77,4,14
3316,116.83,383,106,RCB,250.0,113.96,5,31
3560,118.7,383,195,RCB,744.26,200.11,4,19
1130,122.33,133,94,GT,842.76,209.15,2,47
3116,125.27,329,72,SRH,955.4,177.19,1,8
5217,128.11,534,52,LSG,776.29,235.53,4,2
3692,151.16,380,135,LSG,722.63,178.31,2,1
2662,166.29,279,147,DC,540.75,205.95,4,21
2916,131.91,309,90,DC,771.92,209.29,2,13
2588,127.98,280,92,PBKS,783.49,179.12,4,7
2595,133.46,261,143,RR,658.52,171.13,3,17
1671,168.02,175,78,SRH,897.13,193.24,3,27
4086,137.85,425,176,SRH,811.7,229.7,2,49
2902,134.01,280,125,RCB,536.63,153.96,3,47
3090,137.63,280,142,LSG,1054.77,242.95,3,6
1700,143.17,145,131,RCB,1777.47,406.75,5,48
3005,156.92,280,50,DC,1501.2,369.14,5,52
3822,142.6,423,93,MI,1323.74,249.36,1,26
1080,132.66,132,124,RCB,923.36,246.71,3,24
3008,167.31,312,54,GT,1360.42,340.54,4,41
1848,100.15,178,134,CSK,1211.94,274.6,4,41
1550,162.63,121,177,RR,1015.01,305.21,5,29
2600,111.22,233,151,LSG,807.69,213.77,4,31
1142,151.01,90,78,KKR,1182.96,336.45,5,31
1883,121.73,202,78,KKR,564.12,225.44,5,45
2072,125.51,189,20,LSG,488.36,171.85,2,21
3198,115.64,283,91,CSK,818.28,231.6,4,24
4037,169.98,380,188,CSK,876.25,195.92,3,53
3499,130.89,341,99,PBKS,791.51,284.14,4,35
5107,143.15,493,173,DC,879.3,266.83,5,3
3779,163.44,402,189,MI,1439.73,357.46,4,40
2260,119.42,210,56,CSK,1220.22,305.18,2,55
94,136.41,30,2,RCB,488.56,233.47,4,14
3571,119.55,337,105,GT,1354.28,337.69,3,54
1857,125.3,167,173,SRH,1945.45,484.31,4,48
1938,111.8,171,168,LSG,369.15,45.41,1,5
1510,127.09,154,112,RCB,716.02,212.68,2,59
204,138.8,42,24,KKR,1057.49,285.15,3,35
2576,122.14,228,157,CSK,862.91,259.58,5,14
2740,133.12,265,195,RCB,742.49,211.82,2,52
2691,171.94,253,109,GT,560.94,184.84,5,38
4094,115.61,442,68,KKR,250.0,122.63,3,23
0,133.38,0,114,RR,1439.9,303.3,2,8
3988,167.25,403,194,SRH,1220.88,253.16,2,22
3210,158.03,315,84,DC,1200.86,348.56,4,41
1876,139.78,191,182,RR,761.23,175.37,2,4
2285,134.59,203,181,RR,250.0,48.31,1,21
2917,117.9,263,49,RR,714.01,179.01,2,11
3066,148.43,303,32,RR,715.48,237.12,5,55
1476,122.08,160,61,RR,250.0,139.94,5,20
2492,128.09,217,170,RR,1259.46,321.15,3,6
1742,143.5,165,129,DC,1167.04,352.88,3,32
2389,160.55,207,191,CSK,1518.32,311.42,4,1
1550,106.46,137,102,GT,1978.33,365.34,2,39
2592,138.89,263,35,RCB,440.43,112.18,1,25
1846,107.86,176,51,MI,807.26,272.65,5,25
2918,163.82,284,199,DC,953.51,258.49,4,10
799,137.15,70,45,CSK,1139.4,270.67,3,39
1334,161.63,115,77,KKR,864.99,306.04,4,42
3473,118.15,352,113,GT,1437.83,341.99,5,6
3492,143.15,363,65,RR,1407.02,274.83,2,14
4287,105.38,441,14,RCB,795.52,166.08,1,46
1654,105.81,172,93,PBKS,869.66,288.77,5,45
0,111.87,4,131,RR,603.84,109.68,2,12
1513,191.76,130,24,CSK,471.0,145.1,1,37
1883,153.77,192,65,RR,318.05,129.45,2,6
3779,123.67,372,176,RCB,822.66,230.72,3,19
2975,144.4,289,138,DC,475.24,133.22,5,11
3051,147.53,284,13,SRH,1305.53,302.21,2,32
108,133.62,0,142,RCB,1205.91,314.92,5,49
3336,127.45,329,100,GT,1488.26,349.59,5,2
3267,113.99,336,138,PBKS,1007.26,185.86,2,32
1884,139.53,193,168,KKR,257.73,141.6,5,48
1294,125.16,93,151,PBKS,1133.09,262.1,4,24
1651,108.61,117,99,RR,657.8,276.16,5,59
2297,141.88,231,55,DC,1203.32,305.81,4,39
3318,127.42,323,63,DC,1108.66,248.59,3,30
2659,110.78,259,71,CSK,1098.58,290.94,3,16
3001,160.49,257,170,MI,759.93,214.34,4,4
576,177.44,47,99,SRH,713.43,199.98,3,21
4208,130.8,452,66,DC,1180.8,275.81,1,31
1912,120.92,199,79,GT,961.66,239.46,2,1
2142,131.25,209,73,KKR,300.62,137.39,1,47
1804,94.16,187,47,KKR,287.78,75.25,3,17
2635,141.5,275,81,SRH,822.71,279.04,3,49
3767,143.87,382,126,RCB,1463.92,362.8,2,55
2166,173.76,213,52,KKR,1388.5,284.77,1,47
2332,169.16,242,146,KKR,1181.47,247.45,2,2
3509,156.19,376,146,DC,1297.3,304.09,2,2
2786,147.22,232,152,MI,649.65,199.84,5,8
0,145.72,4,23,LSG,1126.51,279.21,2,14
1711,93.75,143,140,PBKS,1109.74,286.31,5,22
3468,151.46,311,151,RR,1000.77,273.09,5,4
3313,118.09,325,21,RCB,2265.98,476.81,3,32
2893,136.49,320,64,PBKS,1034.15,249.98,2,25
1896,138.82,186,72,DC,908.25,240.55,1,14
3116,119.26,292,162,MI,2269.91,510.65,1,56
1236,96.04,135,130,KKR,1000.35,303.79,5,25
1307,185.24,139,69,RR,1328.69,334.51,2,10
1415,148.08,136,159,PBKS,1346.63,373.11,2,26
0,150.57,0,68,KKR,774.18,222.85,3,23
3415,121.42,340,198,PBKS,1105.11,204.12,1,53
1947,117.67,165,147,LSG,859.1,177.27,3,3
2531,122.9,214,128,KKR,1013.17,243.97,3,17
1624,147.59,184,107,PBKS,1279.0,342.17,1,51
3856,116.04,351,109,CSK,475.07,230.28,5,34
1863,159.34,226,72,SRH,794.25,281.69,5,45
0,152.83,18,103,LSG,1294.63,256.22,2,36
1007,119.34,83,141,PBKS,739.38,174.19,1,11
2176,117.04,278,65,SRH,606.47,193.42,3,34
3118,127.21,283,134,RR,427.76,103.02,3,37
4898,124.27,501,199,KKR,941.34,219.52,4,38
4586,141.18,441,112,DC,730.01,241.11,3,18
3175,142.53,350,155,CSK,1474.41,282.16,1,11
867,138.52,69,79,SRH,1135.63,288.2,3,32
2574,141.13,248,180,LSG,596.81,105.75,1,53
2044,144.15,190,126,CSK,791.3,227.83,4,49
218,141.62,16,121,RR,1688.93,341.23,1,26
3569,133.4,353,87,RR,808.7,221.76,2,10
2339,144.97,199,48,GT,1462.66,309.42,1,27
2246,114.39,208,88,MI,1051.38,262.26,3,14
2170,139.65,230,68,RCB,928.22,267.74,4,48
3307,142.25,306,172,PBKS,571.21,245.71,5,15
2057,165.77,197,101,LSG,1579.81,380.38,5,8
1205,145.84,118,17,SRH,602.44,199.78,5,46
3888,119.22,347,38,CSK,829.83,223.75,3,52
966,132.74,129,138,GT,561.52,180.45,4,38
2520,135.77,219,54,RR,1188.1,331.45,2,27
4513,156.97,459,134,KKR,1367.19,373.66,5,26
2047,122.96,176,134,DC,1377.32,380.58,3,31
841,136.9,78,52,KKR,1145.12,340.47,5,33
3571,118.62,356,15,DC,1011.46,270.33,1,17
2384,161.07,258,68,LSG,1036.45,276.71,3,39
0,128.39,0,185,LSG,1080.58,247.12,1,20
2872,142.72,310,112,RCB,1764.06,369.85,1,14
2437,128.45,305,184,DC,1472.76,323.01,4,5
1619,132.4,149,104,GT,1043.82,247.96,1,7
4082,129.19,431,7,SRH,969.2,201.63,2,27
1558,154.36,173,51,RCB,659.62,199.14,3,55
3125,122.66,295,58,PBKS,882.86,219.43,2,55
4237,117.4,423,192,SRH,1111.3,214.97,1,58
3150,129.8,333,109,DC,1516.67,366.73,1,27
3730,139.4,410,111,CSK,250.0,92.12,1,27
5924,92.78,580,154,RR,837.26,283.83,4,22
2365,156.27,249,186,LSG,1392.62,313.37,1,34
1902,137.56,157,31,GT,1891.12,445.3,5,47
274,147.79,62,194,LSG,997.1,237.47,1,10
2271,140.74,209,92,GT,1055.26,284.79,4,15
2345,168.48,225,106,MI,1134.24,291.94,3,53
1908,123.68,198,13,PBKS,940.77,236.34,2,52
3601,126.48,375,146,MI,1075.61,302.02,2,54
2460,152.18,236,119,PBKS,991.91,258.02,4,19
2233,122.72,193,141,RR,1419.44,359.81,5,19
1506,122.56,180,115,SRH,1299.45,256.59,1,58
2060,133.99,188,152,LSG,1086.66,261.02,2,40
3012,172.02,312,57,SRH,1032.49,336.61,5,38
972,170.41,84,126,GT,1419.03,358.2,5,27
3156,158.25,306,157,MI,1135.72,261.98,5,7
4511,102.59,438,184,SRH,1299.08,332.85,2,56
1889,138.98,220,54,CSK,1734.17,384.71,1,13
1417,123.21,141,133,PBKS,1483.88,383.95,5,14
1920,111.95,168,163,MI,1278.39,325.91,1,24
2784,137.68,328,19,RR,595.2,148.66,2,35
3511,102.39,334,183,PBKS,408.24,169.62,5,43
3023,146.36,318,77,GT,1025.39,253.75,2,45
2927,135.89,300,69,RR,877.74,248.6,2,58
4151,150.5,424,44,PBKS,1605.14,332.01,1,23
4349,117.01,414,38,LSG,1366.14,265.46,1,28
2711,130.85,256,62,PBKS,917.2,254.39,2,37
2852,158.95,250,22,PBKS,530.26,124.62,3,36
2470,115.95,247,73,KKR,1169.94,275.13,1,28
4505,124.6,445,168,KKR,1000.68,250.34,2,10
2158,130.3,221,154,PBKS,856.06,261.58,2,19
0,92.95,0,125,RCB,1034.02,294.97,3,48
2481,138.51,220,5,RR,1275.36,319.27,2,33
3100,153.02,289,54,KKR,1188.94,314.85,2,27
2810,143.63,276,86,RCB,1074.0,270.08,5,57
1314,114.87,124,177,PBKS,1511.02,331.49,1,33
189,116.31,7,3,MI,700.21,193.47,5,55
2562,168.82,305,38,DC,1581.66,347.67,1,28
2298,129.71,236,142,MI,777.34,238.44,5,24
1241,134.77,93,175,CSK,432.36,114.69,2,9
1800,179.16,181,142,GT,630.87,164.0,3,26
686,129.07,44,73,LSG,250.0,115.94,5,13
1947,135.66,210,38,RR,889.64,252.28,3,40
1463,133.82,182,192,LSG,1150.79,258.77,3,5
1692,131.93,155,172,RR,1001.09,279.48,3,2
3497,97.99,323,125,RR,1259.47,292.08,2,29
4942,133.95,471,70,MI,1258.06,329.79,3,51
2277,123.14,219,65,GT,533.86,177.16,5,36
