product,category,price,rating,stock,discount
Headphones,Accessories,49326.43,4.8,448,0.13
Laptop,Home,106801.96,1.6,485,0.11
Phone,Sports,74255.18,1.8,17,0.29
Headphones,Accessories,31570.4,4.4,361,0.43
Camera,Sports,37862.21,2.9,358,0.06
Smartwatch,Electronics,127323.79,3.6,183,0.27
Headphones,Accessories,522.1,4.5,480,0.35
Smartwatch,Accessories,19681.85,1.4,428,0.48
Smartwatch,Sports,98149.75,4.2,246,0.29
Tablet,Home,109733.86,3.6,463,0.47
Headphones,Accessories,2203.58,2.4,314,0.21
Phone,Electronics,79410.06,3.7,447,0.06
Phone,Sports,122429.42,1.6,389,0.01
Laptop,Home,45859.65,2.7,179,0.28
Tablet,Sports,126191.98,1.8,244,0.46
Headphones,Home,111790.77,1.7,238,0.05
Phone,Sports,846.18,4.6,362,0.5
Smartwatch,Electronics,27570.15,2.0,91,0.37
Phone,Home,99456.71,2.9,446,0.04
Tablet,Electronics,132478.66,1.2,50,0.3
Phone,Accessories,148000.06,4.1,154,0.46
Camera,Electronics,81381.6,3.7,206,0.05
Camera,Home,14710.75,2.7,194,0.01
Laptop,Electronics,96538.36,2.0,209,0.47
Camera,Electronics,90130.24,4.2,130,0.05
Camera,Electronics,11655.29,3.3,454,0.33
Smartwatch,Electronics,15385.86,4.1,131,0.22
Phone,Electronics,13622.68,1.7,154,0.13
Laptop,Home,53608.34,4.4,391,0.04
Headphones,Accessories,100289.95,4.8,438,0.47
Tablet,Sports,25587.57,4.6,436,0.47
Headphones,Electronics,63889.71,3.7,320,0.18
Laptop,Sports,6054.79,2.0,329,0.34
Tablet,Home,101995.33,4.6,274,0.45
Smartwatch,Accessories,61019.23,1.0,285,0.33
Smartwatch,Sports,91718.41,4.1,158,0.28
Laptop,Accessories,28670.79,3.0,49,0.44
Laptop,Sports,58511.34,3.0,64,0.01
Camera,Electronics,52040.68,2.7,77,0.42
Phone,Electronics,30449.47,1.3,148,0.2
Tablet,Sports,97641.0,1.8,485,
Smartwatch,Electronics,52383.97,1.1,43,0.31
Smartwatch,Electronics,142892.84,1.8,272,0.2
Camera,Electronics,82850.8,3.2,42,0.27
Laptop,Sports,131528.91,3.0,45,0.47
Camera,Electronics,84241.35,2.4,82,
Tablet,Sports,86357.6,1.5,248,0.23
Tablet,Home,35141.88,2.6,474,0.38
Tablet,Electronics,145740.49,4.3,115,0.13
Laptop,Electronics,58400.63,3.9,56,0.46
Laptop,Home,50136.26,3.5,358,0.33
Smartwatch,Electronics,141025.3,3.5,434,
Headphones,Accessories,143573.76,4.1,290,0.12
Smartwatch,Accessories,105761.51,1.1,199,0.16
Tablet,Electronics,124642.65,3.0,114,0.49
Phone,Accessories,119305.81,2.1,57,0.03
Laptop,Sports,134647.45,5.0,49,0.37
Laptop,Accessories,98139.04,2.9,166,0.19
Camera,Home,48650.92,3.7,140,0.15
Tablet,Accessories,68785.44,4.2,169,0.25
Headphones,Sports,115329.01,2.7,338,0.35
Tablet,Electronics,83993.55,2.4,82,0.32
Tablet,Home,94367.88,3.5,5,0.14
Tablet,Accessories,146299.96,2.4,142,0.26
Camera,Sports,20357.42,3.9,104,0.03
Laptop,Accessories,9193.97,2.9,228,0.42
Camera,Electronics,14469.69,2.0,330,0.44
Tablet,Electronics,115588.36,3.4,40,0.02
Camera,Home,88247.46,1.5,373,
Headphones,Home,59803.79,1.1,355,0.19
Laptop,Home,125432.81,1.7,58,0.03
Laptop,Sports,20995.98,1.5,103,0.23
Laptop,Accessories,70927.35,2.0,140,0.18
Laptop,Accessories,63181.09,2.5,123,0.29
Smartwatch,Accessories,141141.29,3.9,165,0.22
Camera,Electronics,114950.05,4.8,170,0.17
Laptop,Accessories,64118.58,3.6,368,0.5
Laptop,Sports,53563.74,4.5,230,0.45
Laptop,Home,100958.56,4.0,315,0.12
Phone,Home,32229.2,3.8,168,0.28
Headphones,Electronics,59651.3,2.4,222,0.14
Camera,Home,141556.76,3.5,141,0.48
Laptop,Home,46975.03,3.0,176,0.44
Headphones,Home,111148.5,2.2,124,0.06
Smartwatch,Accessories,21627.73,1.8,372,0.14
Headphones,Sports,134145.86,1.3,84,0.16
Laptop,Sports,130527.34,3.0,360,0.05
Phone,Sports,100116.95,1.1,286,0.01
Smartwatch,Accessories,116286.85,1.1,311,0.1
Camera,Accessories,33948.7,3.6,135,0.05
Smartwatch,Sports,31642.21,3.6,97,0.08
Tablet,Sports,74522.47,4.4,104,0.3
Headphones,Sports,139632.4,4.1,59,0.02
Phone,Accessories,38531.02,3.1,420,0.4
Camera,Sports,125907.54,5.0,267,0.47
Phone,Electronics,28644.38,4.7,144,0.11
Camera,Electronics,14413.93,4.0,239,0.4
Camera,Accessories,113920.17,1.1,469,0.1
Camera,Sports,135652.01,1.5,162,0.16
Tablet,Accessories,105518.36,1.7,284,0.37
Camera,Electronics,47691.7,4.9,281,0.1
Tablet,Sports,89237.72,2.7,85,0.22
Laptop,Electronics,97971.12,4.8,321,0.38
Phone,Accessories,46918.13,2.4,297,
Phone,Home,102535.89,2.4,484,0.36
Laptop,Home,98606.11,3.8,459,0.16
Phone,Electronics,123482.77,3.2,452,0.27
Camera,Electronics,2961.89,4.5,68,0.34
Smartwatch,Sports,48364.64,1.0,46,0.07
Laptop,Electronics,41180.02,4.2,124,0.24
Tablet,Sports,148365.44,3.2,60,0.32
Laptop,Home,47900.68,3.5,427,0.5
Camera,Accessories,56338.03,1.6,21,0.05
Laptop,Home,11559.09,1.8,15,0.33
Laptop,Sports,2157.48,3.5,471,0.26
Smartwatch,Sports,15928.75,5.0,265,0.21
Phone,Sports,28990.0,3.9,358,0.49
Smartwatch,Electronics,119618.94,3.1,109,0.48
Tablet,Sports,28313.53,1.9,86,0.1
Phone,Electronics,9700.03,4.3,234,0.16
Laptop,Accessories,113028.46,4.5,47,0.29
Headphones,Home,47528.35,4.7,403,0.36
Laptop,Sports,30276.17,4.8,334,0.27
Phone,Home,50129.26,1.1,411,0.41
Smartwatch,Accessories,80755.72,2.6,253,0.47
Smartwatch,Sports,107960.31,3.7,469,0.0
Laptop,Sports,135455.42,3.5,167,0.05
Laptop,Electronics,93761.72,4.2,187,0.2
Tablet,Home,109716.57,3.6,114,0.29
Smartwatch,Electronics,38127.35,4.4,61,
Smartwatch,Accessories,131405.37,,178,0.09
Smartwatch,Electronics,74793.72,1.0,362,0.22
Tablet,Sports,32838.12,2.7,347,0.08
Camera,Home,105178.68,4.5,251,0.17
Tablet,Accessories,70309.44,2.4,186,0.5
Camera,Home,124998.23,3.1,397,0.22
Laptop,Electronics,10874.15,2.9,315,0.44
Camera,Accessories,91632.69,4.6,161,0.1
Camera,Electronics,134549.77,3.9,491,0.05
Tablet,Sports,135665.88,2.4,62,0.15
Phone,Electronics,134012.88,4.8,148,0.08
Smartwatch,Sports,77534.72,4.7,480,0.46
Phone,Accessories,34107.58,2.0,184,0.44
Phone,Accessories,37431.35,2.2,180,0.22
Headphones,Accessories,23924.94,4.8,289,0.25
Camera,Sports,104201.06,1.2,309,0.05
Tablet,Electronics,3802.86,5.0,355,0.26
Smartwatch,Electronics,66496.08,3.2,259,0.05
Tablet,Electronics,90624.4,4.5,5,0.14
Phone,Home,38823.46,3.5,317,0.03
Camera,Accessories,35485.06,4.2,374,0.06
Tablet,Accessories,142929.61,4.4,73,0.32
Laptop,Sports,68779.17,1.1,254,0.45
Tablet,Accessories,29820.78,1.3,326,0.21
Headphones,Accessories,62394.86,1.8,227,
Smartwatch,Electronics,41683.92,3.2,447,0.12
Smartwatch,Electronics,109817.08,3.1,253,0.38
Phone,Home,124728.48,1.1,405,0.04
Headphones,Home,77957.18,3.6,177,0.0
Laptop,Electronics,29260.12,2.9,182,0.39
Phone,Electronics,109097.93,1.9,240,0.49
Camera,Accessories,102721.52,1.7,147,0.22
Laptop,Electronics,119614.75,3.5,209,0.07
Camera,Electronics,28516.56,2.9,154,0.13
Tablet,Sports,51341.2,1.7,269,0.37
Laptop,Accessories,11442.19,1.7,295,0.44
Tablet,Sports,119307.85,1.4,367,0.26
Laptop,Electronics,26317.99,1.8,347,0.12
Tablet,Accessories,66520.14,4.7,133,0.33
Tablet,Home,100427.22,3.6,60,0.48
Phone,Home,24657.91,3.4,460,0.1
Camera,Home,40390.91,5.0,116,0.29
Headphones,Sports,7788.21,4.6,12,0.5
Headphones,Accessories,141984.08,3.7,140,0.27
Headphones,Electronics,99788.76,2.0,193,0.23
Camera,Sports,56354.29,2.5,279,0.1
Camera,Home,27241.36,1.7,451,0.21
Smartwatch,Electronics,109523.83,4.1,346,0.19
Camera,Accessories,69238.33,3.2,444,0.43
Phone,Home,61828.65,4.5,458,0.26
Phone,Home,37483.51,3.9,133,0.36
Laptop,Home,24791.85,1.1,149,0.04
Smartwatch,Sports,49919.66,4.5,318,0.09
Tablet,Accessories,147939.19,2.2,309,0.36
Headphones,Sports,84760.27,2.4,294,0.21
Camera,Electronics,118982.63,5.0,492,0.47
Headphones,Electronics,138969.87,1.1,486,0.34
Smartwatch,Sports,65691.06,1.4,346,0.44
Tablet,Sports,102456.32,4.7,42,0.24
Smartwatch,Electronics,40824.93,2.2,171,0.06
Laptop,Home,67046.94,1.5,457,0.41
Smartwatch,Electronics,134356.77,1.3,388,0.36
Phone,Electronics,66653.87,4.6,239,0.32
Headphones,Electronics,98006.59,4.3,250,0.43
Smartwatch,Accessories,40070.17,3.5,223,0.47
Tablet,Electronics,123363.14,1.2,231,0.49
Camera,Electronics,23721.01,4.2,101,0.3
Smartwatch,Sports,106663.27,2.4,205,0.46
Laptop,Sports,60472.89,,20,0.3
Headphones,Sports,5932.99,4.1,107,0.01
Camera,Home,35802.94,1.8,183,0.1
Phone,Electronics,120661.75,1.3,22,0.49
Laptop,Electronics,65517.13,1.2,457,0.05
Tablet,Electronics,30354.5,3.9,307,0.35
Laptop,Accessories,110624.95,1.5,364,0.08
Tablet,Electronics,111076.94,1.4,293,0.49
Laptop,Sports,102796.57,1.3,431,0.3
Headphones,Sports,16094.27,4.4,268,0.28
Headphones,Home,10607.87,1.2,145,0.33
Camera,Sports,54612.59,4.0,449,0.34
Phone,Accessories,67462.02,1.9,401,0.23
Camera,Accessories,68760.89,2.4,297,0.14
Smartwatch,Accessories,130766.69,4.0,484,0.07
Headphones,Electronics,71240.5,2.9,283,0.24
Phone,Electronics,121414.43,3.9,182,0.08
Phone,Electronics,98656.31,3.7,135,0.06
Smartwatch,Accessories,134618.96,4.5,212,0.16
Camera,Sports,58652.71,2.3,91,
Headphones,Sports,149502.66,3.5,468,0.24
Tablet,Accessories,29810.27,3.2,51,0.39
Camera,Electronics,112989.48,4.4,152,0.12
Headphones,Sports,77646.99,4.8,493,0.05
Tablet,Sports,30387.87,3.7,167,0.36
Headphones,Accessories,20949.73,4.9,491,0.21
Headphones,Sports,10097.43,1.9,463,0.37
Tablet,Home,59289.31,,339,0.12
Smartwatch,Electronics,73059.59,3.4,24,0.43
Headphones,Sports,77424.71,1.5,390,0.23
Phone,Sports,16176.55,1.9,481,0.49
Headphones,Electronics,112952.31,2.6,139,0.36
Smartwatch,Home,96601.49,1.8,278,0.31
Smartwatch,Accessories,29202.71,2.6,290,0.44
Phone,Sports,33857.53,3.4,112,0.12
Tablet,Electronics,31975.76,1.1,140,0.12
Camera,Electronics,84883.81,3.0,404,0.23
Headphones,Sports,10073.44,3.9,253,0.01
Headphones,Home,114459.38,3.6,9,0.41
Phone,Sports,23886.32,3.4,322,0.16
Camera,Home,69705.21,4.3,400,0.32
Smartwatch,Accessories,109115.96,1.8,217,0.05
Tablet,Accessories,27717.7,3.0,71,0.3
Camera,Electronics,45008.81,4.7,251,0.12
Camera,Home,13469.84,2.0,385,0.29
Smartwatch,Sports,62210.92,4.3,490,0.18
Smartwatch,Sports,106958.72,3.6,270,0.18
Camera,Electronics,95833.5,2.4,94,0.36
Camera,Sports,39566.65,4.1,104,0.07
Tablet,Accessories,7582.05,4.1,417,0.16
Smartwatch,Home,116302.87,1.6,83,0.13
Camera,Electronics,140047.44,1.8,62,0.4
Headphones,Electronics,19540.86,3.8,445,0.37
Smartwatch,Electronics,27026.79,4.5,341,0.48
Headphones,Electronics,70951.59,4.5,497,0.45
Tablet,Electronics,95547.25,1.1,225,0.35
Laptop,Sports,29383.3,2.9,320,0.47
Headphones,Home,10890.17,2.6,3,0.45
Tablet,Home,56429.04,3.9,121,0.45
Camera,Accessories,31663.93,4.0,312,0.05
Tablet,Sports,141754.69,1.7,399,0.31
Phone,Sports,125134.18,3.5,437,0.28
Tablet,Accessories,127513.79,2.8,303,0.05
Camera,Electronics,126643.36,2.2,348,0.19
Camera,Electronics,6670.26,4.5,145,0.35
Smartwatch,Home,10432.08,4.8,310,0.2
Smartwatch,Accessories,65541.72,1.7,386,0.33
Phone,Sports,46570.12,2.7,50,0.06
Smartwatch,Home,149436.55,4.2,264,0.32
Phone,Home,17952.73,2.6,0,0.3
Phone,Home,88256.33,4.6,93,0.49
Tablet,Accessories,7994.03,3.2,448,0.26
Tablet,Home,91899.13,3.2,273,0.31
Tablet,Home,149175.65,4.8,212,0.18
Phone,Home,95481.33,2.2,299,0.32
Headphones,Home,56474.95,4.2,483,0.11
Smartwatch,Home,136860.01,3.4,106,0.4
Camera,Electronics,36473.1,2.7,296,0.09
Tablet,Sports,46341.56,5.0,121,0.38
Camera,Electronics,69442.17,4.4,62,0.06
Headphones,Accessories,100977.12,3.2,199,0.38
Smartwatch,Home,119449.42,2.9,463,0.37
Smartwatch,Home,59543.12,2.9,260,0.16
Smartwatch,Electronics,30233.32,2.1,26,0.02
Smartwatch,Electronics,108754.06,2.5,232,0.04
Headphones,Electronics,91816.33,2.0,105,0.24
Laptop,Electronics,118233.89,4.1,160,0.05
Laptop,Electronics,42133.78,1.9,439,0.02
Smartwatch,Accessories,38742.51,2.8,366,0.07
Phone,Sports,43750.73,4.7,269,0.48
Laptop,Sports,60097.32,2.9,158,0.24
Phone,Home,17778.83,3.5,78,0.04
Camera,Sports,87104.55,2.6,266,0.03
Tablet,Accessories,100719.64,3.3,226,0.33
Smartwatch,Sports,73471.68,4.9,488,0.1
Headphones,Electronics,51895.84,2.0,220,0.25
Headphones,Sports,97594.69,4.8,12,0.39
Laptop,Sports,87852.77,4.3,59,0.37
Smartwatch,Accessories,112100.28,2.0,423,0.3
Smartwatch,Sports,124994.53,4.5,275,0.43
Camera,Sports,24074.5,2.4,498,0.44
Camera,Home,1711.02,4.3,418,0.27
Smartwatch,Home,129784.41,1.6,298,0.04
Phone,Electronics,33683.37,2.0,431,0.49
Laptop,Electronics,79091.16,4.1,444,0.48
Camera,Home,107401.71,4.2,305,0.05
Laptop,Accessories,81683.7,3.3,460,0.13
Laptop,Sports,112123.83,3.3,79,0.15
Camera,Home,36692.48,3.0,281,0.02
Camera,Electronics,60611.2,4.8,287,0.27
Phone,Accessories,83163.05,1.8,364,
Smartwatch,Home,18160.21,2.4,194,0.17
Smartwatch,Sports,91087.8,3.6,326,0.22
Tablet,Sports,134657.53,2.4,415,0.01
Smartwatch,Home,9935.06,4.3,77,0.32
Headphones,Electronics,62194.87,4.8,77,0.23
Tablet,Electronics,101208.0,1.9,278,0.34
Smartwatch,Electronics,65748.34,4.8,431,0.04
Tablet,Sports,105375.69,4.6,376,0.45
Headphones,Accessories,95428.4,4.6,269,0.05
Camera,Electronics,3941.77,4.6,483,0.4
Camera,Accessories,6153.29,3.0,466,0.41
Phone,Sports,128961.58,1.3,27,0.22
Smartwatch,Electronics,147100.52,1.1,234,0.45
Tablet,Home,138796.3,3.9,129,0.12
Headphones,Sports,10066.61,4.8,367,0.01
Camera,Sports,111892.9,1.1,349,0.02
Smartwatch,Sports,23224.81,2.5,373,0.02
Camera,Electronics,69515.62,1.1,373,0.48
Headphones,Sports,105666.66,4.5,437,0.46
Smartwatch,Accessories,97506.49,5.0,256,0.36
Smartwatch,Accessories,95992.46,3.9,22,0.13
Phone,Electronics,118603.29,4.6,254,0.25
Smartwatch,Sports,104349.97,1.8,278,0.16
Smartwatch,Sports,31681.11,1.1,201,0.2
Tablet,Sports,146564.26,4.9,140,0.5
Camera,Sports,114603.81,2.6,397,0.43
Headphones,Home,119678.95,4.7,267,0.08
Tablet,Home,10499.09,1.4,290,0.33
Smartwatch,Accessories,85715.35,2.6,40,0.11
Smartwatch,Electronics,136942.38,3.3,222,0.27
Laptop,Electronics,24091.0,4.0,326,0.48
Camera,Accessories,138152.61,1.7,378,0.13
Headphones,Home,83430.71,3.3,165,0.16
Phone,Sports,30046.96,3.0,176,0.49
Phone,Home,72266.05,2.0,395,0.02
Smartwatch,Home,141632.68,2.5,18,0.18
Camera,Sports,28456.57,4.0,473,0.45
Phone,Accessories,68975.12,1.2,303,0.19
Laptop,Sports,84543.7,3.4,339,0.02
Smartwatch,Accessories,104173.16,1.9,174,0.36
Smartwatch,Accessories,81295.79,3.4,176,0.19
Phone,Electronics,63948.59,2.8,427,0.14
Tablet,Sports,146341.41,2.7,234,0.03
Tablet,Home,136672.6,3.4,124,0.12
Phone,Sports,29078.23,4.2,16,0.14
Headphones,Electronics,84398.42,1.9,0,0.12
Laptop,Electronics,77011.08,2.2,485,0.44
Smartwatch,Sports,74831.41,1.6,75,0.22
Headphones,Home,72849.61,1.2,138,0.26
Headphones,Electronics,137621.48,3.6,498,0.23
Tablet,Sports,127296.77,3.0,494,0.09
Smartwatch,Sports,76554.14,4.5,436,0.04
Phone,Accessories,124621.95,1.8,449,0.05
Smartwatch,Sports,21401.51,3.5,256,0.31
Smartwatch,Electronics,22810.83,1.5,155,0.36
Headphones,Accessories,108521.66,1.7,229,0.35
Camera,Electronics,50124.16,4.9,292,0.03
Tablet,Electronics,1575.67,1.2,462,0.37
Phone,Accessories,39986.46,4.5,25,0.13
Camera,Accessories,7007.18,1.5,274,0.48
Camera,Electronics,116154.05,,46,0.03
Smartwatch,Sports,142655.14,2.0,43,0.18
Camera,Accessories,143904.51,2.6,44,0.41
Smartwatch,Home,141517.33,4.9,229,0.11
Smartwatch,Accessories,114902.81,3.0,392,0.09
Headphones,Accessories,89733.12,2.7,461,0.28
Smartwatch,Home,46870.17,4.7,449,0.4
Laptop,Sports,33432.74,3.2,84,0.07
Tablet,Electronics,97528.51,1.6,24,0.27
Tablet,Accessories,39718.62,4.2,369,0.3
Laptop,Home,97991.19,3.6,37,0.38
Phone,Sports,84997.44,2.3,44,0.4
Camera,Electronics,11180.07,3.7,445,0.05
Phone,Home,93271.31,2.8,141,0.32
Laptop,Home,36001.77,3.5,432,0.01
Tablet,Electronics,76472.78,1.7,325,0.47
Smartwatch,Sports,114642.64,4.0,56,0.04
Laptop,Sports,130136.55,3.9,96,0.09
Tablet,Home,103820.78,,429,0.16
Headphones,Sports,31769.03,1.1,79,0.29
Tablet,Home,115065.21,3.5,295,0.33
Headphones,Electronics,134284.04,3.5,253,0.13
Laptop,Accessories,88357.33,4.9,74,0.16
Camera,Sports,4474.28,3.4,328,0.15
Phone,Sports,75315.86,4.3,158,0.05
Phone,Electronics,45724.82,1.7,36,0.42
Tablet,Sports,3110.98,4.8,414,0.3
Laptop,Electronics,424.24,3.7,140,0.25
Phone,Electronics,96567.19,4.8,138,0.07
Camera,Sports,42790.34,3.4,467,0.33
Laptop,Accessories,2855.65,2.1,33,0.3
Tablet,Sports,104784.52,4.9,334,0.11
Camera,Electronics,116845.99,1.0,18,0.27
Smartwatch,Home,104835.7,4.2,282,0.37
Camera,Sports,64006.39,1.6,389,0.31
Tablet,Home,135255.35,3.2,343,0.35
Tablet,Sports,101096.8,4.3,150,0.38
Tablet,Electronics,63715.05,1.6,153,0.42
Tablet,Home,62681.97,5.0,417,0.08
Camera,Accessories,89729.26,4.9,184,0.28
Phone,Home,30108.89,2.3,364,0.15
Camera,Sports,149016.49,3.3,200,0.22
Camera,Accessories,92931.37,1.9,224,0.3
Tablet,Electronics,145260.61,3.3,24,0.01
Tablet,Sports,19727.64,3.8,352,0.38
Smartwatch,Electronics,66486.74,4.5,256,0.04
Laptop,Electronics,136245.17,1.0,169,0.34
Camera,Accessories,29188.75,1.4,177,0.24
Phone,Electronics,503.54,3.4,174,0.1
Headphones,Sports,41722.66,2.3,287,0.34
Phone,Sports,129999.44,3.7,26,0.16
Headphones,Accessories,110011.12,3.4,342,0.46
Headphones,Accessories,34151.44,1.8,202,0.36
Smartwatch,Home,149290.76,4.3,440,0.34
Laptop,Accessories,70593.2,1.8,322,0.35
Headphones,Home,98987.29,2.0,387,0.33
Tablet,Sports,49800.13,1.3,274,0.27
Laptop,Electronics,112840.15,1.5,48,0.29
Smartwatch,Sports,79979.61,3.8,306,0.15
Headphones,Electronics,51647.76,4.8,333,0.21
Tablet,Home,104295.08,4.9,414,0.0
Phone,Accessories,89879.41,3.0,368,0.45
Camera,Sports,29527.21,5.0,437,0.03
Phone,Sports,55416.88,2.3,120,0.35
Smartwatch,Home,70139.07,4.6,319,0.41
Tablet,Electronics,27071.6,1.4,295,0.42
Laptop,Accessories,17475.28,3.3,101,0.07
Phone,Accessories,19741.28,2.1,190,0.43
Phone,Electronics,118250.52,4.8,83,0.15
Smartwatch,Home,70006.87,3.5,419,0.18
Laptop,Home,38923.06,3.0,302,0.13
Smartwatch,Accessories,110696.01,2.2,253,0.32
Smartwatch,Accessories,132538.42,4.6,443,0.16
Laptop,Home,76526.88,3.6,183,0.42
Laptop,Accessories,142481.69,4.2,74,0.04
Smartwatch,Accessories,146024.32,3.0,322,0.47
Camera,Home,128891.45,1.9,139,0.07
Headphones,Sports,51640.32,1.9,113,0.14
Headphones,Accessories,62932.43,3.5,335,0.06
Camera,Accessories,101433.72,3.0,436,0.19
Phone,Electronics,3113.49,4.9,139,0.43
Phone,Sports,149716.12,3.4,283,0.48
Headphones,Accessories,3733.15,1.2,121,0.27
Headphones,Electronics,137390.2,3.3,70,0.08
Tablet,Home,108934.54,4.0,89,0.18
Headphones,Electronics,34813.94,2.5,81,0.07
Headphones,Accessories,81347.44,3.3,341,0.39
Tablet,Electronics,122080.36,4.4,336,0.39
Headphones,Accessories,77792.08,1.2,165,0.49
Headphones,Home,9717.74,3.8,168,0.44
Headphones,Accessories,49814.32,2.0,407,0.31
Headphones,Accessories,55131.72,3.4,134,0.06
Laptop,Electronics,77989.4,4.6,56,0.17
Camera,Accessories,118964.88,3.7,185,0.29
Phone,Electronics,76938.69,3.0,334,0.47
Phone,Electronics,75986.57,1.4,204,0.41
Smartwatch,Electronics,46787.59,4.8,434,0.06
Laptop,Sports,57318.0,1.2,42,0.21
Camera,Accessories,136416.0,2.2,226,0.08
Camera,Home,37793.82,2.1,111,0.16
Phone,Sports,43095.71,4.0,316,0.16
Laptop,Home,3806.33,3.3,489,0.18
Tablet,Home,30427.6,4.9,403,0.18
Phone,Accessories,111402.48,4.9,233,0.14
Camera,Home,134831.23,3.3,370,0.19
Smartwatch,Electronics,62561.19,3.3,474,0.06
Headphones,Home,108246.57,3.3,382,0.07
Phone,Sports,94809.58,1.9,221,0.42
Smartwatch,Home,560.19,2.3,298,0.25
Headphones,Accessories,16953.68,4.6,300,0.36
Laptop,Home,24563.13,2.5,73,0.41
Headphones,Accessories,39325.86,4.6,333,0.42
Headphones,Home,114149.74,3.7,484,0.05
Smartwatch,Home,13933.79,3.1,495,0.39
Headphones,Electronics,4566.07,2.0,68,0.29
Headphones,Home,47361.46,2.3,290,0.17
Phone,Sports,41184.65,2.3,291,0.32
Headphones,Sports,102135.1,1.5,118,0.36
Laptop,Electronics,130500.1,3.0,89,0.12
Phone,Accessories,149189.93,3.2,314,0.15
Headphones,Electronics,31109.85,1.8,176,0.38
Tablet,Home,104656.05,2.0,115,0.33
Smartwatch,Accessories,18872.69,2.8,217,0.47
Phone,Sports,135535.82,4.5,198,0.48
Smartwatch,Electronics,113108.72,4.8,235,0.39
Laptop,Accessories,109184.07,2.1,377,0.05
Camera,Electronics,41269.99,1.8,447,0.38
Laptop,Electronics,42506.97,1.2,461,0.01
Tablet,Electronics,86473.01,2.9,263,0.41
Smartwatch,Electronics,65193.37,4.7,52,0.18
Phone,Electronics,109213.83,1.8,80,0.37
Phone,Accessories,119630.47,3.1,449,0.26
Laptop,Sports,18080.75,3.4,362,0.02
Tablet,Home,96931.82,2.5,181,0.05
Smartwatch,Sports,9490.52,1.6,441,0.36
Headphones,Accessories,69753.75,3.6,240,0.35
Tablet,Accessories,97392.73,1.7,65,0.27
Camera,Accessories,142696.64,1.8,268,0.09
Headphones,Home,128228.05,1.5,312,0.24
Phone,Accessories,2836.14,4.4,361,0.36
Camera,Electronics,6085.95,1.9,92,0.27
Tablet,Sports,81251.72,3.5,398,0.34
Laptop,Sports,137499.92,3.3,419,0.25
Laptop,Sports,76220.45,3.6,358,0.28
Smartwatch,Accessories,112481.33,4.0,434,0.28
Laptop,Electronics,74809.26,4.2,195,0.3
Laptop,Home,143873.24,4.9,446,0.35
Smartwatch,Electronics,40446.96,2.0,250,0.21
Smartwatch,Home,140204.81,1.9,144,0.35
Camera,Electronics,123490.03,2.5,227,0.12
Smartwatch,Sports,107957.41,1.5,105,0.14
Camera,Accessories,39016.75,4.9,144,0.35
Laptop,Home,68205.32,3.4,16,0.43
Phone,Home,124368.31,1.9,31,0.3
Laptop,Sports,123271.52,3.2,82,0.42
Phone,Accessories,136462.61,4.5,28,0.23
Phone,Sports,17624.6,4.9,78,0.3
Headphones,Accessories,147568.84,4.3,277,0.14
Smartwatch,Sports,20084.69,3.2,50,0.12
Headphones,Electronics,9615.88,1.7,236,0.11
Laptop,Electronics,118978.4,4.3,278,0.37
Phone,Electronics,23977.41,4.2,8,0.08
Headphones,Sports,81675.78,1.9,127,0.2
Smartwatch,Accessories,37526.35,2.5,54,0.43
Laptop,Home,95599.79,2.2,405,0.46
Phone,Home,144282.78,,16,0.49
Smartwatch,Sports,23034.36,1.6,397,0.2
Camera,Accessories,143643.34,1.5,493,0.23
Smartwatch,Accessories,46235.66,2.8,39,0.5
Camera,Sports,120159.12,2.0,257,0.34
Camera,Accessories,99263.99,4.6,400,0.4
Laptop,Electronics,128740.17,4.2,118,0.05
Headphones,Home,61877.33,4.3,211,0.19
Camera,Home,52573.36,2.3,388,0.23
Smartwatch,Accessories,55280.17,4.4,72,0.47
Smartwatch,Electronics,121935.98,4.3,283,0.22
Camera,Sports,126169.59,4.0,306,0.19
Smartwatch,Electronics,36047.61,1.5,47,0.3
Smartwatch,Accessories,22639.29,1.8,484,0.01
Phone,Electronics,72544.44,3.1,408,0.01
Smartwatch,Sports,129408.97,1.4,404,0.26
Laptop,Accessories,22542.29,,81,0.38
Camera,Home,22446.89,4.7,27,0.47
Phone,Home,122839.64,4.5,420,0.1
Camera,Accessories,149428.41,3.2,301,0.43
Camera,Sports,95818.17,4.4,255,0.32
Camera,Home,34961.61,4.3,450,0.11
Smartwatch,Sports,106789.24,1.2,422,0.17
Headphones,Accessories,70326.67,4.0,268,0.22
Headphones,Electronics,55835.51,4.9,103,0.48
Tablet,Accessories,95625.58,1.3,123,0.39
Smartwatch,Accessories,78505.37,3.7,211,0.39
Camera,Electronics,13900.39,1.2,348,0.39
Headphones,Electronics,16518.62,4.5,287,0.45
Phone,Sports,1118.03,4.3,334,0.39
Camera,Accessories,129791.97,4.1,391,0.3
Laptop,Sports,24282.49,2.5,466,0.2
Phone,Home,46267.89,3.4,283,0.36
Camera,Electronics,38749.16,4.3,398,0.02
Headphones,Sports,39910.46,3.6,103,0.41
Laptop,Sports,75811.12,1.9,192,0.05
Smartwatch,Home,17174.2,4.0,26,0.32
Phone,Home,125025.95,3.4,144,0.45
Tablet,Electronics,120447.53,4.4,63,0.43
Laptop,Accessories,28652.8,2.3,293,0.42
Tablet,Sports,120053.39,3.0,484,0.28
Phone,Sports,133444.41,1.0,395,0.28
