area_sqft,price_lakhs
843.8,183.91
1041.66,172.06
1023.17,170.88
721.84,126.63
775.62,150.68
1110.04,200.51
1534.23,331.19
1322.39,239.13
504.81,132.64
506.05,107.59
712.53,125.39
934.62,182.59
916.89,171.93
1334.1,257.13
1353.29,226.84
901.98,152.56
820.31,133.43
1080.86,223.28
1272.12,269.6
1093.35,187.3
748.96,107.44
685.71,97.29
511.29,120.87
967.72,161.62
1118.09,202.23
1157.2,221.53
1303.12,258.98
1418.11,212.67
418.76,71.08
1041.67,195.28
1053.74,147.71
874.12,133.02
610.08,134.14
1405.62,225.34
693.99,158.01
250.0,56.23
907.03,194.89
816.75,149.61
1550.19,287.53
1071.39,169.98
793.16,122.76
831.1,142.88
827.06,159.48
1676.0,309.48
1136.42,180.29
407.49,75.55
814.45,127.31
891.73,141.89
512.35,42.78
275.97,89.0
1108.45,210.29
618.38,141.94
1337.07,202.47
902.87,149.64
734.01,111.04
250.0,37.95
1327.81,256.41
1002.73,176.33
743.13,124.99
588.4,125.33
1459.68,263.44
527.52,77.91
770.97,160.81
1099.41,205.48
1407.77,213.95
824.29,170.16
642.81,145.37
862.64,140.57
1216.56,220.14
1295.29,174.92
418.69,30.77
940.23,163.46
398.01,91.46
1209.48,199.25
1047.83,175.41
577.59,118.76
1436.95,286.09
1017.25,207.31
978.82,197.42
837.31,123.82
897.19,142.16
766.48,128.99
640.58,88.91
1330.2,238.32
727.54,120.08
715.76,116.23
854.75,151.92
1398.58,223.17
1295.91,270.88
761.8,140.62
1329.37,261.13
937.84,172.54
604.8,83.27
733.35,162.75
1380.64,263.05
1629.0,289.99
1011.94,175.38
701.71,128.03
856.28,133.23
633.14,122.57
684.13,128.46
649.73,84.55
872.23,153.01
942.24,151.96
848.14,142.42
822.54,145.98
1166.17,215.27
819.78,126.22
842.24,135.1
838.2,184.13
1440.15,227.39
728.07,105.82
1108.7,186.62
638.07,82.53
1022.48,173.84
1091.18,196.09
1279.49,218.75
765.51,86.06
510.11,112.73
625.61,99.38
1237.59,207.61
1628.61,244.86
1192.06,226.0
458.25,94.78
1180.23,212.58
569.67,113.75
777.8,129.8
965.53,208.64
1024.38,208.67
922.9,156.92
689.61,118.94
1270.99,179.39
715.35,113.6
1339.08,242.12
424.22,74.32
975.44,131.42
470.85,103.34
608.07,208.87
720.45,74.17
1432.21,286.92
1357.81,277.69
1205.99,220.76
911.65,171.84
965.82,188.38
1343.27,273.03
1145.46,231.6
906.3,156.59
1420.34,234.78
1185.09,232.25
984.85,211.71
739.36,163.27
707.77,85.83
782.34,170.68
1059.95,198.46
1192.52,228.99
394.5,33.85
250.0,48.53
566.98,106.16
757.31,132.97
1318.58,249.56
801.85,140.04
989.17,129.3
1046.27,171.41
541.75,110.61
1410.96,227.34
667.32,108.34
1445.93,289.53
855.84,153.41
781.87,156.1
511.22,122.81
969.05,146.84
1689.03,282.79
1044.76,171.63
994.65,180.52
666.69,94.65
1107.19,236.85
955.17,136.15
878.01,179.03
1073.18,226.31
264.45,20.0
864.82,120.43
481.04,77.95
910.11,173.06
646.53,101.32
670.46,103.05
433.3,76.01
1290.48,213.46
662.79,64.33
681.52,107.49
1435.72,227.42
1098.79,201.23
250.0,26.59
1384.88,222.44
1476.76,261.4
1444.03,235.36
1133.87,157.86
514.4,92.17
882.77,129.72
393.04,83.69
596.89,118.61
511.19,72.08
680.54,153.75
957.38,188.4
744.28,110.94
729.25,167.35
798.19,61.36
1424.82,285.52
1657.31,312.84
742.26,117.03
1017.63,165.36
605.55,100.77
1168.68,204.22
733.24,91.38
651.11,124.41
1600.56,316.27
425.38,107.71
250.0,32.33
1157.19,213.09
771.33,168.81
673.9,119.79
1856.08,372.39
1155.58,183.48
879.52,148.28
652.22,80.03
1056.03,205.63
293.5,29.37
719.36,150.9
887.02,177.41
974.72,218.6
850.15,163.71
657.38,120.95
1222.23,183.99
321.92,69.09
802.73,179.28
718.72,167.62
1254.15,218.21
739.39,135.12
1053.18,216.38
1016.57,186.9
257.71,66.16
877.02,197.06
290.04,65.0
1022.95,140.14
644.39,146.67
1315.33,220.28
836.73,125.37
630.48,93.32
1319.95,236.9
594.84,98.76
1213.14,196.83
1063.64,164.84
772.1,126.07
432.41,77.91
1334.58,289.42
1075.16,228.84
629.82,101.11
985.61,219.02
1252.16,223.98
939.21,225.55
983.44,183.24
1261.2,236.33
1438.04,266.58
858.14,138.18
431.89,120.75
444.1,70.24
658.15,108.84
572.79,122.93
311.14,20.0
1546.74,278.78
1084.83,185.04
716.67,91.56
888.62,152.62
274.76,52.8
1305.06,245.99
250.0,20.0
1078.51,157.64
256.55,71.44
755.1,182.49
1334.94,213.92
328.12,35.47
847.95,135.77
1119.72,176.05
1062.46,180.9
924.57,146.01
1073.52,202.77
686.21,118.58
1576.48,289.84
336.28,98.86
1306.72,261.86
966.32,166.04
1115.99,216.0
1178.09,268.94
1094.47,153.25
616.14,105.05
799.81,135.4
391.94,77.42
795.53,127.21
1012.88,199.79
1112.49,248.19
1037.0,146.91
285.72,49.24
703.24,116.89
668.21,120.57
441.44,50.18
607.42,102.39
900.45,180.3
1394.83,252.7
566.43,131.72
504.9,115.91
690.18,114.47
1018.11,188.77
1328.3,205.18
869.72,149.16
393.94,109.71
468.42,70.46
965.9,175.88
1248.34,199.41
1535.51,247.78
486.16,116.29
948.92,167.97
539.55,97.78
585.48,84.6
555.84,94.82
783.01,138.72
591.2,79.33
1767.6,342.12
739.11,126.67
1245.72,209.99
669.17,96.94
1681.63,297.67
1018.67,170.71
1192.93,219.07
693.12,160.09
1241.75,237.76
1017.21,185.02
767.36,129.05
522.04,112.3
816.86,121.78
786.9,129.41
1204.16,212.77
818.71,129.22
250.0,41.1
1126.16,159.77
1352.61,248.87
316.88,137.9
1531.66,284.51
1388.83,254.03
679.19,93.43
508.99,69.13
1268.54,208.17
420.62,48.96
666.08,133.3
439.7,65.3
902.07,151.02
1412.81,312.63
1031.22,171.48
1256.33,244.8
776.87,152.74
934.06,196.13
470.75,87.41
866.09,170.54
638.91,87.3
843.91,145.07
819.85,153.96
789.95,197.83
1637.64,289.46
1518.64,276.86
1395.65,248.52
1528.27,325.94
1396.76,270.33
892.17,166.85
856.28,137.64
982.39,186.51
826.26,162.87
535.98,88.95
1003.81,153.88
351.86,35.76
948.17,146.64
551.83,111.7
871.64,197.82
966.92,207.17
776.5,162.55
325.82,79.36
484.19,95.36
1060.39,196.65
704.9,115.4
1096.3,199.82
903.4,176.11
830.76,148.63
1021.68,126.96
663.79,99.49
1040.14,193.47
753.17,131.26
1787.7,342.5
503.12,69.94
774.96,147.54
789.08,172.79
426.85,76.12
1154.03,203.01
749.95,160.49
250.0,20.0
1143.3,196.85
677.34,83.28
863.28,153.43
1136.89,230.63
772.35,137.22
769.49,109.82
1762.65,343.74
250.0,53.42
449.91,62.78
517.78,115.19
1526.16,284.53
674.39,161.98
984.07,174.41
734.07,152.09
1111.12,152.2
895.55,132.24
988.58,169.41
1350.54,251.14
1054.09,184.97
642.73,105.01
1009.22,180.06
1746.53,331.2
1097.74,189.82
953.17,168.21
420.31,86.36
1153.55,258.92
1205.28,206.23
1009.45,214.99
939.93,150.49
1891.39,354.69
1199.4,190.59
1334.01,261.67
923.41,178.34
853.94,181.63
1121.23,175.16
853.61,149.99
882.35,142.49
1062.12,178.82
720.52,96.79
977.14,160.78
928.03,182.24
1238.46,219.39
686.04,165.95
250.0,48.25
791.28,165.14
1039.05,170.8
1237.44,183.98
657.5,126.31
1089.73,214.97
1297.3,235.56
1162.94,212.7
623.28,143.28
660.87,117.44
1052.25,169.82
1468.87,307.34
904.96,211.73
842.14,190.19
420.63,99.88
772.5,135.35
649.67,132.86
909.52,165.26
370.51,55.61
784.99,104.08
546.87,108.3
1229.08,245.19
599.29,109.15
699.68,160.55
998.74,198.43
741.2,100.9
1725.81,340.24
1225.68,210.19
906.02,134.0
1028.84,168.43
250.0,89.5
1331.1,283.36
1079.16,185.48
874.39,182.27
1098.05,208.75
1140.75,197.25
754.27,143.33
1033.06,140.83
1267.05,214.63
1059.21,188.65
811.59,154.45
1003.83,212.7
1383.78,306.01
1174.39,192.75
492.93,100.06
1105.34,212.2
1058.96,120.6
1307.44,250.08
911.49,147.67
770.73,93.54
421.14,76.74
656.89,141.66
1322.78,218.82
969.28,217.08
865.07,140.67
1353.47,293.79
1281.36,228.1
642.49,153.84
1320.35,235.01
319.5,55.09
1060.84,179.38
1019.46,176.73
1302.42,221.25
1033.35,179.84
814.4,179.83
842.05,167.6
1842.64,291.02
928.92,162.89
1108.98,236.03
250.0,68.16
610.43,89.84
1081.57,183.25
334.92,75.98
1092.29,179.25
646.21,86.72
538.15,96.68
644.91,132.43
1434.64,265.74
1016.7,179.0
581.35,94.26
1171.37,234.14
1190.41,191.01
766.54,157.31
1235.71,242.64
1252.36,214.29
1197.97,223.21
664.19,133.39
487.33,84.93
307.5,33.43
670.57,87.97
771.27,112.61
799.75,164.53
883.48,125.06
1506.55,279.26
781.15,130.12
882.93,132.89
263.84,20.0
1679.79,298.46
439.43,111.14
652.6,119.45
1143.5,275.11
986.17,223.15
1475.12,241.29
1152.0,178.07
871.55,178.98
1265.43,205.62
1306.46,215.52
668.94,135.28
1237.06,263.95
822.21,169.37
863.78,158.21
950.03,199.8
766.73,180.14
747.89,130.53
1244.65,201.26
364.87,48.57
528.43,92.67
1136.16,194.27
874.49,165.79
1247.03,198.27
1025.28,191.71
433.2,66.85
921.99,166.87
1087.09,230.68
981.91,227.8
736.1,133.81
804.12,180.8
703.97,132.91
436.18,42.52
388.04,74.86
1036.51,155.07
594.99,139.24
1101.46,190.37
691.73,71.26
440.4,43.24
757.22,121.11
1633.03,242.95
866.54,163.64
1126.05,230.79
959.08,160.9
408.18,76.41
1407.14,300.09
813.26,130.6
441.32,64.08
720.72,117.08
827.81,167.21
1162.32,187.3
661.73,117.38
1817.12,366.54
571.99,72.54
1114.2,217.37
250.0,72.31
856.71,175.23
1028.53,210.15
508.15,73.8
1424.67,279.57
1052.07,168.23
788.83,140.41
1048.29,155.94
692.34,127.32
1337.98,241.99
1255.35,262.67
1030.69,159.08
1114.09,193.44
382.98,47.18
1413.43,240.69
865.22,117.09
1258.77,196.69
1162.44,225.98
1253.4,190.11
533.28,44.3
577.83,123.38
1686.9,282.44
368.23,97.34
515.84,89.95
915.14,165.17
915.74,127.4
710.99,112.85
1115.63,190.43
1215.73,241.46
893.64,167.39
806.03,149.44
892.21,145.44
725.92,129.25
305.62,84.4
1005.32,193.17
1168.04,209.07
846.13,137.85
250.0,67.03
699.9,130.27
1217.0,229.79
396.61,78.07
1143.56,226.78
744.1,94.39
893.43,162.23
659.94,97.01
502.55,75.83
1401.99,230.29
1185.54,223.2
1125.65,238.98
1217.99,252.68
1075.95,212.66
1230.45,262.04
667.63,120.15
1382.19,225.1
1350.95,238.74
1033.17,197.31
799.2,171.99
471.76,117.4
980.03,132.75
1489.72,216.76
493.71,82.45
1256.33,250.1
735.0,121.21
764.87,125.49
488.59,73.49
636.63,103.94
1126.37,212.73
1169.89,161.42
982.55,201.24
724.72,148.76
513.75,55.58
921.62,172.7
772.27,148.26
973.91,149.91
787.57,128.73
796.52,131.31
955.64,122.06
1023.27,167.05
1328.37,262.31
782.05,116.45
1090.92,198.06
1531.27,286.0
1100.23,174.75
1307.49,261.54
682.78,113.21
647.88,106.8
844.22,154.38
881.47,246.44
1274.79,251.92
644.61,117.26
868.98,141.59
1276.19,259.06
975.44,214.68
896.21,177.56
983.47,179.62
505.36,117.02
499.69,111.06
344.13,53.86
972.34,192.7
1221.6,204.53
1167.96,218.18
1300.27,192.97
1408.98,277.33
950.63,147.4
877.39,178.64
1416.59,242.72
654.64,95.61
487.51,58.05
781.39,141.49
740.49,152.47
916.91,130.16
602.49,93.71
1029.41,199.89
700.81,115.05
1329.87,298.23
481.9,56.89
851.18,160.05
782.78,163.87
980.81,151.55
1224.35,258.32
993.17,207.18
854.99,140.03
1141.94,226.46
1195.06,204.45
994.22,143.52
1035.66,204.63
1126.32,205.86
324.63,55.76
777.22,140.41
1031.68,190.12
797.94,122.3
799.15,122.29
1031.22,185.07
1039.18,198.33
1063.47,204.88
622.72,127.69
403.77,103.63
1181.54,183.9
640.15,132.68
615.97,127.44
584.39,106.78
1302.86,250.8
974.21,161.58
1019.88,170.13
1141.34,232.42
885.17,170.68
1254.44,240.68
481.12,75.22
520.04,85.72
500.73,76.74
1047.58,182.56
1077.25,216.61
734.6,112.5
818.65,134.67
1343.82,244.37
656.95,144.92
1003.4,187.6
660.0,76.92
1283.59,285.31
1119.95,225.69
410.38,83.04
808.72,126.17
250.0,65.11
1215.16,239.47
1616.56,302.24
250.0,20.0
400.52,35.11
958.56,184.44
893.54,176.47
756.2,159.44
291.83,44.1
1013.21,132.62
1210.63,204.19
1896.44,344.24
1357.55,178.13
445.45,102.9
895.84,190.16
1107.23,152.17
659.11,95.97
1173.0,194.01
1146.18,191.66
1333.08,256.34
1180.78,198.77
999.8,166.84
676.72,114.22
447.42,142.57
976.66,235.56
758.66,167.86
792.48,139.4
1292.63,206.92
1379.12,223.25
467.62,96.35
826.35,123.4
748.38,107.28
1010.22,178.85
250.0,46.38
388.71,84.16
858.88,180.04
1175.14,233.84
926.35,137.33
1135.03,185.6
969.06,213.42
1346.7,248.1
1420.06,289.74
633.84,108.09
1209.28,207.16
1077.84,131.05
1776.63,354.21
620.76,117.14
859.14,156.89
538.7,57.56
559.47,116.12
1034.95,189.47
971.94,173.3
1089.51,186.44
1081.91,126.26
817.53,138.12
815.11,119.86
560.22,119.76
654.6,113.23
880.12,140.2
968.96,195.45
1148.78,180.02
1113.1,225.27
1444.98,283.01
559.56,83.51
818.6,154.35
590.14,73.87
1347.05,273.09
724.13,158.48
1304.26,234.47
1408.48,247.27
1044.7,207.03
1002.57,131.59
913.53,158.47
789.01,136.49
746.92,119.44
848.4,182.93
1538.53,275.94
535.35,86.02
971.61,110.81
1148.96,216.75
800.47,135.72
1045.63,184.36
373.39,78.82
1363.77,214.43
1295.9,227.93
865.55,147.61
592.06,114.84
1177.51,189.98
498.16,77.58
548.38,129.97
881.24,135.9
1431.31,285.04
1124.2,229.61
673.55,206.53
311.27,73.53
914.53,170.6
988.0,206.3
874.53,147.77
1532.24,283.95
853.83,133.63
250.0,96.65
757.5,110.12
1059.13,205.2
1035.41,193.27
838.16,125.5
780.22,116.86
250.0,20.0
930.02,148.51
781.48,140.87
987.24,186.11
1071.95,199.14
1334.37,246.48
565.55,126.89
447.11,84.83
699.11,144.6
642.54,130.44
611.11,124.79
1405.72,270.33
951.95,176.44
1590.34,253.8
898.93,183.82
489.84,128.23
617.14,83.87
1258.56,248.61
503.15,91.29
1095.26,206.96
775.14,168.49
574.56,126.32
1385.28,232.72
694.0,104.85
610.35,94.87
872.39,145.9
722.12,131.75
1675.25,295.27
1271.13,217.33
693.26,108.89
733.63,135.55
250.0,22.06
948.09,188.9
638.53,118.26
930.8,125.7
250.0,55.77
890.64,177.06
1494.53,299.56
918.95,145.49
628.86,88.63
892.84,175.73
877.51,148.69
1667.14,309.72
783.51,160.83
478.85,84.37
907.51,166.96
968.44,148.86
1096.8,206.75
1164.52,220.39
1584.43,273.47
691.52,128.56
659.71,128.17
251.05,60.03
1131.58,178.47
589.44,82.33
1212.12,192.84
727.93,118.12
1504.09,196.16
398.27,93.71
1258.02,243.24
1216.34,187.95
1084.3,186.77
508.96,106.27
1085.9,212.58
944.41,167.98
259.41,84.98
1445.4,282.31
779.04,157.36
1418.43,288.15
876.32,143.54
1243.81,197.52
599.17,94.04
975.05,152.29
950.38,174.89
786.74,126.34
595.77,112.86
250.0,56.17
603.98,94.43
1145.18,208.73
411.67,55.37
484.15,98.83
397.8,31.49
973.11,183.64
587.31,98.16
1327.12,220.68
1157.12,181.54
970.04,154.34
1006.38,233.37
632.97,104.49
633.06,111.52
1148.86,206.75
1219.69,228.0
1145.79,202.43
735.3,136.94
763.04,165.65
573.89,120.62
1168.89,275.65
250.0,50.36
250.0,24.99
250.0,51.14
250.0,20.26
1375.0,272.22
1175.38,210.34
480.49,96.94
862.92,122.29
1413.03,230.36
1075.07,156.72
1640.03,318.09
860.01,138.35
670.69,116.72
521.61,131.38
908.28,154.25
1227.62,239.73
934.69,161.43
774.63,163.72
1339.78,231.86
1085.11,223.55
860.3,185.02
631.69,80.2
810.95,162.06
1065.46,223.89
626.88,103.47
468.22,65.56
731.95,95.27
882.78,165.21
1377.15,242.55
493.99,86.0
979.36,173.03
802.85,157.24
820.22,162.54
1438.78,317.96
928.42,184.65
580.26,139.03
1211.06,218.36
1185.33,224.94
549.59,95.25
482.47,73.28
1043.68,200.36
888.46,164.5
735.3,90.08
1269.7,256.39
692.7,86.54
1047.55,184.89
1311.13,229.41
781.3,124.78
259.82,26.35
758.93,137.71
966.25,175.1
1251.05,221.76
717.59,95.43
1503.08,257.52
445.41,70.45
957.45,156.46
816.29,170.13
1371.48,211.14
384.22,58.34
1048.97,155.26
814.52,120.56
1435.2,256.0
610.0,130.56
1045.36,223.76
606.63,95.45
965.82,123.59
770.72,160.65
765.17,169.46
250.0,20.0
1045.1,199.37
521.22,98.16
509.16,67.94
355.65,20.0
530.38,75.54
1075.17,170.86
1057.91,152.32
1132.3,204.43
540.56,57.31
975.17,185.46
684.62,186.28
1234.16,234.03
1049.1,241.63
670.22,155.56
1264.2,205.8
1077.57,206.31
414.55,96.36
314.97,27.18
428.31,47.74
1477.21,292.83
544.59,40.62
1556.65,295.45
526.44,102.41
489.15,126.23
1207.98,253.53
1223.93,214.91
1094.54,160.59
1136.64,215.7
619.43,103.36
1191.55,182.93
984.0,172.73
772.15,136.89
933.12,139.07
1271.23,210.1
1037.15,208.34
250.0,51.19
1211.93,167.73
1185.12,262.44
767.33,125.51
940.86,181.89
939.46,207.59
250.0,38.7
759.42,156.78
772.96,108.49
844.45,90.1
715.95,145.76
1131.99,215.25
616.8,106.4
1218.53,194.46
1115.51,183.8
1376.15,202.63
1506.83,238.44
1509.16,243.96
485.03,61.81
1020.47,175.56
648.77,169.51
2048.1,362.0
1114.92,157.03
1395.71,240.96
1052.38,173.13
250.0,60.35
625.75,140.13
660.05,141.57
763.45,146.09
1025.85,178.36
1075.47,201.09
250.0,39.76
817.08,139.98
729.94,156.43
1383.36,248.77
1107.29,210.66
835.92,121.64
978.29,224.64
309.54,54.94
1131.47,210.83
761.56,119.22
617.42,98.2
1359.98,288.31
995.75,144.44
667.1,119.63
688.46,125.7
1028.07,158.41
1000.86,193.63
910.3,143.14
478.83,133.2
530.59,105.13
638.09,114.16
831.35,91.63
885.54,116.04
844.01,185.75
860.01,145.26
1558.44,274.49
1197.24,208.12
1315.88,231.91
1062.49,232.38
925.34,149.59
1043.49,145.89
979.04,235.59
1182.79,221.0
558.7,93.73
1153.66,253.51
958.47,208.24
267.52,20.0
930.0,189.92
442.82,94.19
712.75,103.5
844.28,89.72
372.51,62.88
881.19,145.49
923.96,174.97
1164.28,189.39
741.18,124.73
996.07,226.41
866.61,148.0
753.61,171.3
315.3,22.07
860.94,192.64
1160.58,205.97
573.2,58.07
823.78,172.82
875.33,152.85
1285.85,224.34
910.54,124.02
1000.83,166.29
896.97,190.07
727.69,119.07
502.93,56.68
800.22,129.63
1037.68,206.3
943.08,172.22
1417.83,279.11
1231.05,260.13
1334.2,219.4
250.0,44.84
1452.77,247.64
993.38,165.23
1043.12,164.97
1213.61,227.17
907.46,140.08
525.37,80.2
1406.59,209.8
631.12,140.45
555.0,89.45
817.99,155.8
764.9,171.08
901.33,191.91
865.63,145.94
1371.5,233.77
1060.76,188.13
599.77,86.44
647.82,139.4
764.13,134.21
765.53,118.65
719.84,145.96
514.39,101.87
1001.64,144.89
740.54,144.66
566.87,154.87
1069.92,196.11
1196.74,233.4
814.03,182.28
1523.52,299.41
1675.43,261.75
1073.91,145.14
735.92,151.3
994.13,206.72
471.44,52.52
594.85,130.89
311.06,36.87
680.04,114.23
468.62,70.02
1118.42,245.64
637.79,83.61
996.82,162.04
1161.77,222.27
1309.97,214.84
776.3,181.28
1008.72,182.94
1019.88,207.56
1345.23,248.28
1174.25,217.68
1356.17,270.82
317.37,72.7
667.51,153.1
1261.14,219.72
1103.25,206.67
856.23,107.7
734.08,103.12
1176.04,190.12
250.0,24.03
1177.27,220.66
931.74,138.31
728.91,133.8
1075.85,194.53
764.88,137.76
910.16,167.82
883.81,162.0
1160.59,257.65
955.71,174.65
250.0,41.91
412.77,35.39
520.54,59.02
1059.79,224.25
1094.9,219.2
1484.63,290.59
544.95,133.54
1358.24,256.16
250.0,90.03
906.22,137.05
985.82,136.37
984.56,174.27
791.64,150.51
941.26,179.79
467.67,112.56
1202.81,216.85
987.43,197.5
1026.78,181.96
802.34,123.26
785.21,149.86
1083.66,211.59
1456.49,262.29
412.23,73.24
394.58,57.98
993.17,155.91
783.73,158.13
943.44,148.3
891.67,136.19
1117.7,205.72
799.84,120.09
477.13,84.9
623.55,148.02
843.84,152.6
460.76,47.94
887.1,159.56
921.26,124.32
774.77,76.86
973.23,146.12
335.0,96.59
566.39,83.53
500.06,133.89
1207.95,240.19
1707.16,349.46
591.71,48.19
817.67,168.37
657.3,111.7
977.43,197.58
687.06,116.64
998.97,180.4
1132.76,200.71
471.66,87.86
995.03,212.7
272.08,59.19
810.21,141.83
786.71,115.24
819.8,135.33
790.78,115.76
726.78,111.15
806.98,168.04
983.35,187.71
993.19,223.45
940.32,160.74
699.24,126.84
1278.12,232.11
1433.87,256.53
449.05,46.89
957.49,162.07
736.15,153.27
1223.96,230.88
895.59,168.38
918.61,201.78
1073.24,232.34
795.86,163.9
1487.12,324.48
1078.41,213.63
1226.06,207.73
822.81,136.06
857.0,166.16
1184.07,198.95
1148.91,231.87
462.97,23.67
944.67,154.59
1065.84,207.68
854.39,153.14
1032.62,150.51
869.2,161.49
250.0,67.55
441.19,37.55
1241.24,256.3
814.47,128.14
966.39,167.75
898.72,129.91
611.15,111.5
736.52,225.88
1015.13,174.95
1050.85,190.47
1665.94,278.98
732.79,102.6
1484.72,270.94
598.85,93.95
1071.01,199.04
962.26,153.99
855.95,156.9
898.02,104.17
682.08,70.29
1216.37,245.68
605.08,99.74
1011.13,162.65
1164.55,193.8
1384.47,252.4
1240.12,211.32
1100.35,168.76
676.79,134.13
624.98,104.07
501.5,45.92
468.01,81.21
899.51,139.06
645.4,99.8
1319.73,215.69
697.36,150.8
932.99,166.51
807.37,137.85
408.65,74.77
1281.3,217.34
1143.42,179.15
1183.68,209.25
1108.23,167.15
634.18,124.46
640.98,125.64
1058.2,158.69
1440.02,229.79
1035.09,173.11
1242.46,261.86
715.94,127.51
1284.25,242.79
753.19,75.98
984.06,154.32
771.84,144.69
1211.2,250.85
1215.97,253.07
383.13,78.66
1363.85,284.09
1731.74,360.68
775.63,136.86
855.62,172.76
1333.8,206.88
923.37,204.79
898.61,183.92
1563.94,299.35
426.0,76.67
623.86,138.82
1046.24,213.29
333.16,36.81
769.45,143.67
766.24,148.33
1236.62,214.96
1142.5,236.74
310.87,104.89
657.41,148.54
658.48,95.45
824.2,149.43
515.86,79.72
1058.08,180.69
657.03,107.54
1106.02,226.7
899.0,138.21
559.42,82.92
1385.9,254.15
1396.2,298.53
1001.62,216.97
816.28,160.1
530.3,74.01
1274.89,240.16
1187.92,239.62
615.1,144.24
659.62,153.46
1059.92,227.25
488.59,110.26
681.01,135.11
535.8,113.33
547.08,136.93
647.98,133.9
1217.1,200.85
285.91,71.77
1051.72,161.12
990.28,179.02
1238.92,195.02
989.97,206.58
767.41,150.1
614.64,133.8
1246.64,239.71
1073.93,184.61
727.4,144.94
1218.12,223.77
743.94,139.6
899.67,172.64
688.43,121.37
1086.84,188.73
552.03,85.97
795.49,154.33
670.91,108.06
992.3,191.64
1035.97,204.12
513.54,145.44
1042.25,206.65
383.15,30.65
1667.19,312.71
720.98,159.12
1267.24,217.47
970.41,196.78
984.63,189.52
491.87,122.51
1195.2,230.32
917.03,166.4
1064.55,196.48
868.25,160.55
945.52,169.71
589.49,78.06
846.49,163.55
753.04,163.46
653.05,138.8
947.08,169.69
1027.19,179.14
987.77,161.59
864.21,131.06
1043.89,204.17
984.76,183.57
934.13,159.75
958.15,184.81
1314.05,252.81
478.22,132.14
788.49,105.03
1018.36,160.27
346.04,132.76
1383.9,247.37
989.19,184.54
1234.92,232.69
1291.92,214.33
1044.36,171.73
250.0,26.33
951.69,130.63
974.16,201.21
519.6,135.2
273.61,32.25
1061.58,228.49
462.78,95.85
1621.5,330.77
992.1,189.57
1373.03,272.02
910.91,176.7
1163.04,193.8
918.64,173.89
1251.95,238.24
250.0,83.28
1210.85,231.37
1134.07,180.04
846.05,143.33
756.79,158.35
795.31,133.21
998.97,177.26
1324.91,241.86
713.03,86.0
304.38,63.1
1769.6,353.93
1135.05,148.06
763.08,132.42
1316.1,204.37
1226.79,225.09
1072.3,197.93
733.03,140.31
1133.56,219.39
1281.35,216.99
297.97,20.0
978.57,169.75
1004.36,160.73
993.13,179.1
916.16,160.98
1315.13,219.46
826.04,151.97
899.03,189.27
1010.48,211.9
837.68,149.17
414.9,96.02
974.95,130.19
978.91,159.46
772.19,61.36
853.69,122.81
250.0,55.28
1322.94,226.57
1215.36,182.37
431.76,88.27
663.59,106.16
1406.98,284.82
495.8,31.02
1067.46,209.97
727.79,195.51
1043.55,249.91
917.55,183.82
800.87,173.79
1035.98,180.95
727.43,119.37
275.52,46.06
575.3,83.34
533.25,40.72
338.56,54.51
1029.29,173.83
839.53,123.15
1023.88,166.01
1082.26,204.02
1164.76,257.2
1042.42,193.59
557.14,99.52
1102.83,197.69
977.63,182.27
1666.54,292.08
902.77,162.83
1034.01,163.03
866.81,160.3
917.11,189.14
893.49,142.97
747.88,81.9
962.07,173.2
1117.62,189.61
753.17,135.15
1192.45,195.29
1150.01,211.75
591.91,84.78
562.71,150.3
1056.85,177.95
