match_id,team1,team2,winner,venue,runs,wickets,overs
3087,CSK,KKR,MI,Chinnaswamy,196,5,10.0
3088,MI,CSK,KKR,Kotla,239,9,11.1
3089,CSK,SRH,MI,Chepauk,115,7,17.3
3090,DC,MI,RCB,Eden Gardens,171,7,11.7
3091,KKR,RR,DC,Eden Gardens,90,4,12.2
3092,CSK,DC,DC,Eden Gardens,159,3,14.8
3093,KKR,RCB,RR,Kotla,230,2,19.3
3094,KKR,RCB,SRH,Kotla,182,2,19.0
3095,CSK,PBKS,MI,Chepauk,166,9,17.2
3096,SRH,MI,KKR,Narendra Modi Stadium,203,4,19.9
3097,RR,KKR,MI,Narendra Modi Stadium,174,8,19.3
3098,RR,CSK,PBKS,Wankhede,185,8,16.3
3099,RR,RR,CSK,Narendra Modi Stadium,140,2,17.3
3100,DC,RR,SRH,Wankhede,114,6,11.9
3101,MI,SRH,PBKS,Kotla,177,1,18.7
3102,RCB,SRH,KKR,Chinnaswamy,166,0,10.3
3103,SRH,RR,RR,Kotla,157,3,19.0
3104,PBKS,CSK,SRH,Narendra Modi Stadium,96,7,19.6
3105,PBKS,RCB,RCB,Wankhede,182,8,12.2
3106,SRH,PBKS,KKR,Eden Gardens,175,1,14.7
3107,RCB,RR,DC,Chinnaswamy,162,0,16.5
3108,MI,RR,CSK,Wankhede,189,6,14.7
3109,RR,SRH,CSK,Chinnaswamy,136,8,17.2
3110,CSK,SRH,RCB,Narendra Modi Stadium,110,4,19.0
3111,DC,MI,CSK,Chinnaswamy,217,4,12.8
3112,CSK,RCB,RR,Kotla,114,1,15.6
3113,KKR,DC,RR,Kotla,138,1,18.7
3114,MI,MI,RCB,Chinnaswamy,132,8,13.5
3115,PBKS,CSK,PBKS,Chinnaswamy,206,9,12.9
3116,RR,RCB,CSK,Chinnaswamy,149,0,12.3
3117,SRH,CSK,MI,Kotla,82,1,13.5
3118,DC,PBKS,MI,Chinnaswamy,148,8,12.8
3119,CSK,RCB,MI,Wankhede,136,9,13.5
3120,KKR,RCB,RR,Wankhede,156,4,18.2
3121,CSK,PBKS,MI,Narendra Modi Stadium,81,0,11.3
3122,KKR,RR,PBKS,Kotla,191,6,16.0
3123,MI,RCB,CSK,Kotla,113,8,19.4
3124,RR,DC,KKR,Eden Gardens,186,3,14.0
3125,DC,MI,CSK,Kotla,208,6,14.1
3126,SRH,RCB,DC,Chepauk,85,5,12.1
3127,CSK,PBKS,SRH,Kotla,234,3,18.9
3128,DC,DC,PBKS,Wankhede,213,3,12.6
3129,MI,RCB,SRH,Chinnaswamy,148,1,18.4
3130,DC,MI,RR,Kotla,139,0,15.6
3131,MI,RR,CSK,Wankhede,82,0,18.7
3132,DC,PBKS,KKR,Kotla,215,9,15.4
3133,PBKS,DC,MI,Wankhede,187,6,10.6
3134,RCB,RCB,DC,Chepauk,184,9,16.2
3135,SRH,SRH,DC,Chinnaswamy,160,4,18.6
3136,RCB,MI,KKR,Chepauk,207,1,14.2
3137,CSK,MI,KKR,Kotla,234,7,17.0
3138,RR,RCB,CSK,Chepauk,219,2,17.5
3139,MI,RCB,KKR,Wankhede,117,6,11.4
3140,PBKS,MI,MI,Chepauk,174,3,12.2
3141,KKR,RR,PBKS,Kotla,221,1,17.7
3142,SRH,MI,PBKS,Narendra Modi Stadium,80,3,17.8
3143,RR,PBKS,KKR,Chepauk,102,5,17.2
3144,MI,SRH,SRH,Chepauk,216,8,18.5
3145,PBKS,CSK,RR,Chinnaswamy,96,2,19.9
3146,DC,MI,CSK,Chepauk,124,8,17.7
3147,RCB,MI,SRH,Kotla,231,6,17.8
3148,DC,KKR,DC,Chinnaswamy,180,8,14.7
3149,DC,PBKS,RR,Wankhede,224,1,15.2
3150,RCB,RCB,MI,Chinnaswamy,228,2,11.8
3151,MI,DC,SRH,Kotla,105,1,16.1
3152,MI,DC,RCB,Wankhede,237,4,19.3
3153,CSK,PBKS,SRH,Narendra Modi Stadium,87,2,14.9
3154,RR,KKR,RCB,Narendra Modi Stadium,128,6,16.6
3155,RR,SRH,MI,Eden Gardens,202,4,13.4
3156,RR,SRH,DC,Narendra Modi Stadium,125,1,16.8
3157,PBKS,CSK,DC,Wankhede,114,3,11.2
3158,CSK,CSK,MI,Wankhede,156,6,18.0
3159,SRH,MI,MI,Wankhede,172,7,12.7
3160,MI,RR,SRH,Narendra Modi Stadium,98,1,13.0
3161,DC,KKR,CSK,Chinnaswamy,199,7,18.9
3162,RCB,MI,SRH,Narendra Modi Stadium,208,8,15.7
3163,RR,RR,RR,Chepauk,126,5,17.7
3164,SRH,RR,SRH,Kotla,124,1,15.1
3165,PBKS,KKR,DC,Eden Gardens,104,3,18.5
3166,CSK,PBKS,CSK,Kotla,94,6,18.7
3167,CSK,RCB,RCB,Narendra Modi Stadium,100,7,18.3
3168,RR,PBKS,MI,Kotla,89,4,14.1
3169,RR,MI,CSK,Eden Gardens,192,9,17.9
3170,CSK,KKR,MI,Chepauk,110,2,18.2
3171,RR,RR,KKR,Eden Gardens,139,9,15.5
3172,RCB,CSK,PBKS,Kotla,217,7,18.0
3173,RR,KKR,MI,Narendra Modi Stadium,154,4,10.7
3174,RR,RR,MI,Narendra Modi Stadium,118,8,15.9
3175,RR,PBKS,SRH,Wankhede,177,7,10.6
3176,DC,KKR,MI,Eden Gardens,182,6,17.3
3177,MI,RR,RCB,Chinnaswamy,89,6,19.7
3178,SRH,PBKS,SRH,Narendra Modi Stadium,189,4,19.0
3179,SRH,DC,PBKS,Chepauk,217,7,11.2
3180,RCB,RR,RCB,Wankhede,133,5,12.8
3181,SRH,MI,SRH,Wankhede,82,4,16.4
3182,SRH,CSK,CSK,Eden Gardens,87,2,10.9
3183,SRH,SRH,RCB,Wankhede,166,0,15.4
3184,MI,MI,DC,Chepauk,168,1,18.4
3185,KKR,RR,RCB,Kotla,238,2,18.0
3186,PBKS,PBKS,CSK,Kotla,141,2,17.4
3187,PBKS,PBKS,CSK,Chinnaswamy,98,5,18.0
3188,DC,RR,MI,Chepauk,160,1,15.0
3189,DC,MI,DC,Chepauk,167,7,16.8
3190,CSK,PBKS,KKR,Kotla,216,5,13.7
3191,MI,CSK,CSK,Wankhede,180,0,10.8
3192,SRH,DC,KKR,Wankhede,165,6,16.7
3193,KKR,KKR,DC,Wankhede,186,2,13.5
3194,RCB,SRH,MI,Narendra Modi Stadium,170,8,10.1
3195,KKR,DC,RR,Eden Gardens,122,4,13.0
3196,RCB,PBKS,DC,Chinnaswamy,83,0,18.4
3197,RR,RR,CSK,Chepauk,227,7,13.6
3198,MI,MI,PBKS,Chepauk,124,1,10.7
3199,PBKS,MI,KKR,Chinnaswamy,204,3,15.2
3200,DC,SRH,KKR,Eden Gardens,186,9,17.8
3201,KKR,CSK,DC,Narendra Modi Stadium,92,3,16.4
3202,CSK,RCB,DC,Chinnaswamy,122,0,16.4
3203,PBKS,DC,RR,Chinnaswamy,226,5,12.3
3204,MI,RCB,RR,Eden Gardens,236,0,13.4
3205,MI,RR,RCB,Chinnaswamy,233,4,14.0
3206,SRH,PBKS,KKR,Kotla,88,0,16.6
3207,CSK,CSK,CSK,Eden Gardens,126,7,14.2
3208,DC,SRH,MI,Chepauk,192,0,12.0
3209,PBKS,PBKS,RCB,Eden Gardens,157,7,11.3
3210,RCB,PBKS,PBKS,Wankhede,177,6,13.7
3211,CSK,DC,CSK,Kotla,97,8,14.3
3212,PBKS,DC,PBKS,Chinnaswamy,145,3,11.4
3213,PBKS,KKR,MI,Eden Gardens,92,3,18.4
3214,RR,RCB,MI,Narendra Modi Stadium,164,3,13.8
3215,PBKS,DC,MI,Chinnaswamy,162,8,13.6
3216,SRH,MI,PBKS,Wankhede,172,4,11.8
3217,DC,CSK,SRH,Chepauk,191,6,15.2
3218,RCB,KKR,KKR,Narendra Modi Stadium,109,6,17.4
3219,RR,SRH,MI,Wankhede,205,5,19.2
3220,DC,MI,PBKS,Narendra Modi Stadium,187,6,15.0
3221,CSK,MI,KKR,Narendra Modi Stadium,155,8,12.0
3222,PBKS,KKR,SRH,Wankhede,162,5,13.1
3223,PBKS,SRH,PBKS,Chepauk,114,0,19.0
3224,CSK,DC,SRH,Narendra Modi Stadium,120,1,19.1
3225,CSK,RR,MI,Wankhede,90,8,18.3
3226,KKR,DC,CSK,Wankhede,174,6,18.0
3227,RCB,SRH,CSK,Wankhede,150,1,19.5
3228,RCB,SRH,SRH,Chinnaswamy,238,0,17.1
3229,RR,MI,RCB,Eden Gardens,165,3,11.8
3230,RR,MI,RR,Kotla,117,1,12.1
3231,RCB,DC,DC,Chinnaswamy,96,9,19.6
3232,DC,RR,PBKS,Narendra Modi Stadium,96,3,20.0
3233,SRH,SRH,MI,Wankhede,153,5,14.3
3234,RCB,RR,RR,Wankhede,169,1,12.5
3235,DC,DC,RR,Kotla,225,1,10.4
3236,PBKS,CSK,RCB,Narendra Modi Stadium,199,7,13.4
3237,PBKS,RR,MI,Narendra Modi Stadium,215,7,16.0
3238,CSK,RR,CSK,Eden Gardens,197,2,13.0
3239,KKR,CSK,DC,Eden Gardens,130,9,12.2
3240,CSK,MI,CSK,Eden Gardens,172,3,18.6
3241,RR,MI,RCB,Eden Gardens,143,8,18.0
3242,CSK,PBKS,KKR,Kotla,115,9,11.4
3243,PBKS,KKR,PBKS,Kotla,93,5,17.6
3244,MI,RR,RR,Chinnaswamy,194,7,15.8
3245,KKR,RR,MI,Eden Gardens,156,3,12.3
3246,MI,SRH,RR,Kotla,113,4,12.8
3247,RR,RCB,SRH,Narendra Modi Stadium,84,5,15.8
3248,CSK,DC,CSK,Chepauk,213,1,18.0
3249,PBKS,SRH,CSK,Eden Gardens,172,2,10.5
3250,CSK,SRH,DC,Chinnaswamy,175,6,11.3
3251,RR,RR,KKR,Eden Gardens,137,3,17.5
3252,RR,RCB,RR,Chepauk,200,7,14.6
3253,CSK,MI,PBKS,Chinnaswamy,119,4,19.0
3254,RCB,MI,SRH,Wankhede,181,0,11.9
3255,CSK,PBKS,PBKS,Wankhede,135,4,16.9
3256,KKR,RR,RR,Wankhede,111,5,18.0
3257,MI,SRH,RCB,Narendra Modi Stadium,175,1,17.1
3258,KKR,PBKS,KKR,Wankhede,98,1,19.7
3259,DC,RCB,SRH,Chinnaswamy,224,1,13.8
3260,SRH,MI,SRH,Wankhede,211,8,19.0
3261,MI,PBKS,RR,Eden Gardens,129,0,17.4
3262,SRH,MI,MI,Wankhede,182,5,17.2
3263,MI,PBKS,RR,Chepauk,122,8,19.8
3264,RCB,RR,MI,Chepauk,200,1,16.1
3265,PBKS,SRH,RCB,Chinnaswamy,239,1,16.3
3266,RCB,RR,SRH,Wankhede,190,8,18.5
3267,SRH,RCB,KKR,Wankhede,112,4,13.7
3268,KKR,PBKS,KKR,Chinnaswamy,198,2,11.9
3269,KKR,CSK,CSK,Chinnaswamy,112,5,11.3
3270,KKR,SRH,KKR,Eden Gardens,97,4,17.0
3271,CSK,KKR,SRH,Wankhede,161,6,15.9
3272,DC,RR,CSK,Chepauk,178,7,13.7
3273,SRH,RR,KKR,Wankhede,223,4,16.4
3274,KKR,CSK,KKR,Wankhede,107,0,13.4
3275,KKR,MI,SRH,Chinnaswamy,159,1,16.9
3276,CSK,KKR,RR,Wankhede,133,3,15.6
3277,DC,CSK,SRH,Narendra Modi Stadium,82,1,19.3
3278,KKR,SRH,RR,Chinnaswamy,116,4,19.7
3279,SRH,KKR,KKR,Eden Gardens,92,5,12.9
3280,KKR,RR,SRH,Wankhede,235,3,18.6
3281,SRH,MI,PBKS,Narendra Modi Stadium,177,9,18.7
3282,CSK,KKR,DC,Wankhede,115,3,15.1
3283,MI,CSK,CSK,Narendra Modi Stadium,120,0,16.2
3284,KKR,RCB,SRH,Wankhede,189,5,19.3
3285,PBKS,RR,RCB,Wankhede,224,7,14.1
3286,SRH,PBKS,CSK,Narendra Modi Stadium,217,4,15.9
3287,DC,DC,PBKS,Eden Gardens,220,5,15.3
3288,PBKS,PBKS,KKR,Narendra Modi Stadium,141,2,13.2
3289,MI,RR,DC,Chepauk,211,5,16.1
3290,DC,PBKS,RCB,Narendra Modi Stadium,198,9,13.9
3291,CSK,CSK,KKR,Narendra Modi Stadium,82,8,13.8
3292,MI,SRH,PBKS,Chinnaswamy,207,2,14.5
3293,PBKS,MI,SRH,Eden Gardens,156,7,12.3
3294,PBKS,MI,CSK,Eden Gardens,202,1,19.6
3295,MI,RR,KKR,Chinnaswamy,168,2,18.3
3296,MI,CSK,RR,Narendra Modi Stadium,198,1,15.3
3297,KKR,DC,PBKS,Chinnaswamy,157,4,11.5
3298,DC,KKR,MI,Narendra Modi Stadium,237,2,10.1
3299,RR,KKR,KKR,Kotla,143,6,12.6
3300,MI,DC,CSK,Narendra Modi Stadium,92,9,11.0
3301,DC,RCB,SRH,Wankhede,96,2,19.8
3302,KKR,RCB,RCB,Eden Gardens,198,5,13.3
3303,MI,CSK,MI,Eden Gardens,210,8,12.7
3304,KKR,SRH,SRH,Narendra Modi Stadium,113,1,12.0
3305,KKR,DC,CSK,Wankhede,207,5,11.9
3306,RR,DC,KKR,Chinnaswamy,178,3,10.9
3307,SRH,RR,PBKS,Narendra Modi Stadium,235,0,15.0
3308,RR,DC,DC,Wankhede,197,2,15.5
3309,RCB,KKR,DC,Narendra Modi Stadium,211,2,15.9
3310,PBKS,DC,KKR,Kotla,107,7,10.2
3311,KKR,RR,PBKS,Kotla,213,3,17.6
3312,KKR,MI,MI,Narendra Modi Stadium,186,2,19.6
3313,MI,MI,RCB,Kotla,199,8,14.9
3314,CSK,MI,MI,Chinnaswamy,120,0,16.6
3315,SRH,SRH,SRH,Narendra Modi Stadium,153,2,11.8
3316,RCB,DC,PBKS,Narendra Modi Stadium,202,9,14.1
3317,RCB,CSK,RR,Wankhede,161,4,15.1
3318,KKR,DC,RCB,Chinnaswamy,93,6,16.0
3319,DC,MI,MI,Chepauk,237,9,10.2
3320,PBKS,KKR,DC,Kotla,216,2,17.2
3321,CSK,MI,CSK,Chepauk,110,3,13.4
3322,CSK,RCB,SRH,Kotla,231,8,17.2
3323,CSK,CSK,SRH,Chinnaswamy,173,8,11.7
3324,DC,SRH,DC,Kotla,134,6,11.8
3325,RCB,SRH,DC,Eden Gardens,178,9,18.3
3326,DC,RCB,RR,Chinnaswamy,229,2,17.6
3327,KKR,RR,RCB,Kotla,175,0,14.7
3328,RR,MI,CSK,Kotla,128,0,15.2
3329,RR,DC,DC,Eden Gardens,123,9,14.7
3330,DC,CSK,PBKS,Kotla,181,9,17.6
3331,SRH,RR,RCB,Kotla,216,8,16.1
3332,KKR,PBKS,RCB,Chinnaswamy,103,0,13.5
3333,RR,KKR,RCB,Wankhede,224,0,11.3
3334,DC,MI,RCB,Narendra Modi Stadium,98,9,11.7
3335,MI,PBKS,RR,Chinnaswamy,210,9,12.4
3336,PBKS,SRH,PBKS,Chinnaswamy,94,4,12.5
3337,MI,SRH,KKR,Eden Gardens,206,8,13.0
3338,KKR,MI,KKR,Chinnaswamy,154,4,19.9
3339,RCB,RCB,RCB,Wankhede,128,6,10.9
3340,DC,SRH,SRH,Wankhede,205,4,10.3
3341,KKR,SRH,KKR,Chepauk,211,9,19.6
3342,RR,RCB,CSK,Wankhede,200,8,15.4
3343,KKR,DC,DC,Kotla,95,4,15.9
3344,CSK,RR,RCB,Chepauk,230,0,12.0
3345,SRH,DC,DC,Chinnaswamy,230,8,12.2
3346,RCB,SRH,CSK,Eden Gardens,222,8,12.5
3347,RR,RR,MI,Narendra Modi Stadium,111,0,20.0
3348,SRH,MI,RCB,Eden Gardens,110,7,15.7
3349,SRH,SRH,RCB,Eden Gardens,181,1,19.3
3350,SRH,DC,RCB,Narendra Modi Stadium,172,3,10.1
3351,MI,MI,KKR,Wankhede,160,1,14.0
3352,SRH,RR,KKR,Kotla,109,4,11.4
3353,SRH,CSK,SRH,Kotla,81,8,16.9
3354,MI,CSK,MI,Wankhede,214,8,12.9
3355,RR,MI,SRH,Eden Gardens,139,6,19.3
3356,RR,CSK,CSK,Chinnaswamy,225,9,14.1
3357,RR,SRH,CSK,Wankhede,143,1,19.5
3358,CSK,MI,RCB,Eden Gardens,217,3,13.8
3359,DC,KKR,CSK,Wankhede,151,7,14.8
3360,DC,RR,MI,Chepauk,167,8,11.5
3361,RCB,RR,MI,Kotla,81,7,12.1
3362,PBKS,KKR,RR,Wankhede,80,5,17.8
3363,DC,PBKS,DC,Wankhede,120,8,18.3
3364,MI,KKR,DC,Wankhede,85,1,17.7
3365,CSK,RCB,CSK,Chinnaswamy,125,7,16.1
3366,SRH,CSK,RR,Narendra Modi Stadium,81,5,12.9
3367,CSK,MI,MI,Wankhede,185,1,15.2
3368,KKR,CSK,RCB,Chinnaswamy,90,3,16.8
3369,CSK,RR,KKR,Chinnaswamy,105,1,12.9
3370,DC,KKR,KKR,Kotla,222,7,14.5
3371,PBKS,RR,MI,Kotla,228,3,11.8
3372,DC,CSK,DC,Chepauk,171,9,17.3
3373,PBKS,PBKS,PBKS,Chinnaswamy,121,2,12.1
3374,CSK,KKR,RR,Narendra Modi Stadium,97,1,16.5
3375,DC,SRH,KKR,Eden Gardens,132,1,10.5
3376,RR,RCB,MI,Eden Gardens,187,3,17.0
3377,KKR,KKR,RCB,Kotla,197,0,16.8
3378,MI,DC,CSK,Chepauk,193,3,19.9
3379,PBKS,DC,CSK,Wankhede,213,4,11.6
3380,CSK,KKR,RR,Wankhede,149,1,10.0
3381,SRH,MI,RCB,Kotla,234,0,10.6
3382,RCB,SRH,KKR,Wankhede,88,9,14.1
3383,MI,KKR,MI,Wankhede,233,5,18.0
3384,RR,KKR,DC,Kotla,188,0,12.0
3385,CSK,DC,KKR,Eden Gardens,239,6,15.6
3386,CSK,PBKS,RCB,Kotla,155,2,19.6
3387,CSK,KKR,SRH,Kotla,134,3,11.1
3388,RR,CSK,DC,Eden Gardens,238,0,18.6
3389,KKR,SRH,RCB,Wankhede,211,4,16.1
3390,CSK,PBKS,CSK,Chinnaswamy,82,2,15.2
3391,RR,SRH,CSK,Wankhede,163,2,17.4
3392,KKR,DC,KKR,Eden Gardens,85,4,11.9
3393,RCB,SRH,SRH,Chepauk,220,6,11.7
3394,PBKS,KKR,CSK,Chinnaswamy,192,7,11.3
3395,PBKS,RR,CSK,Chinnaswamy,84,1,13.7
3396,DC,DC,MI,Narendra Modi Stadium,187,1,18.1
3397,RR,KKR,DC,Chepauk,156,8,19.2
3398,PBKS,CSK,KKR,Wankhede,120,3,17.2
3399,CSK,MI,DC,Wankhede,172,7,11.7
3400,CSK,SRH,PBKS,Chinnaswamy,125,2,14.3
3401,DC,CSK,RR,Narendra Modi Stadium,99,2,14.4
3402,RCB,CSK,SRH,Narendra Modi Stadium,202,3,14.9
3403,PBKS,KKR,DC,Kotla,172,5,16.1
3404,CSK,DC,SRH,Narendra Modi Stadium,230,7,12.7
3405,SRH,RR,CSK,Chepauk,113,0,13.4
3406,PBKS,PBKS,DC,Wankhede,210,2,13.6
3407,DC,SRH,KKR,Wankhede,125,3,15.2
3408,MI,PBKS,CSK,Narendra Modi Stadium,131,3,16.3
3409,KKR,DC,RR,Narendra Modi Stadium,192,7,10.7
3410,MI,MI,RR,Kotla,186,7,14.0
3411,KKR,CSK,RR,Chepauk,191,3,17.2
3412,PBKS,RCB,CSK,Wankhede,183,3,19.6
3413,RCB,CSK,KKR,Eden Gardens,236,7,18.3
3414,PBKS,RR,CSK,Wankhede,239,4,13.5
3415,KKR,CSK,DC,Chepauk,225,7,16.9
3416,KKR,CSK,RR,Narendra Modi Stadium,104,0,15.7
3417,PBKS,CSK,PBKS,Narendra Modi Stadium,186,5,10.2
3418,SRH,CSK,MI,Wankhede,94,5,17.5
3419,SRH,SRH,RR,Kotla,87,7,10.4
3420,CSK,DC,PBKS,Chepauk,199,7,16.8
3421,RCB,RR,SRH,Eden Gardens,239,8,12.3
3422,DC,RR,MI,Narendra Modi Stadium,187,6,19.7
3423,MI,SRH,CSK,Eden Gardens,136,7,15.6
3424,RCB,CSK,MI,Narendra Modi Stadium,126,4,15.1
3425,DC,RCB,KKR,Wankhede,96,7,13.6
3426,RCB,CSK,SRH,Narendra Modi Stadium,103,3,14.9
3427,MI,DC,RR,Kotla,85,3,17.4
3428,PBKS,DC,SRH,Kotla,210,8,11.2
3429,SRH,MI,PBKS,Kotla,233,6,10.4
3430,CSK,SRH,CSK,Eden Gardens,135,9,16.3
3431,SRH,KKR,SRH,Chepauk,84,4,13.1
3432,PBKS,DC,CSK,Chepauk,162,3,14.9
3433,MI,SRH,PBKS,Eden Gardens,219,7,19.3
3434,RR,KKR,RR,Narendra Modi Stadium,114,3,17.3
3435,KKR,PBKS,SRH,Chepauk,130,9,16.9
3436,DC,MI,MI,Chinnaswamy,121,2,14.4
3437,CSK,KKR,KKR,Kotla,191,2,13.3
3438,DC,MI,PBKS,Narendra Modi Stadium,184,6,17.5
3439,RR,DC,SRH,Chinnaswamy,181,0,14.0
3440,CSK,SRH,MI,Chinnaswamy,147,8,12.5
3441,PBKS,SRH,SRH,Kotla,109,8,19.1
3442,MI,RCB,RCB,Chinnaswamy,163,1,18.4
3443,PBKS,RCB,DC,Wankhede,99,7,18.2
3444,KKR,MI,MI,Eden Gardens,118,1,10.6
3445,KKR,DC,KKR,Narendra Modi Stadium,125,3,14.7
3446,MI,PBKS,PBKS,Narendra Modi Stadium,189,3,10.2
3447,PBKS,MI,SRH,Eden Gardens,132,2,15.8
3448,DC,MI,RCB,Chinnaswamy,193,2,18.9
3449,RR,PBKS,SRH,Chepauk,195,2,17.5
3450,RCB,RCB,RR,Wankhede,205,2,17.4
3451,PBKS,RCB,MI,Narendra Modi Stadium,235,8,13.7
3452,DC,SRH,KKR,Chinnaswamy,134,9,17.7
3453,CSK,RR,SRH,Wankhede,88,6,19.8
3454,PBKS,PBKS,RR,Eden Gardens,162,1,11.3
3455,PBKS,MI,RCB,Chepauk,184,5,14.0
3456,SRH,PBKS,CSK,Narendra Modi Stadium,179,5,10.4
3457,MI,RR,RR,Chinnaswamy,202,7,11.1
3458,PBKS,RCB,SRH,Wankhede,173,1,10.4
3459,SRH,PBKS,RR,Narendra Modi Stadium,169,4,19.5
3460,DC,DC,KKR,Chinnaswamy,104,7,10.7
3461,SRH,RR,KKR,Eden Gardens,90,9,17.8
3462,RR,KKR,KKR,Eden Gardens,190,0,14.2
3463,SRH,SRH,RR,Chepauk,151,0,10.2
3464,KKR,CSK,PBKS,Kotla,196,0,16.8
3465,KKR,RCB,KKR,Eden Gardens,122,5,17.1
3466,MI,RR,KKR,Chinnaswamy,207,0,14.8
3467,CSK,CSK,RR,Narendra Modi Stadium,83,3,15.5
3468,PBKS,DC,SRH,Chinnaswamy,196,3,19.1
3469,KKR,MI,RCB,Kotla,115,7,10.3
3470,CSK,DC,RR,Wankhede,120,4,12.8
3471,DC,DC,DC,Chepauk,103,0,10.6
3472,KKR,RR,PBKS,Kotla,83,0,11.5
3473,CSK,RR,MI,Narendra Modi Stadium,191,4,14.7
3474,SRH,KKR,DC,Eden Gardens,125,3,19.5
3475,DC,RR,DC,Chepauk,199,2,12.7
3476,RCB,RR,RCB,Chinnaswamy,118,5,17.9
3477,RCB,RCB,CSK,Chinnaswamy,171,9,19.0
3478,RR,SRH,PBKS,Kotla,119,8,11.6
3479,SRH,PBKS,SRH,Narendra Modi Stadium,218,0,18.7
3480,DC,DC,RR,Chepauk,133,8,15.6
3481,MI,MI,KKR,Kotla,97,2,18.3
3482,SRH,KKR,PBKS,Chinnaswamy,227,0,16.8
3483,RCB,DC,MI,Kotla,115,3,19.1
3484,KKR,DC,RCB,Wankhede,104,7,11.3
3485,KKR,KKR,KKR,Chepauk,113,6,10.6
3486,PBKS,SRH,DC,Eden Gardens,109,6,19.3
3487,RCB,MI,PBKS,Wankhede,174,6,14.8
3488,CSK,MI,RR,Chinnaswamy,202,6,19.1
3489,RR,CSK,KKR,Kotla,129,4,13.9
3490,RR,MI,CSK,Eden Gardens,209,9,10.7
3491,RR,DC,SRH,Narendra Modi Stadium,177,2,17.9
3492,RR,SRH,PBKS,Eden Gardens,207,4,15.7
3493,PBKS,SRH,DC,Chepauk,97,9,11.8
3494,CSK,DC,PBKS,Kotla,237,9,15.3
3495,RR,PBKS,CSK,Chepauk,163,7,14.8
3496,RR,RCB,KKR,Kotla,110,0,16.3
3497,MI,PBKS,KKR,Narendra Modi Stadium,161,7,12.3
3498,CSK,RR,CSK,Eden Gardens,190,5,16.3
3499,RCB,SRH,KKR,Chinnaswamy,112,9,12.2
3500,SRH,CSK,KKR,Eden Gardens,123,0,15.4
3501,DC,PBKS,PBKS,Wankhede,107,6,17.1
3502,RR,RCB,RR,Kotla,164,4,18.4
3503,CSK,MI,MI,Kotla,163,4,17.2
3504,SRH,CSK,PBKS,Kotla,232,1,15.6
3505,RCB,MI,RR,Eden Gardens,81,3,14.3
3506,RCB,RR,SRH,Chepauk,230,8,18.2
3507,SRH,PBKS,PBKS,Narendra Modi Stadium,141,9,10.4
3508,KKR,KKR,MI,Chinnaswamy,81,6,14.5
3509,PBKS,CSK,DC,Eden Gardens,228,9,18.9
3510,RR,MI,CSK,Chinnaswamy,172,7,18.8
3511,MI,PBKS,SRH,Eden Gardens,95,3,15.0
3512,DC,DC,PBKS,Narendra Modi Stadium,150,1,19.4
3513,KKR,MI,SRH,Narendra Modi Stadium,172,6,10.9
3514,DC,DC,MI,Chepauk,205,6,15.4
3515,DC,KKR,RR,Narendra Modi Stadium,214,3,10.2
3516,CSK,MI,RCB,Kotla,169,2,13.1
3517,MI,SRH,PBKS,Narendra Modi Stadium,93,3,11.4
3518,SRH,PBKS,PBKS,Eden Gardens,179,4,16.6
3519,PBKS,PBKS,CSK,Chinnaswamy,214,5,15.1
3520,KKR,KKR,CSK,Wankhede,193,7,15.0
3521,CSK,CSK,DC,Kotla,190,3,15.1
3522,MI,DC,CSK,Chepauk,92,7,16.1
3523,RCB,RR,PBKS,Narendra Modi Stadium,130,2,19.8
3524,DC,PBKS,RCB,Narendra Modi Stadium,216,6,19.5
3525,MI,RR,RCB,Eden Gardens,237,5,11.7
3526,SRH,PBKS,SRH,Wankhede,94,3,13.1
3527,RCB,KKR,KKR,Kotla,146,0,11.2
3528,CSK,RCB,CSK,Chinnaswamy,159,5,18.3
3529,SRH,CSK,RR,Wankhede,203,1,16.7
3530,CSK,CSK,KKR,Wankhede,221,8,10.5
3531,CSK,RR,CSK,Chinnaswamy,90,8,11.4
3532,CSK,SRH,RCB,Eden Gardens,212,2,12.3
3533,RR,PBKS,MI,Eden Gardens,202,1,15.5
3534,SRH,CSK,RR,Chepauk,116,4,18.8
3535,KKR,RCB,SRH,Kotla,179,3,15.5
3536,SRH,DC,DC,Wankhede,196,7,11.3
3537,PBKS,SRH,RCB,Narendra Modi Stadium,186,4,11.4
3538,MI,RCB,DC,Wankhede,116,5,15.3
3539,DC,PBKS,RCB,Chepauk,109,1,14.8
3540,CSK,CSK,CSK,Kotla,210,9,17.4
3541,KKR,RCB,CSK,Kotla,150,0,14.6
3542,SRH,KKR,DC,Chepauk,231,0,15.6
3543,SRH,SRH,RCB,Kotla,173,1,12.3
3544,PBKS,CSK,SRH,Narendra Modi Stadium,122,8,14.5
3545,PBKS,PBKS,SRH,Kotla,93,5,18.6
3546,KKR,KKR,MI,Wankhede,203,8,16.1
3547,RCB,CSK,SRH,Narendra Modi Stadium,126,4,15.9
3548,DC,RR,RCB,Wankhede,219,1,19.7
3549,PBKS,KKR,KKR,Wankhede,159,5,18.4
3550,PBKS,RR,RCB,Eden Gardens,140,9,19.5
3551,RCB,DC,RCB,Chinnaswamy,141,8,19.0
3552,MI,RCB,DC,Chepauk,93,3,12.0
3553,PBKS,SRH,CSK,Wankhede,103,4,10.5
