ticket_id,city,match,ticket_price,quantity
20703,Bangalore,MI vs RR,1394.58,2
20704,Mumbai,DC vs MI,2939.07,6
20705,Hyderabad,RR vs RR,4640.7,4
20706,Delhi,PBKS vs KKR,4515.74,4
20707,Delhi,SRH vs CSK,843.26,2
20708,Surat,MI vs DC,1701.4,2
20709,Ahmedabad,MI vs MI,4801.49,4
20710,Kolkata,DC vs DC,1401.05,6
20711,Kolkata,CSK vs DC,2712.83,2
20712,Ahmedabad,CSK vs RR,2732.64,2
20713,Bangalore,KKR vs CSK,2550.8,3
20714,Kolkata,PBKS vs DC,1462.71,5
20715,Pune,DC vs MI,3034.21,1
20716,Ahmedabad,RCB vs SRH,3550.05,6
20717,Chennai,SRH vs RR,3039.14,3
20718,Hyderabad,DC vs PBKS,1584.21,7
20719,Hyderabad,CSK vs CSK,4706.59,6
20720,Ahmedabad,SRH vs KKR,2047.67,2
20721,Bangalore,KKR vs DC,4654.36,5
20722,Ahmedabad,PBKS vs RR,1536.92,2
20723,Hyderabad,PBKS vs RR,3552.12,6
20724,Surat,RR vs SRH,2103.34,2
20725,Kolkata,DC vs MI,559.01,7
20726,Mumbai,DC vs KKR,3052.27,4
20727,Kolkata,SRH vs RCB,1553.57,3
20728,Bangalore,DC vs MI,2717.74,7
20729,Delhi,RR vs KKR,2546.68,6
20730,Chennai,KKR vs RCB,2300.15,6
20731,Chennai,SRH vs DC,4919.51,3
20732,Chennai,DC vs DC,4984.78,2
20733,Chennai,MI vs CSK,3758.43,7
20734,Hyderabad,PBKS vs RR,4000.03,7
20735,Kolkata,MI vs SRH,1682.62,3
20736,Kolkata,CSK vs SRH,2785.86,2
20737,Kolkata,MI vs KKR,4899.68,2
20738,Chennai,DC vs KKR,1971.26,5
20739,Hyderabad,SRH vs PBKS,4638.13,3
20740,Ahmedabad,SRH vs RR,1343.81,3
20741,Ahmedabad,CSK vs RCB,4679.99,6
20742,Hyderabad,DC vs CSK,2609.25,5
20743,Ahmedabad,KKR vs PBKS,1450.27,6
20744,Kolkata,MI vs RCB,1261.38,7
20745,Bangalore,RCB vs KKR,3555.88,1
20746,Ahmedabad,MI vs SRH,3723.03,3
20747,Hyderabad,SRH vs KKR,2020.08,2
20748,Mumbai,CSK vs RCB,2417.98,1
20749,Kolkata,CSK vs KKR,1158.41,1
20750,Pune,SRH vs RR,3291.02,5
20751,Hyderabad,RR vs PBKS,1441.35,4
20752,Surat,MI vs MI,4757.05,1
20753,Chennai,PBKS vs RCB,3914.28,4
20754,Delhi,RR vs DC,1629.86,7
20755,Surat,DC vs PBKS,1566.83,3
20756,Bangalore,RCB vs KKR,2362.26,3
20757,Pune,MI vs DC,3139.83,6
20758,Surat,KKR vs DC,4773.43,1
20759,Mumbai,RR vs PBKS,839.92,5
20760,Bangalore,KKR vs PBKS,3437.39,6
20761,Mumbai,CSK vs RR,4768.84,6
20762,Hyderabad,CSK vs MI,2384.9,4
20763,Pune,SRH vs CSK,1641.47,1
20764,Hyderabad,KKR vs DC,2528.58,2
20765,Ahmedabad,PBKS vs PBKS,4650.64,4
20766,Delhi,PBKS vs DC,4311.91,4
20767,Bangalore,PBKS vs RR,541.73,1
20768,Kolkata,KKR vs RCB,843.21,2
20769,Chennai,RCB vs SRH,4696.92,3
20770,Kolkata,DC vs PBKS,537.09,5
20771,Pune,KKR vs PBKS,1472.79,6
20772,Surat,CSK vs DC,3123.73,5
20773,Chennai,PBKS vs RR,4140.03,2
20774,Mumbai,RR vs PBKS,2376.92,4
20775,Pune,CSK vs RCB,1435.68,5
20776,Chennai,MI vs SRH,2950.09,4
20777,Pune,RR vs SRH,4920.65,4
20778,Kolkata,MI vs RCB,2494.63,3
20779,Bangalore,SRH vs SRH,1339.57,5
20780,Hyderabad,KKR vs RCB,2856.61,1
20781,Pune,DC vs PBKS,3747.65,2
20782,Bangalore,DC vs SRH,3461.92,5
20783,Surat,CSK vs KKR,3775.48,1
20784,Hyderabad,DC vs DC,2764.68,6
20785,Kolkata,PBKS vs SRH,1845.92,7
20786,Mumbai,DC vs DC,1319.9,7
20787,Bangalore,MI vs PBKS,611.73,1
20788,Bangalore,DC vs KKR,1996.99,6
20789,Hyderabad,CSK vs SRH,1317.67,5
20790,Hyderabad,CSK vs KKR,4964.8,4
20791,Ahmedabad,RR vs MI,4718.12,6
20792,Chennai,SRH vs MI,603.79,4
20793,Kolkata,SRH vs SRH,1110.93,1
20794,Hyderabad,SRH vs PBKS,3915.74,2
20795,Kolkata,SRH vs RCB,2532.87,5
20796,Mumbai,PBKS vs MI,4074.44,6
20797,Surat,PBKS vs RCB,730.13,4
20798,Ahmedabad,RR vs SRH,3010.96,4
20799,Chennai,SRH vs RR,4658.2,7
20800,Surat,RCB vs PBKS,480.76,7
20801,Ahmedabad,DC vs CSK,2687.1,1
20802,Surat,MI vs RR,2815.2,2
20803,Bangalore,SRH vs PBKS,3774.91,6
20804,Hyderabad,RCB vs PBKS,1688.93,5
20805,Surat,SRH vs MI,2094.15,2
20806,Pune,PBKS vs RR,4335.91,3
20807,Mumbai,CSK vs KKR,2056.97,6
20808,Bangalore,CSK vs SRH,1056.08,3
20809,Hyderabad,DC vs MI,2514.77,1
20810,Bangalore,KKR vs PBKS,4565.41,2
20811,Mumbai,RCB vs MI,4067.75,4
20812,Surat,KKR vs RR,4345.44,6
20813,Mumbai,DC vs CSK,2267.05,1
20814,Pune,MI vs RR,1756.89,2
20815,Chennai,PBKS vs PBKS,1883.62,5
20816,Chennai,PBKS vs MI,4790.61,7
20817,Mumbai,PBKS vs RR,4714.54,7
20818,Hyderabad,MI vs CSK,4813.45,5
20819,Ahmedabad,KKR vs KKR,1922.87,7
20820,Ahmedabad,RCB vs RR,2797.16,1
20821,Bangalore,DC vs PBKS,3626.87,6
20822,Mumbai,PBKS vs SRH,916.82,3
20823,Pune,DC vs KKR,1006.26,2
20824,Pune,CSK vs PBKS,4931.04,1
20825,Hyderabad,PBKS vs CSK,3303.31,5
20826,Kolkata,DC vs RCB,1776.71,2
20827,Hyderabad,DC vs DC,2114.0,7
20828,Chennai,PBKS vs DC,3181.71,2
20829,Bangalore,CSK vs DC,4446.15,2
20830,Ahmedabad,KKR vs KKR,2861.79,1
20831,Hyderabad,DC vs KKR,4664.49,2
20832,Pune,CSK vs KKR,741.36,7
20833,Chennai,MI vs KKR,2024.48,5
20834,Mumbai,RCB vs DC,2728.4,2
20835,Chennai,RCB vs SRH,2392.71,3
20836,Chennai,DC vs SRH,775.21,5
20837,Mumbai,MI vs SRH,2257.91,4
20838,Hyderabad,DC vs DC,1158.89,4
20839,Hyderabad,RR vs SRH,4639.02,1
20840,Kolkata,PBKS vs PBKS,587.15,5
20841,Ahmedabad,MI vs RR,2532.17,1
20842,Bangalore,KKR vs DC,2354.89,7
20843,Surat,SRH vs SRH,1857.63,1
20844,Delhi,KKR vs SRH,2006.05,4
20845,Ahmedabad,RR vs SRH,4466.94,2
20846,Mumbai,CSK vs RCB,1854.35,5
20847,Mumbai,CSK vs PBKS,4077.17,7
20848,Hyderabad,DC vs RCB,1580.57,2
20849,Ahmedabad,MI vs MI,544.1,3
20850,Ahmedabad,CSK vs RCB,2338.0,4
20851,Kolkata,KKR vs SRH,1491.29,2
20852,Bangalore,RCB vs MI,1142.15,2
20853,Delhi,MI vs RCB,709.49,1
20854,Ahmedabad,MI vs RR,3985.5,3
20855,Bangalore,KKR vs DC,1035.87,2
20856,Surat,RR vs MI,2611.64,7
20857,Delhi,SRH vs RR,1906.72,4
20858,Pune,DC vs DC,796.6,4
20859,Mumbai,DC vs MI,3432.51,1
20860,Surat,MI vs CSK,2053.92,7
20861,Surat,RCB vs KKR,1812.78,4
20862,Delhi,KKR vs CSK,2579.66,3
20863,Kolkata,RR vs RCB,1305.76,2
20864,Ahmedabad,SRH vs MI,3124.0,5
20865,Kolkata,SRH vs CSK,2976.12,1
20866,Mumbai,RR vs PBKS,4354.51,4
20867,Pune,RR vs SRH,977.25,4
20868,Kolkata,RCB vs PBKS,4145.39,1
20869,Surat,DC vs DC,849.48,7
20870,Bangalore,CSK vs RCB,4240.67,6
20871,Pune,PBKS vs PBKS,4390.06,5
20872,Bangalore,KKR vs KKR,4276.99,3
20873,Kolkata,KKR vs KKR,412.59,2
20874,Surat,RR vs DC,4385.25,3
20875,Hyderabad,SRH vs RCB,1511.98,6
20876,Pune,MI vs CSK,2882.52,5
20877,Delhi,SRH vs SRH,1395.18,1
20878,Mumbai,RR vs PBKS,2816.45,4
20879,Kolkata,DC vs DC,2799.1,2
20880,Chennai,CSK vs DC,1254.77,3
20881,Delhi,RCB vs RR,919.99,1
20882,Hyderabad,MI vs DC,4570.84,1
20883,Mumbai,SRH vs CSK,588.3,4
20884,Kolkata,MI vs KKR,4449.66,1
20885,Bangalore,CSK vs SRH,1950.39,5
20886,Surat,CSK vs PBKS,3638.22,6
20887,Kolkata,KKR vs RCB,4342.48,3
20888,Mumbai,DC vs RR,1787.51,1
20889,Mumbai,RCB vs KKR,508.05,1
20890,Kolkata,SRH vs DC,2219.98,6
20891,Delhi,RR vs RR,3859.88,6
20892,Chennai,SRH vs DC,1354.5,6
20893,Kolkata,CSK vs RCB,1263.87,5
20894,Kolkata,MI vs KKR,1598.95,7
20895,Chennai,SRH vs DC,1823.55,7
20896,Ahmedabad,PBKS vs RCB,404.62,1
20897,Chennai,DC vs SRH,4244.83,5
20898,Delhi,SRH vs MI,517.26,1
20899,Delhi,CSK vs RCB,429.32,3
20900,Ahmedabad,CSK vs SRH,1669.72,4
20901,Chennai,KKR vs RR,2275.41,2
20902,Kolkata,KKR vs RR,3994.99,3
20903,Surat,SRH vs RCB,466.79,1
20904,Mumbai,RR vs DC,4265.96,4
20905,Pune,RCB vs DC,628.24,6
20906,Pune,MI vs PBKS,4258.52,2
20907,Delhi,CSK vs KKR,4815.36,5
20908,Kolkata,SRH vs PBKS,1651.66,6
20909,Bangalore,RR vs CSK,532.34,6
20910,Chennai,KKR vs SRH,4656.84,3
20911,Kolkata,MI vs PBKS,1685.57,1
20912,Surat,SRH vs CSK,473.12,6
20913,Hyderabad,RR vs MI,2080.47,3
20914,Ahmedabad,RR vs RCB,2510.6,3
20915,Surat,SRH vs MI,1045.53,3
20916,Ahmedabad,RR vs RR,1066.29,2
20917,Delhi,SRH vs DC,300.7,1
20918,Kolkata,RR vs CSK,834.98,6
20919,Kolkata,RCB vs MI,2938.4,2
20920,Delhi,DC vs MI,4600.01,1
20921,Hyderabad,DC vs CSK,4580.12,4
20922,Kolkata,CSK vs RR,1827.48,5
20923,Mumbai,PBKS vs KKR,3190.05,1
20924,Bangalore,PBKS vs RCB,472.37,4
20925,Ahmedabad,RR vs KKR,4880.72,1
20926,Pune,MI vs KKR,4131.76,6
20927,Hyderabad,CSK vs RR,846.42,5
20928,Mumbai,SRH vs DC,4974.66,2
20929,Bangalore,SRH vs KKR,2777.89,1
20930,Delhi,SRH vs SRH,3988.74,6
20931,Mumbai,RCB vs MI,3470.58,2
20932,Surat,RR vs SRH,1180.97,6
20933,Mumbai,MI vs MI,2194.27,6
20934,Pune,RCB vs KKR,1958.63,5
20935,Hyderabad,CSK vs RR,1209.69,4
20936,Hyderabad,MI vs PBKS,1973.56,5
20937,Hyderabad,PBKS vs KKR,1707.4,3
20938,Bangalore,MI vs RR,4865.68,3
20939,Ahmedabad,KKR vs MI,4216.13,2
20940,Ahmedabad,MI vs KKR,4068.07,6
20941,Hyderabad,SRH vs KKR,1401.91,4
20942,Bangalore,RCB vs RCB,2879.1,1
20943,Bangalore,DC vs RCB,3156.67,2
20944,Kolkata,MI vs RR,4204.08,2
20945,Hyderabad,RR vs RR,3831.64,4
20946,Kolkata,RR vs DC,715.58,7
20947,Ahmedabad,RCB vs SRH,4293.74,4
20948,Delhi,PBKS vs RR,4557.57,5
20949,Chennai,DC vs RR,2796.85,3
20950,Hyderabad,PBKS vs KKR,398.66,4
20951,Kolkata,KKR vs KKR,4913.47,5
20952,Hyderabad,SRH vs KKR,2420.14,1
20953,Delhi,CSK vs MI,3939.64,3
20954,Surat,RR vs CSK,649.89,1
20955,Kolkata,RR vs PBKS,4496.17,1
20956,Hyderabad,PBKS vs RCB,4819.44,5
20957,Pune,MI vs RR,2745.84,6
20958,Ahmedabad,PBKS vs RCB,4316.85,5
20959,Hyderabad,KKR vs PBKS,4620.18,7
20960,Mumbai,KKR vs MI,3095.49,1
20961,Delhi,CSK vs DC,1070.86,7
20962,Kolkata,RR vs SRH,776.52,3
20963,Mumbai,DC vs MI,744.73,6
20964,Delhi,PBKS vs SRH,4416.91,6
20965,Ahmedabad,RR vs DC,2102.08,2
20966,Chennai,RCB vs RR,560.03,6
20967,Ahmedabad,DC vs PBKS,2260.27,3
20968,Ahmedabad,MI vs KKR,1974.78,1
20969,Bangalore,RCB vs PBKS,1979.84,5
20970,Bangalore,CSK vs PBKS,4332.15,5
20971,Hyderabad,RR vs PBKS,1265.67,2
20972,Delhi,RR vs MI,2822.66,6
20973,Kolkata,MI vs RCB,852.8,6
20974,Delhi,MI vs PBKS,3166.01,4
20975,Bangalore,RR vs RCB,4454.66,3
20976,Chennai,MI vs SRH,3099.51,6
20977,Ahmedabad,DC vs MI,1824.88,4
20978,Delhi,PBKS vs SRH,3593.89,3
20979,Chennai,KKR vs MI,2283.43,2
20980,Hyderabad,DC vs SRH,2223.93,6
20981,Surat,SRH vs PBKS,3286.28,2
20982,Surat,PBKS vs KKR,2636.03,3
20983,Mumbai,RCB vs MI,2763.57,1
20984,Hyderabad,RCB vs SRH,316.38,4
20985,Hyderabad,SRH vs SRH,3933.68,6
20986,Delhi,MI vs PBKS,1509.2,3
20987,Bangalore,KKR vs CSK,2774.01,5
20988,Kolkata,PBKS vs CSK,2596.31,5
20989,Bangalore,MI vs CSK,466.46,1
20990,Mumbai,CSK vs RCB,448.14,6
20991,Pune,MI vs KKR,589.16,7
20992,Mumbai,DC vs PBKS,2554.68,7
20993,Delhi,RCB vs CSK,603.61,7
20994,Pune,DC vs SRH,1351.3,6
20995,Mumbai,RCB vs DC,2908.02,1
20996,Hyderabad,CSK vs DC,495.0,1
20997,Pune,DC vs DC,1590.84,4
20998,Ahmedabad,SRH vs PBKS,1358.8,7
20999,Chennai,CSK vs MI,3374.97,2
21000,Pune,PBKS vs KKR,1763.73,2
21001,Kolkata,RR vs RCB,2360.97,1
21002,Chennai,PBKS vs RR,2165.3,6
21003,Kolkata,DC vs RR,668.3,4
21004,Surat,RCB vs MI,2512.53,5
21005,Kolkata,KKR vs CSK,3578.13,3
21006,Kolkata,KKR vs MI,629.72,7
21007,Chennai,MI vs CSK,986.72,1
21008,Pune,DC vs CSK,777.91,5
21009,Chennai,KKR vs RCB,4451.06,4
21010,Chennai,CSK vs RR,3011.86,2
21011,Kolkata,RCB vs MI,2839.9,4
21012,Surat,MI vs PBKS,897.0,4
21013,Ahmedabad,SRH vs CSK,608.73,2
21014,Delhi,DC vs DC,2320.01,6
21015,Bangalore,SRH vs KKR,3673.04,3
21016,Pune,MI vs DC,2290.89,4
21017,Mumbai,MI vs SRH,3541.89,1
21018,Pune,RCB vs KKR,666.56,1
21019,Delhi,CSK vs DC,4887.42,2
21020,Delhi,PBKS vs RCB,3091.75,6
21021,Bangalore,KKR vs RCB,992.78,2
21022,Ahmedabad,SRH vs DC,578.47,1
21023,Delhi,SRH vs SRH,3027.4,2
21024,Surat,PBKS vs CSK,641.95,7
21025,Bangalore,MI vs DC,3653.95,5
21026,Hyderabad,MI vs DC,2863.48,4
21027,Kolkata,MI vs DC,4696.99,5
21028,Bangalore,PBKS vs KKR,4819.44,6
21029,Delhi,PBKS vs PBKS,3971.09,4
21030,Hyderabad,RCB vs CSK,1566.17,5
21031,Chennai,SRH vs CSK,2775.06,5
21032,Ahmedabad,CSK vs MI,3133.95,3
21033,Bangalore,MI vs PBKS,2888.42,5
21034,Hyderabad,RCB vs MI,4753.78,3
21035,Hyderabad,SRH vs PBKS,1209.95,4
21036,Surat,MI vs CSK,2505.75,1
21037,Surat,CSK vs PBKS,3253.75,6
21038,Hyderabad,MI vs RR,3240.51,3
21039,Hyderabad,DC vs SRH,4734.67,7
21040,Kolkata,PBKS vs DC,1464.11,6
21041,Delhi,RR vs RR,4263.45,1
21042,Chennai,PBKS vs RR,3072.83,2
21043,Pune,PBKS vs MI,1202.48,3
21044,Surat,KKR vs KKR,4467.34,1
21045,Bangalore,DC vs PBKS,4182.55,7
21046,Chennai,RR vs SRH,2272.35,5
21047,Bangalore,PBKS vs CSK,631.96,6
21048,Delhi,MI vs KKR,3290.26,7
21049,Kolkata,PBKS vs SRH,4209.32,6
21050,Mumbai,DC vs RR,2344.95,7
21051,Surat,RCB vs KKR,3705.34,5
21052,Hyderabad,MI vs MI,4471.4,4
21053,Hyderabad,SRH vs RR,1745.8,4
21054,Ahmedabad,KKR vs KKR,4507.67,7
21055,Surat,SRH vs KKR,1945.37,6
21056,Mumbai,MI vs SRH,3860.33,6
21057,Ahmedabad,RCB vs MI,3084.98,1
21058,Mumbai,PBKS vs MI,2840.89,3
21059,Hyderabad,MI vs MI,3509.06,7
21060,Delhi,RCB vs DC,363.17,3
21061,Delhi,PBKS vs RR,1516.37,3
21062,Pune,RR vs SRH,4446.39,3
21063,Ahmedabad,PBKS vs RR,2903.1,5
21064,Pune,KKR vs DC,667.55,1
21065,Pune,SRH vs CSK,3723.25,6
21066,Ahmedabad,DC vs KKR,570.97,2
21067,Bangalore,RCB vs RR,781.79,3
21068,Bangalore,CSK vs CSK,3530.85,6
21069,Chennai,PBKS vs RCB,3427.08,6
21070,Mumbai,KKR vs MI,1895.29,7
21071,Surat,KKR vs RR,1129.55,7
21072,Pune,RCB vs CSK,417.99,4
21073,Kolkata,PBKS vs RCB,1259.1,2
21074,Hyderabad,DC vs KKR,4719.34,6
21075,Pune,KKR vs MI,4076.59,4
21076,Chennai,MI vs SRH,1043.61,6
21077,Kolkata,MI vs DC,2443.92,2
21078,Ahmedabad,CSK vs CSK,3727.48,4
21079,Bangalore,RCB vs RR,3607.84,5
21080,Hyderabad,MI vs SRH,3718.96,6
21081,Bangalore,SRH vs KKR,2426.15,2
21082,Chennai,MI vs DC,4603.69,3
21083,Kolkata,RR vs PBKS,4389.29,6
21084,Hyderabad,PBKS vs RCB,3171.67,5
21085,Surat,CSK vs CSK,4384.84,5
21086,Ahmedabad,RCB vs PBKS,891.73,3
21087,Bangalore,CSK vs DC,4018.77,2
21088,Surat,CSK vs MI,4403.57,6
21089,Surat,CSK vs PBKS,917.77,3
21090,Mumbai,DC vs DC,3544.61,6
21091,Chennai,KKR vs RR,3085.99,4
21092,Hyderabad,RCB vs CSK,3506.81,6
21093,Mumbai,RR vs RCB,1106.75,5
21094,Surat,DC vs PBKS,1150.68,6
21095,Delhi,KKR vs PBKS,4606.54,1
21096,Pune,CSK vs CSK,1522.46,2
21097,Delhi,MI vs PBKS,4129.16,6
21098,Chennai,MI vs DC,3073.7,3
21099,Surat,DC vs DC,610.65,6
21100,Chennai,SRH vs DC,1038.73,2
21101,Hyderabad,SRH vs CSK,4216.22,2
21102,Surat,SRH vs PBKS,3580.91,4
21103,Delhi,KKR vs RR,4155.25,4
21104,Hyderabad,SRH vs DC,1337.59,1
21105,Surat,RR vs KKR,4635.13,7
21106,Mumbai,PBKS vs SRH,2327.39,5
21107,Chennai,RCB vs RR,641.11,5
21108,Pune,RCB vs RR,636.71,5
21109,Hyderabad,PBKS vs PBKS,3563.78,2
21110,Pune,DC vs PBKS,3352.92,5
21111,Kolkata,PBKS vs KKR,575.09,3
21112,Ahmedabad,RR vs CSK,883.85,3
21113,Mumbai,DC vs DC,3093.77,3
21114,Delhi,MI vs KKR,4409.6,5
21115,Hyderabad,RCB vs KKR,4415.05,3
21116,Chennai,PBKS vs MI,1941.56,4
21117,Delhi,CSK vs SRH,3995.31,3
21118,Mumbai,MI vs RR,3562.6,5
21119,Chennai,MI vs PBKS,4654.22,1
21120,Surat,CSK vs RR,2484.72,1
21121,Hyderabad,CSK vs DC,408.82,6
21122,Pune,KKR vs RCB,3993.77,3
21123,Pune,KKR vs MI,577.13,6
21124,Surat,SRH vs PBKS,2202.07,4
21125,Hyderabad,PBKS vs RCB,2370.47,6
21126,Ahmedabad,RR vs DC,2035.19,7
21127,Pune,CSK vs CSK,2334.96,5
21128,Hyderabad,RR vs RR,1390.82,1
21129,Surat,KKR vs KKR,3099.75,1
21130,Mumbai,SRH vs CSK,1129.57,1
21131,Ahmedabad,DC vs RCB,1658.31,5
21132,Chennai,MI vs DC,2336.99,5
21133,Surat,RCB vs CSK,1425.69,3
21134,Pune,RR vs DC,2161.47,1
21135,Pune,DC vs MI,2769.0,4
21136,Ahmedabad,KKR vs MI,554.93,5
21137,Delhi,MI vs RR,2306.89,3
21138,Chennai,CSK vs KKR,2261.2,7
21139,Pune,SRH vs KKR,4760.81,2
21140,Pune,SRH vs KKR,4120.36,3
21141,Surat,DC vs KKR,2558.58,1
21142,Delhi,RR vs DC,810.3,1
21143,Hyderabad,MI vs PBKS,3818.21,6
21144,Delhi,PBKS vs KKR,1911.74,5
21145,Ahmedabad,SRH vs PBKS,2699.5,5
21146,Chennai,RCB vs SRH,3562.99,2
21147,Chennai,SRH vs CSK,1753.94,2
21148,Pune,DC vs PBKS,3086.18,1
21149,Mumbai,DC vs RCB,4560.12,3
21150,Mumbai,CSK vs PBKS,850.11,7
21151,Surat,SRH vs KKR,933.18,2
21152,Pune,MI vs DC,3033.59,5
21153,Ahmedabad,SRH vs PBKS,1815.54,4
21154,Delhi,SRH vs RCB,2651.54,4
21155,Pune,KKR vs RCB,3275.53,6
21156,Hyderabad,DC vs KKR,1263.49,3
21157,Kolkata,SRH vs PBKS,2574.32,1
21158,Mumbai,MI vs RCB,1826.91,4
21159,Hyderabad,RR vs CSK,381.8,4
21160,Surat,DC vs RCB,2894.84,2
21161,Bangalore,MI vs SRH,1030.56,6
21162,Delhi,RR vs SRH,1134.85,7
21163,Bangalore,RCB vs DC,1826.79,4
21164,Kolkata,RCB vs PBKS,3738.04,7
21165,Kolkata,PBKS vs KKR,998.75,2
21166,Surat,KKR vs CSK,493.95,4
21167,Chennai,RCB vs RR,333.92,6
21168,Ahmedabad,CSK vs RCB,1623.72,3
21169,Ahmedabad,PBKS vs DC,4131.53,2
21170,Pune,DC vs KKR,481.99,5
21171,Chennai,SRH vs MI,2203.9,4
21172,Bangalore,SRH vs CSK,310.6,7
21173,Bangalore,PBKS vs SRH,4821.79,1
21174,Bangalore,SRH vs PBKS,4739.73,6
21175,Chennai,DC vs RR,1196.39,7
21176,Kolkata,RCB vs RCB,4631.6,4
21177,Mumbai,SRH vs DC,4175.59,3
21178,Hyderabad,DC vs RR,2372.21,7
21179,Delhi,CSK vs DC,2094.66,4
21180,Chennai,RCB vs CSK,4313.47,1
21181,Ahmedabad,PBKS vs RR,4056.96,1
21182,Hyderabad,CSK vs PBKS,2529.83,6
21183,Hyderabad,CSK vs KKR,1478.7,5
21184,Chennai,RR vs RCB,3428.88,4
21185,Ahmedabad,SRH vs RR,4068.72,4
21186,Mumbai,SRH vs PBKS,3078.61,1
21187,Bangalore,MI vs RR,2457.43,2
21188,Delhi,MI vs MI,3631.29,3
21189,Delhi,RR vs PBKS,3594.95,3
21190,Pune,SRH vs RR,3935.0,3
21191,Chennai,MI vs PBKS,3762.9,1
21192,Bangalore,DC vs DC,3660.17,1
21193,Pune,SRH vs PBKS,3367.79,6
21194,Ahmedabad,SRH vs CSK,4354.52,5
21195,Kolkata,KKR vs KKR,3099.38,1
21196,Ahmedabad,CSK vs RCB,4855.8,1
21197,Surat,PBKS vs DC,4979.16,6
21198,Mumbai,MI vs PBKS,612.14,6
21199,Pune,KKR vs KKR,3251.73,1
21200,Ahmedabad,RR vs SRH,1755.11,3
21201,Chennai,RCB vs RCB,3796.31,5
21202,Kolkata,SRH vs RR,4126.81,5
21203,Mumbai,RCB vs SRH,4529.16,4
21204,Surat,CSK vs DC,1184.08,3
21205,Kolkata,MI vs KKR,1361.86,4
21206,Pune,RR vs KKR,4072.64,4
21207,Hyderabad,SRH vs CSK,3218.25,3
21208,Mumbai,PBKS vs DC,3504.71,5
21209,Hyderabad,RR vs SRH,555.81,2
21210,Bangalore,DC vs CSK,4411.86,5
21211,Hyderabad,SRH vs CSK,1085.84,5
21212,Hyderabad,CSK vs CSK,1544.42,2
21213,Ahmedabad,MI vs CSK,3037.42,1
21214,Surat,SRH vs PBKS,984.88,1
21215,Surat,KKR vs CSK,3860.41,6
21216,Surat,RCB vs KKR,396.43,6
21217,Pune,RR vs SRH,2463.31,7
21218,Surat,SRH vs MI,4254.83,4
21219,Hyderabad,CSK vs RCB,2644.41,7
21220,Surat,PBKS vs PBKS,2141.1,7
21221,Delhi,CSK vs RCB,3477.15,2
21222,Surat,PBKS vs PBKS,955.04,7
21223,Pune,CSK vs RR,1276.72,3
21224,Mumbai,DC vs RR,3772.0,7
21225,Surat,KKR vs MI,1985.74,2
21226,Surat,CSK vs PBKS,1686.56,2
21227,Delhi,SRH vs SRH,3628.0,3
21228,Hyderabad,PBKS vs SRH,674.5,2
21229,Kolkata,MI vs MI,919.67,3
21230,Pune,KKR vs MI,1976.12,6
21231,Delhi,RCB vs RCB,3513.49,5
21232,Mumbai,MI vs DC,2370.7,2
21233,Surat,SRH vs CSK,501.84,5
21234,Pune,DC vs RR,1354.78,4
21235,Kolkata,SRH vs MI,889.84,2
21236,Bangalore,RCB vs KKR,1115.35,2
21237,Delhi,PBKS vs DC,3110.31,7
21238,Surat,SRH vs RR,1920.51,3
21239,Hyderabad,RCB vs DC,1773.58,7
21240,Surat,RR vs PBKS,1046.34,4
21241,Pune,RCB vs MI,4495.04,2
21242,Chennai,RCB vs KKR,4939.42,4
21243,Chennai,DC vs RR,3623.46,5
21244,Ahmedabad,DC vs RCB,3059.67,4
21245,Ahmedabad,DC vs MI,743.78,5
21246,Mumbai,MI vs MI,1100.18,2
21247,Hyderabad,RR vs MI,2369.51,7
21248,Surat,CSK vs MI,4914.9,3
21249,Hyderabad,MI vs KKR,1702.74,5
21250,Hyderabad,MI vs MI,1088.26,6
21251,Mumbai,RR vs KKR,1853.68,4
21252,Mumbai,PBKS vs RCB,743.51,3
21253,Pune,DC vs PBKS,4459.83,6
21254,Bangalore,RCB vs RCB,1080.69,1
21255,Kolkata,MI vs KKR,1772.54,1
21256,Chennai,MI vs PBKS,4489.33,6
21257,Delhi,CSK vs MI,521.49,1
21258,Surat,CSK vs DC,2101.64,3
21259,Ahmedabad,RCB vs RCB,3863.65,6
21260,Kolkata,KKR vs PBKS,4824.67,1
21261,Ahmedabad,DC vs DC,1559.42,4
21262,Chennai,RCB vs CSK,1518.84,2
21263,Hyderabad,RR vs SRH,3733.12,7
21264,Mumbai,CSK vs RR,4769.68,6
21265,Kolkata,CSK vs MI,4987.08,2
21266,Ahmedabad,PBKS vs MI,2886.46,6
21267,Delhi,RCB vs PBKS,3024.17,2
21268,Hyderabad,RCB vs RCB,450.66,7
21269,Pune,SRH vs RCB,2913.75,3
21270,Surat,DC vs KKR,1087.64,7
21271,Delhi,RR vs KKR,4156.69,5
21272,Kolkata,SRH vs RCB,2260.93,7
21273,Surat,DC vs KKR,4775.62,7
21274,Hyderabad,PBKS vs SRH,4573.95,6
21275,Bangalore,RR vs RR,645.58,1
21276,Mumbai,CSK vs MI,3261.37,2
21277,Chennai,RCB vs KKR,2187.0,7
21278,Kolkata,KKR vs RR,2717.51,6
21279,Mumbai,RR vs RR,948.38,6
21280,Pune,PBKS vs RCB,4056.94,6
21281,Bangalore,KKR vs SRH,3866.47,3
21282,Bangalore,DC vs KKR,3266.7,6
21283,Delhi,CSK vs DC,727.79,2
