date,product,city,amount
2026-02-25,Phone,Delhi,6652.57
2024-08-31,Laptop,Bangalore,38273.2
2024-09-15,Phone,Delhi,39509.91
2025-05-13,Phone,Mumbai,44491.51
2024-11-02,Laptop,Bangalore,48224.5
2024-11-22,Laptop,Surat,19181.79
2025-07-25,Tablet,Mumbai,17351.84
2025-05-22,Phone,Mumbai,49578.2
2025-01-22,Headphones,Delhi,7536.04
2024-10-17,Headphones,Ahmedabad,2565.08
2024-06-07,Laptop,Delhi,19565.36
2026-03-13,Laptop,Mumbai,4858.52
2024-06-30,Phone,Delhi,19470.74
2025-08-06,Laptop,Ahmedabad,20873.79
2024-12-09,Headphones,Surat,32117.42
2025-07-26,Tablet,Bangalore,37335.07
2025-06-08,Tablet,Mumbai,32566.01
2025-05-15,Phone,Delhi,35505.84
2025-11-06,Tablet,Mumbai,18764.87
2025-09-16,Laptop,Bangalore,23098.11
2024-11-09,Laptop,Delhi,35861.93
2025-04-25,Laptop,Surat,7796.68
2025-08-29,Laptop,Bangalore,35746.31
2025-12-07,Phone,Ahmedabad,47601.82
2024-07-25,Tablet,Ahmedabad,9195.78
2025-10-23,Headphones,Mumbai,20024.47
2025-11-02,Tablet,Ahmedabad,29277.81
2024-10-17,Laptop,Delhi,36048.51
2025-09-26,Headphones,Ahmedabad,12975.26
2024-06-19,Phone,Surat,29436.23
2024-06-26,Laptop,Delhi,46785.2
2024-07-22,Laptop,Mumbai,18193.89
2024-12-12,Headphones,Mumbai,28668.16
2024-04-11,Phone,Ahmedabad,31392.19
2025-12-20,Headphones,Ahmedabad,44421.27
2025-03-14,Phone,Mumbai,15892.18
2025-03-14,Laptop,Delhi,43711.18
2024-11-06,Tablet,Bangalore,33836.71
2024-06-24,Laptop,Mumbai,35988.4
2025-05-10,Tablet,Surat,3782.13
2024-10-31,Tablet,Delhi,18148.83
2025-02-28,Phone,Bangalore,6340.89
2024-04-08,Headphones,Bangalore,28297.54
2025-04-04,Phone,Delhi,41962.64
2024-09-01,Laptop,Mumbai,20794.35
2025-01-15,Headphones,Bangalore,11667.4
2025-06-25,Tablet,Surat,15578.11
2024-08-23,Tablet,Delhi,28872.82
2025-01-01,Laptop,Ahmedabad,38492.89
2025-02-28,Headphones,Mumbai,34648.08
2026-02-22,Laptop,Delhi,47137.44
2025-12-20,Laptop,Surat,44251.68
2024-12-07,Phone,Bangalore,5693.14
2025-01-22,Laptop,Mumbai,35332.67
2024-04-01,Headphones,Mumbai,19985.87
2024-10-04,Laptop,Delhi,17139.12
2025-08-16,Headphones,Delhi,24056.1
2024-09-25,Tablet,Surat,38430.21
2025-05-23,Laptop,Ahmedabad,21130.98
2024-12-09,Headphones,Delhi,41143.41
2025-11-27,Tablet,Delhi,23860.77
2024-10-30,Headphones,Delhi,3488.74
2025-05-23,Tablet,Surat,31702.2
2024-09-13,Phone,Bangalore,39148.56
2025-04-01,Laptop,Ahmedabad,16141.12
2025-07-02,Laptop,Surat,11496.04
2025-05-17,Tablet,Delhi,32188.82
2025-07-16,Phone,Bangalore,17955.78
2024-09-28,Headphones,Delhi,45336.61
2025-01-13,Phone,Surat,38457.45
2026-01-30,Headphones,Mumbai,23329.05
2025-02-11,Headphones,Delhi,48790.53
2024-12-27,Laptop,Bangalore,17552.99
2025-06-29,Tablet,Ahmedabad,22508.77
2024-08-19,Laptop,Mumbai,32622.37
2025-09-11,Laptop,Delhi,25845.6
2025-10-11,Laptop,Delhi,17547.18
2024-06-05,Headphones,Bangalore,21180.6
2025-11-07,Laptop,Mumbai,43252.18
2025-09-14,Headphones,Mumbai,10311.36
2024-11-01,Tablet,Mumbai,16222.26
2025-06-15,Headphones,Delhi,10326.69
2025-04-28,Headphones,Mumbai,25854.37
2025-12-31,Phone,Delhi,8464.37
2025-10-20,Laptop,Delhi,8971.29
2026-02-28,Laptop,Mumbai,41797.51
2025-11-20,Laptop,Surat,35299.86
2024-10-24,Laptop,Ahmedabad,9830.98
2025-05-09,Phone,Ahmedabad,19639.97
2024-11-08,Phone,Surat,45885.88
2024-03-21,Phone,Mumbai,43570.49
2024-11-27,Phone,Delhi,32897.35
2025-09-02,Laptop,Bangalore,14557.18
2025-01-19,Headphones,Surat,18977.76
2025-03-25,Tablet,Ahmedabad,32835.9
2026-02-18,Phone,Ahmedabad,28243.39
2024-12-12,Headphones,Delhi,28251.05
2025-06-28,Phone,Ahmedabad,21456.86
2025-04-23,Laptop,Ahmedabad,4966.42
2025-11-07,Laptop,Delhi,6516.61
2024-03-20,Headphones,Mumbai,41848.41
2024-12-25,Headphones,Ahmedabad,44264.14
2024-08-07,Headphones,Mumbai,44738.1
2024-11-10,Laptop,Bangalore,23991.96
2025-09-05,Laptop,Mumbai,46807.95
2024-08-21,Tablet,Delhi,41967.02
2024-12-05,Headphones,Delhi,19515.94
2026-01-24,Tablet,Delhi,11539.24
2025-12-12,Phone,Ahmedabad,36563.98
2025-07-10,Tablet,Surat,36402.55
2024-12-23,Phone,Ahmedabad,44563.86
2025-01-04,Phone,Mumbai,2998.12
2024-06-29,Tablet,Bangalore,17952.17
2024-05-25,Headphones,Bangalore,2225.91
2025-04-15,Phone,Bangalore,10913.23
2025-04-11,Headphones,Bangalore,20280.5
2025-06-28,Laptop,Surat,6591.97
2025-11-17,Phone,Bangalore,41203.17
2025-06-15,Laptop,Ahmedabad,10542.63
2024-03-17,Tablet,Bangalore,20861.24
2025-06-15,Headphones,Delhi,40183.14
2025-06-07,Tablet,Mumbai,6277.92
2024-08-03,Phone,Ahmedabad,31171.2
2025-08-07,Laptop,Surat,47055.4
2026-03-14,Phone,Ahmedabad,22987.25
2025-12-11,Tablet,Delhi,12386.42
2024-11-28,Headphones,Bangalore,47188.44
2025-04-23,Headphones,Bangalore,3182.14
2024-06-15,Phone,Surat,15924.08
2024-07-20,Phone,Mumbai,40958.1
2024-06-28,Laptop,Bangalore,8119.85
2024-07-25,Tablet,Surat,4662.15
2024-10-11,Phone,Bangalore,23171.33
2026-03-15,Laptop,Ahmedabad,16922.69
2024-06-26,Phone,Surat,39959.39
2024-05-23,Headphones,Surat,17188.66
2024-11-12,Laptop,Surat,33656.34
2025-04-18,Laptop,Bangalore,28229.62
2024-04-10,Phone,Surat,30051.15
2025-04-07,Tablet,Ahmedabad,25801.51
2024-05-23,Headphones,Mumbai,7205.31
2026-03-08,Tablet,Mumbai,3570.68
2025-07-30,Laptop,Delhi,27422.97
2025-01-29,Tablet,Ahmedabad,32646.48
2025-12-13,Laptop,Ahmedabad,36403.76
2025-06-26,Tablet,Surat,36245.96
2024-05-07,Phone,Delhi,37145.43
2025-04-27,Tablet,Ahmedabad,1505.94
2026-01-01,Laptop,Ahmedabad,11563.15
2025-11-26,Headphones,Ahmedabad,36614.77
2024-12-31,Headphones,Bangalore,6617.3
2025-03-30,Headphones,Ahmedabad,9735.75
2025-09-19,Laptop,Bangalore,33150.31
2024-11-13,Tablet,Ahmedabad,40504.81
2025-09-21,Headphones,Mumbai,8542.84
2025-07-25,Headphones,Bangalore,27765.96
2024-07-03,Headphones,Bangalore,9476.54
2025-06-06,Phone,Surat,10825.23
2025-05-27,Laptop,Ahmedabad,24357.76
2025-03-28,Laptop,Delhi,33856.75
2024-07-17,Laptop,Delhi,28922.32
2024-11-13,Laptop,Delhi,5074.94
2024-08-29,Laptop,Delhi,14635.27
2026-01-24,Phone,Mumbai,46939.19
2026-01-02,Tablet,Delhi,31568.31
2024-09-07,Phone,Surat,33077.1
2024-09-22,Headphones,Delhi,10951.7
2024-11-06,Phone,Surat,47932.6
2025-10-29,Laptop,Bangalore,10722.28
2025-08-29,Phone,Ahmedabad,12932.51
2024-08-04,Laptop,Delhi,25749.78
2025-12-02,Phone,Surat,25050.64
2024-05-24,Laptop,Surat,2115.08
2024-07-13,Headphones,Ahmedabad,37317.07
2024-04-19,Laptop,Bangalore,5274.48
2024-12-14,Phone,Delhi,3174.75
2024-04-18,Headphones,Surat,25604.51
2024-05-20,Phone,Delhi,2888.27
2024-03-26,Headphones,Mumbai,10433.4
2024-11-08,Tablet,Surat,19851.94
2025-01-28,Tablet,Bangalore,30354.28
2024-07-30,Tablet,Ahmedabad,39245.95
2024-04-27,Phone,Surat,14832.77
2024-06-25,Phone,Mumbai,23823.54
2024-09-11,Headphones,Ahmedabad,47727.09
2025-09-25,Headphones,Bangalore,19815.63
2026-02-09,Headphones,Delhi,35627.56
2024-12-29,Headphones,Delhi,13932.49
2025-02-25,Laptop,Surat,31349.1
2024-04-25,Tablet,Ahmedabad,40334.15
2024-04-08,Laptop,Mumbai,45754.12
2024-09-06,Laptop,Mumbai,46907.26
2025-10-21,Laptop,Bangalore,15450.65
2024-05-13,Laptop,Ahmedabad,10443.61
2025-09-28,Tablet,Ahmedabad,40794.92
2026-01-21,Laptop,Delhi,31665.98
2024-11-27,Headphones,Bangalore,21016.31
2024-03-22,Phone,Bangalore,2295.57
2024-08-06,Headphones,Bangalore,15732.0
2024-06-28,Phone,Ahmedabad,6011.54
2026-02-08,Headphones,Delhi,24852.08
2025-11-23,Headphones,Bangalore,41456.27
2025-04-17,Phone,Delhi,15973.44
2024-05-26,Tablet,Bangalore,18200.93
2024-12-25,Laptop,Ahmedabad,39267.76
2024-05-01,Headphones,Delhi,23075.95
2024-09-30,Tablet,Surat,33575.29
2025-05-01,Laptop,Bangalore,9836.94
2024-10-30,Tablet,Ahmedabad,12921.6
2025-07-07,Tablet,Delhi,31931.72
2024-03-17,Laptop,Mumbai,6041.27
2024-07-07,Headphones,Ahmedabad,9175.83
2025-08-12,Tablet,Ahmedabad,16221.98
2024-05-13,Headphones,Mumbai,9432.76
2026-01-26,Headphones,Mumbai,48784.79
2024-07-07,Headphones,Surat,13178.61
2025-07-20,Laptop,Surat,47752.48
2024-12-18,Phone,Surat,42395.67
2024-12-12,Headphones,Ahmedabad,16964.45
2026-01-13,Phone,Ahmedabad,27665.7
2024-08-28,Phone,Ahmedabad,17229.28
2025-09-02,Tablet,Surat,35303.7
2025-09-28,Headphones,Delhi,18421.63
2025-01-14,Headphones,Ahmedabad,23583.14
2024-06-25,Headphones,Ahmedabad,36082.96
2024-06-01,Phone,Ahmedabad,21113.85
2024-05-21,Laptop,Surat,34622.97
2025-02-24,Phone,Bangalore,18826.21
2025-12-30,Headphones,Surat,20268.63
2024-09-13,Headphones,Bangalore,16407.63
2025-03-13,Headphones,Surat,49476.94
2024-04-11,Phone,Delhi,25492.64
2024-11-15,Headphones,Delhi,11489.0
2025-08-14,Tablet,Ahmedabad,28573.36
2024-05-14,Headphones,Surat,23716.34
2025-01-21,Laptop,Bangalore,39054.9
2024-12-25,Tablet,Bangalore,46820.58
2024-07-08,Headphones,Delhi,5981.39
2025-07-02,Tablet,Ahmedabad,49069.71
2024-09-15,Headphones,Bangalore,8662.99
2025-03-07,Laptop,Surat,14028.65
2025-04-23,Headphones,Ahmedabad,38880.63
2024-08-03,Tablet,Surat,8194.85
2024-09-07,Laptop,Surat,40966.14
2024-06-16,Phone,Delhi,33837.74
2025-09-17,Laptop,Surat,40361.91
2025-04-16,Laptop,Mumbai,28389.87
2026-02-11,Laptop,Ahmedabad,49215.19
2024-08-26,Tablet,Mumbai,29850.4
2025-06-20,Laptop,Surat,20079.46
2025-12-19,Headphones,Surat,48338.96
2024-11-12,Laptop,Delhi,4145.0
2026-02-27,Laptop,Delhi,25974.9
2025-06-22,Headphones,Delhi,31788.16
2025-06-26,Headphones,Delhi,17598.17
2024-08-27,Phone,Bangalore,5054.6
2025-02-21,Laptop,Delhi,20797.1
2024-09-12,Tablet,Surat,40623.7
2025-06-03,Laptop,Surat,28772.25
2025-09-11,Laptop,Ahmedabad,38015.03
2024-07-07,Headphones,Mumbai,36024.91
2024-04-06,Phone,Bangalore,14684.6
2025-10-08,Laptop,Bangalore,13049.28
2024-08-12,Tablet,Ahmedabad,39654.11
2025-07-03,Laptop,Ahmedabad,8923.07
2026-01-11,Tablet,Delhi,28483.39
2025-05-07,Headphones,Ahmedabad,47842.86
2025-05-14,Phone,Bangalore,26511.15
2024-04-05,Laptop,Mumbai,40431.72
2025-08-18,Phone,Mumbai,13178.83
2025-02-12,Laptop,Bangalore,3372.16
2025-11-15,Tablet,Delhi,17738.66
2026-01-21,Phone,Mumbai,28958.65
2024-05-10,Laptop,Mumbai,32176.3
2024-06-28,Headphones,Delhi,27040.72
2025-01-05,Tablet,Mumbai,21929.54
2025-07-28,Phone,Surat,49277.12
2025-02-25,Laptop,Bangalore,34580.94
2024-12-29,Phone,Mumbai,47713.73
2026-02-04,Laptop,Mumbai,9240.16
2024-09-09,Tablet,Delhi,49977.45
2024-08-01,Headphones,Mumbai,35298.74
2025-12-03,Tablet,Delhi,48611.34
2024-07-19,Phone,Bangalore,30496.61
2025-06-15,Phone,Surat,8123.35
2024-05-20,Laptop,Ahmedabad,17729.82
2024-03-19,Tablet,Bangalore,3123.42
2025-02-28,Laptop,Mumbai,7996.78
2025-09-06,Tablet,Surat,49920.89
2024-06-23,Phone,Ahmedabad,45834.06
2025-09-18,Laptop,Ahmedabad,45139.65
2026-02-22,Laptop,Mumbai,600.7
2024-12-12,Tablet,Ahmedabad,22801.92
2024-06-21,Headphones,Ahmedabad,39209.7
2025-03-10,Tablet,Bangalore,11717.29
2024-10-29,Headphones,Bangalore,21293.77
2024-05-25,Tablet,Ahmedabad,10643.24
2025-03-23,Phone,Delhi,34787.37
2024-07-31,Laptop,Mumbai,35349.44
2025-09-16,Tablet,Delhi,14494.65
2024-09-15,Phone,Delhi,24125.98
2025-02-19,Tablet,Ahmedabad,22859.5
2025-03-01,Laptop,Mumbai,39009.97
2025-02-18,Tablet,Delhi,33921.03
2025-09-18,Headphones,Bangalore,3876.96
2024-11-20,Laptop,Bangalore,7977.7
2026-02-06,Headphones,Mumbai,42078.32
2024-09-26,Phone,Delhi,48294.89
2024-10-07,Phone,Surat,32000.92
2024-08-16,Tablet,Surat,18556.14
2025-07-20,Headphones,Mumbai,11443.57
2025-05-06,Headphones,Mumbai,37306.16
2025-05-04,Laptop,Surat,32100.74
2024-07-04,Headphones,Delhi,45490.47
2025-01-16,Headphones,Delhi,45205.03
2025-04-17,Laptop,Ahmedabad,15705.62
2025-08-06,Laptop,Mumbai,40244.5
2024-11-13,Headphones,Delhi,13052.97
2025-08-16,Tablet,Surat,39208.6
2025-12-09,Laptop,Surat,8821.26
2025-10-31,Laptop,Bangalore,17711.34
2025-07-12,Headphones,Delhi,4754.21
2024-11-09,Headphones,Ahmedabad,15140.84
2025-01-27,Laptop,Ahmedabad,16248.67
2024-10-29,Headphones,Mumbai,33599.52
2025-12-27,Laptop,Bangalore,35905.12
2024-12-14,Tablet,Surat,29607.84
2025-06-30,Tablet,Surat,38619.08
2024-06-05,Laptop,Mumbai,22852.85
2025-11-03,Laptop,Ahmedabad,31581.74
2025-09-30,Phone,Ahmedabad,18283.29
2024-09-13,Phone,Surat,26305.73
2024-10-12,Headphones,Mumbai,7482.68
2025-02-14,Headphones,Delhi,30743.98
2025-03-08,Laptop,Bangalore,10644.73
2024-06-25,Laptop,Ahmedabad,23312.85
2026-03-09,Phone,Ahmedabad,33439.85
2024-07-05,Phone,Ahmedabad,21677.99
2025-10-09,Laptop,Delhi,11546.2
2024-07-09,Tablet,Delhi,33476.66
2024-07-12,Tablet,Bangalore,42700.4
2024-07-04,Headphones,Ahmedabad,25269.78
2026-02-15,Laptop,Surat,28103.61
2024-08-07,Laptop,Ahmedabad,19847.87
2025-07-17,Headphones,Bangalore,29368.26
2025-02-02,Phone,Bangalore,25017.59
2024-12-15,Phone,Surat,37455.59
2025-10-23,Tablet,Delhi,12392.96
2025-05-27,Laptop,Surat,24567.87
2025-01-04,Phone,Bangalore,16153.28
2026-03-02,Tablet,Surat,5173.95
2025-07-16,Tablet,Ahmedabad,19631.86
2024-03-20,Tablet,Bangalore,47681.46
2025-11-18,Phone,Delhi,23294.19
2024-10-06,Phone,Delhi,27508.32
2026-03-16,Laptop,Surat,37240.75
2024-12-15,Laptop,Surat,49247.48
2025-09-05,Tablet,Surat,20882.86
2026-01-22,Tablet,Ahmedabad,26124.93
2025-09-17,Phone,Delhi,48441.37
2024-07-13,Phone,Bangalore,21724.8
2024-09-17,Laptop,Bangalore,39621.4
2024-11-03,Laptop,Delhi,22469.78
2026-02-23,Headphones,Surat,11768.19
2026-01-27,Laptop,Mumbai,46848.28
2025-08-27,Phone,Surat,35746.67
2025-05-28,Tablet,Delhi,43245.09
2026-01-25,Headphones,Ahmedabad,6246.28
2024-11-19,Laptop,Surat,35392.77
2025-01-13,Laptop,Bangalore,32200.01
2024-11-30,Phone,Ahmedabad,24456.62
2024-08-29,Headphones,Delhi,7533.76
2025-06-06,Laptop,Mumbai,21031.61
2024-09-21,Tablet,Surat,31075.49
2024-12-06,Phone,Ahmedabad,34034.88
2025-12-26,Headphones,Ahmedabad,6290.56
2026-02-13,Laptop,Bangalore,22469.34
2025-06-26,Laptop,Surat,21563.16
2025-12-20,Headphones,Mumbai,39419.1
2024-04-23,Phone,Ahmedabad,2539.83
2024-03-28,Headphones,Bangalore,39381.73
2024-03-18,Headphones,Surat,39284.43
2025-12-05,Phone,Surat,35006.13
2025-02-09,Laptop,Mumbai,45037.8
2026-03-06,Tablet,Bangalore,23525.85
2025-11-07,Phone,Mumbai,5256.48
2025-01-30,Tablet,Ahmedabad,16909.26
2024-09-02,Laptop,Delhi,30756.84
2025-12-22,Headphones,Delhi,16483.34
2024-06-08,Tablet,Mumbai,31830.9
2025-09-23,Laptop,Mumbai,2659.35
2026-02-07,Laptop,Delhi,3981.93
2025-06-28,Headphones,Ahmedabad,1020.54
2024-10-21,Headphones,Mumbai,48809.96
2025-02-05,Laptop,Ahmedabad,13451.3
2025-02-04,Laptop,Ahmedabad,39879.89
2024-08-22,Tablet,Bangalore,44398.8
2025-11-27,Laptop,Ahmedabad,8301.66
2024-04-22,Laptop,Surat,10356.53
2025-04-17,Tablet,Delhi,19426.79
2025-10-31,Phone,Delhi,25451.14
2025-10-09,Tablet,Mumbai,26969.74
2025-02-14,Tablet,Mumbai,19591.35
2024-10-31,Headphones,Bangalore,29518.29
2024-10-15,Tablet,Bangalore,36936.21
2026-02-16,Laptop,Surat,35156.07
2024-07-01,Laptop,Mumbai,1995.3
2025-09-05,Laptop,Delhi,29868.17
2025-11-18,Phone,Surat,35774.95
2024-12-28,Laptop,Mumbai,10433.3
2025-08-27,Phone,Surat,30379.18
2025-04-01,Laptop,Ahmedabad,5985.88
2025-01-27,Tablet,Ahmedabad,33414.97
2025-06-30,Headphones,Surat,31210.19
2026-03-16,Laptop,Mumbai,12427.45
2025-10-25,Phone,Ahmedabad,43828.64
2024-10-13,Phone,Ahmedabad,40425.76
2025-03-22,Headphones,Surat,37080.83
2024-11-16,Laptop,Ahmedabad,23248.08
2024-12-21,Tablet,Delhi,11731.17
2024-05-28,Laptop,Ahmedabad,39217.9
2025-05-17,Laptop,Surat,11120.17
2024-04-28,Headphones,Ahmedabad,24603.3
2025-10-20,Laptop,Ahmedabad,19245.45
2025-01-01,Tablet,Bangalore,10498.97
2024-12-03,Phone,Surat,30924.31
2026-02-25,Headphones,Surat,49112.47
2024-09-28,Tablet,Bangalore,24075.63
2024-11-19,Phone,Bangalore,25226.84
2025-07-16,Headphones,Delhi,18950.47
2024-06-19,Headphones,Ahmedabad,11799.94
2024-08-15,Phone,Mumbai,14487.43
2025-12-03,Phone,Mumbai,43853.17
2024-10-06,Tablet,Bangalore,47431.99
2024-06-25,Laptop,Surat,41398.59
2024-07-15,Laptop,Surat,1809.06
2025-05-26,Laptop,Delhi,30586.02
2025-03-25,Laptop,Mumbai,27688.99
2024-06-11,Laptop,Surat,38850.84
2025-05-08,Tablet,Delhi,39137.71
2025-07-27,Headphones,Delhi,22186.52
2024-07-20,Tablet,Bangalore,14732.79
2025-03-27,Tablet,Mumbai,5316.51
2025-02-10,Tablet,Delhi,30760.45
2024-08-25,Headphones,Delhi,14043.56
2025-07-12,Tablet,Delhi,48249.63
2025-09-29,Tablet,Mumbai,2814.03
2024-11-04,Headphones,Bangalore,48232.37
2025-07-03,Tablet,Ahmedabad,25039.66
2025-07-15,Laptop,Surat,30526.16
2025-06-14,Phone,Mumbai,29385.01
2025-09-17,Tablet,Mumbai,37759.02
2024-06-29,Phone,Mumbai,4999.73
2024-10-14,Tablet,Ahmedabad,44448.68
2025-07-27,Tablet,Surat,39656.79
2025-01-03,Laptop,Surat,42583.2
2025-10-24,Headphones,Delhi,24526.3
2025-03-22,Phone,Delhi,35041.3
2025-06-18,Headphones,Bangalore,23134.58
2024-08-17,Laptop,Mumbai,6952.65
2025-12-05,Laptop,Bangalore,15449.29
2024-09-27,Phone,Mumbai,14281.32
2024-07-03,Headphones,Surat,8718.75
2024-11-19,Laptop,Bangalore,12445.14
2024-10-09,Tablet,Surat,25176.44
2025-03-15,Tablet,Delhi,21399.53
2024-07-01,Tablet,Surat,16793.63
2025-01-13,Headphones,Ahmedabad,45382.72
2025-02-12,Tablet,Bangalore,39046.1
2026-01-29,Tablet,Mumbai,624.72
2025-04-30,Laptop,Surat,28732.91
2024-06-09,Laptop,Bangalore,35143.78
2024-12-13,Tablet,Mumbai,3143.61
2024-07-27,Tablet,Bangalore,6142.98
2025-07-30,Laptop,Bangalore,14288.82
2025-06-17,Phone,Ahmedabad,30884.81
2024-06-24,Headphones,Surat,46194.61
2024-12-28,Headphones,Ahmedabad,24549.71
2024-12-04,Laptop,Delhi,49123.94
2025-06-21,Headphones,Bangalore,46868.64
2025-08-15,Laptop,Surat,32049.32
2025-07-23,Laptop,Delhi,23170.21
2024-12-23,Laptop,Delhi,34238.31
2024-03-20,Laptop,Ahmedabad,39664.48
2025-02-15,Phone,Delhi,47182.02
2025-02-16,Tablet,Mumbai,37799.08
2024-10-24,Tablet,Mumbai,19882.0
2026-01-05,Phone,Mumbai,24918.49
2025-12-21,Headphones,Delhi,2827.18
2025-10-15,Headphones,Bangalore,1922.87
2024-09-01,Tablet,Surat,14435.02
2024-09-29,Headphones,Mumbai,40401.9
2026-02-13,Tablet,Mumbai,16302.58
2025-09-05,Tablet,Mumbai,6287.32
2024-12-05,Phone,Ahmedabad,18128.37
2024-04-06,Headphones,Ahmedabad,15625.95
2024-07-11,Phone,Mumbai,49471.19
2025-03-15,Tablet,Mumbai,48582.12
2025-06-08,Tablet,Ahmedabad,36977.89
2025-04-13,Tablet,Surat,41532.07
2026-02-03,Laptop,Bangalore,13065.95
2026-02-24,Laptop,Surat,27114.89
2024-09-12,Laptop,Bangalore,49925.5
2025-02-11,Phone,Delhi,16499.1
2024-03-25,Tablet,Delhi,49316.45
2024-06-12,Headphones,Surat,9818.76
2025-06-18,Phone,Ahmedabad,31196.98
2025-12-20,Phone,Mumbai,39206.02
2025-08-17,Phone,Delhi,29862.34
2025-02-01,Headphones,Ahmedabad,15790.82
2026-01-11,Tablet,Ahmedabad,40792.22
2025-09-09,Laptop,Bangalore,10486.4
2025-03-07,Tablet,Delhi,21799.17
2025-01-26,Tablet,Surat,14347.13
2024-05-21,Phone,Ahmedabad,25021.85
2024-06-23,Phone,Surat,19676.99
2025-01-19,Phone,Surat,9365.35
2025-11-20,Laptop,Delhi,37223.45
2025-11-02,Laptop,Surat,9242.74
2025-12-13,Laptop,Surat,27509.44
2025-09-07,Tablet,Mumbai,40326.62
2025-10-21,Phone,Surat,24421.82
2025-02-14,Headphones,Mumbai,44399.54
2025-02-02,Tablet,Delhi,21726.07
2024-06-20,Laptop,Surat,48550.11
2025-09-21,Headphones,Ahmedabad,1732.7
2025-02-23,Headphones,Surat,39658.05
2024-08-25,Phone,Mumbai,35539.03
2025-02-25,Headphones,Ahmedabad,30748.04
2025-06-16,Laptop,Delhi,15157.26
2025-11-28,Phone,Bangalore,30730.36
2025-08-03,Headphones,Bangalore,29931.26
2025-04-10,Phone,Mumbai,7895.42
2024-05-20,Headphones,Delhi,44052.33
2024-03-28,Tablet,Delhi,26963.46
2026-03-05,Tablet,Surat,4908.24
2024-07-09,Laptop,Bangalore,19882.61
2024-08-06,Tablet,Surat,11217.6
2024-04-11,Tablet,Delhi,8847.27
2025-02-01,Tablet,Mumbai,47345.21
2024-05-05,Headphones,Mumbai,33904.15
2025-09-03,Headphones,Ahmedabad,15428.46
2024-06-06,Phone,Mumbai,34078.4
2024-04-04,Headphones,Bangalore,40250.5
2025-08-14,Tablet,Ahmedabad,16188.12
2025-12-04,Headphones,Bangalore,49248.27
2025-02-13,Laptop,Surat,44131.88
2025-07-19,Phone,Surat,39957.98
2024-10-25,Phone,Mumbai,35904.79
2026-03-11,Headphones,Ahmedabad,2417.6
2025-12-15,Tablet,Bangalore,1608.99
2024-04-14,Phone,Bangalore,8658.43
2025-03-20,Laptop,Delhi,45887.91
2025-08-14,Laptop,Mumbai,11257.93
2024-12-21,Phone,Surat,35206.2
2025-12-04,Tablet,Delhi,49005.12
2025-02-04,Tablet,Surat,46895.12
2025-05-14,Headphones,Surat,20314.65
2025-06-17,Headphones,Bangalore,34214.7
2025-09-12,Phone,Surat,38085.25
2025-08-03,Headphones,Ahmedabad,27701.31
2026-01-19,Headphones,Surat,26389.97
2025-01-07,Headphones,Ahmedabad,11563.33
2025-03-06,Laptop,Surat,33957.31
2025-12-20,Headphones,Delhi,15043.3
2025-10-09,Phone,Bangalore,15775.98
2025-03-30,Tablet,Delhi,13652.46
2024-04-18,Headphones,Bangalore,3758.39
2024-10-21,Tablet,Delhi,42260.82
2024-06-25,Headphones,Mumbai,43221.67
2025-12-07,Phone,Surat,36325.87
2025-01-30,Laptop,Surat,46423.18
2024-12-28,Phone,Mumbai,31751.0
2025-07-31,Laptop,Mumbai,32161.69
2025-08-06,Headphones,Ahmedabad,44440.1
2025-09-28,Headphones,Delhi,10822.85
2024-10-20,Laptop,Surat,22055.64
2024-07-26,Phone,Ahmedabad,35354.84
2024-05-03,Phone,Surat,13798.51
2025-02-06,Laptop,Mumbai,11816.86
2025-07-14,Headphones,Ahmedabad,44964.44
2025-06-08,Laptop,Ahmedabad,49802.38
2024-04-19,Headphones,Ahmedabad,19627.21
2026-01-12,Laptop,Delhi,12211.92
2025-01-14,Headphones,Ahmedabad,20520.75
2025-12-02,Laptop,Surat,15540.69
2025-06-26,Tablet,Delhi,41177.06
2025-11-04,Headphones,Surat,45097.66
2025-04-12,Phone,Ahmedabad,19850.62
2025-05-05,Laptop,Ahmedabad,30179.03
2024-03-30,Phone,Surat,4398.8
2024-10-26,Laptop,Bangalore,23378.33
2025-09-17,Phone,Ahmedabad,838.47
2024-10-14,Phone,Ahmedabad,33719.19
2024-08-25,Laptop,Delhi,9213.02
2025-10-01,Laptop,Surat,43963.06
2025-04-19,Phone,Ahmedabad,31686.42
2024-06-02,Phone,Surat,46442.54
2026-03-03,Phone,Delhi,46939.27
2025-01-17,Headphones,Surat,8873.59
2025-08-19,Headphones,Surat,25901.69
2024-07-16,Tablet,Delhi,10175.3
2025-11-03,Headphones,Ahmedabad,22930.37
2024-11-02,Headphones,Surat,22779.67
2025-10-24,Laptop,Bangalore,36919.62
2026-02-20,Tablet,Ahmedabad,48818.08
2024-04-11,Tablet,Delhi,31633.93
2025-11-15,Headphones,Mumbai,40893.67
2024-11-22,Laptop,Bangalore,20481.24
2025-03-20,Laptop,Ahmedabad,4104.74
2024-04-23,Tablet,Delhi,25976.26
2025-07-17,Laptop,Bangalore,45244.7
2025-06-14,Phone,Ahmedabad,12392.74
2024-11-16,Headphones,Mumbai,13511.61
2024-03-27,Phone,Ahmedabad,5686.84
2025-03-07,Tablet,Mumbai,49842.6
2024-11-17,Tablet,Mumbai,21029.35
2025-10-22,Laptop,Surat,15294.26
2025-05-19,Laptop,Delhi,46375.21
